accession	tier	bioproject	bait	bait_class	kmer_cov	known_phage_match	match_ref	qcov	identity	novelty
DRR415739	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7248	no	-	-	-	novel (no known-phage match)
DRR415739	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7915	no	-	-	-	novel (no known-phage match)
DRR415741	E2	DRP009178	ECBAIT_10_0002_JUNCTION_01	junction	0.7732	no	-	-	-	novel (no known-phage match)
DRR415741	E2	DRP009178	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.9205	no	-	-	-	novel (no known-phage match)
DRR415741	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8145	no	-	-	-	novel (no known-phage match)
DRR415742	E2	DRP009178	ECBAIT_0_0000_JUNCTION_02	junction	0.7866	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
DRR415742	E2	DRP009178	ECBAIT_1_0004_JUNCTION_01	junction	0.7351	no	-	-	-	novel (no known-phage match)
DRR415743	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7803	no	-	-	-	novel (no known-phage match)
DRR415744	E2	DRP009178	ECBAIT_0_0000_JUNCTION_02	junction	0.7227	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
DRR415744	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7726	no	-	-	-	novel (no known-phage match)
DRR415744	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7726	no	-	-	-	novel (no known-phage match)
DRR415746	E2	DRP009178	ECBAIT_0_0000_JUNCTION_02	junction	0.7866	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
DRR415746	E2	DRP009178	ECBAIT_1_0004_JUNCTION_01	junction	0.7351	no	-	-	-	novel (no known-phage match)
DRR415747	E2	DRP009178	ECBAIT_0_0000_JUNCTION_02	junction	0.7866	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
DRR415747	E2	DRP009178	ECBAIT_1_0004_JUNCTION_01	junction	0.7227	no	-	-	-	novel (no known-phage match)
DRR415748	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR415752	E2	DRP009178	ECBAIT_10_0002_JUNCTION_01	junction	0.7732	no	-	-	-	novel (no known-phage match)
DRR415752	E2	DRP009178	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.9205	no	-	-	-	novel (no known-phage match)
DRR415752	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8145	no	-	-	-	novel (no known-phage match)
DRR415753	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7889	no	-	-	-	novel (no known-phage match)
DRR415754	E2	DRP009178	ECBAIT_10_0151_MEMBER_INTERIOR_01	member_interior	0.894	no	-	-	-	novel (no known-phage match)
DRR415755	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR415755	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.8205	no	-	-	-	novel (no known-phage match)
DRR415755	E2	DRP009178	ECBAIT_1_0004_JUNCTION_02	junction	0.8031	no	-	-	-	novel (no known-phage match)
DRR415756	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7726	no	-	-	-	novel (no known-phage match)
DRR415756	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.8675	no	-	-	-	novel (no known-phage match)
DRR415757	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8308	no	-	-	-	novel (no known-phage match)
DRR415760	E2	DRP009178	ECBAIT_10_0002_JUNCTION_01	junction	0.7732	no	-	-	-	novel (no known-phage match)
DRR415760	E2	DRP009178	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.9205	no	-	-	-	novel (no known-phage match)
DRR415760	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8145	no	-	-	-	novel (no known-phage match)
DRR415761	E2	DRP009178	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR415761	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7248	no	-	-	-	novel (no known-phage match)
DRR415761	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7915	no	-	-	-	novel (no known-phage match)
DRR415762	E2	DRP009178	ECBAIT_0_0046_MEMBER_INTERIOR_01	member_interior	0.9205	no	-	-	-	novel (no known-phage match)
DRR415762	E2	DRP009178	ECBAIT_1_0022_JUNCTION_03	junction	0.8732	no	-	-	-	novel (no known-phage match)
DRR415763	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7658	no	-	-	-	novel (no known-phage match)
DRR415764	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8043	no	-	-	-	novel (no known-phage match)
DRR415765	E2	DRP009178	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7248	no	-	-	-	novel (no known-phage match)
DRR415765	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7915	no	-	-	-	novel (no known-phage match)
DRR415767	E2	DRP009178	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7658	no	-	-	-	novel (no known-phage match)
DRR424509	E2	DRP009339	ECBAIT_10_0172_JUNCTION_03	junction	0.7742	no	-	-	-	novel (no known-phage match)
DRR424510	E2	DRP009339	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.765	no	-	-	-	novel (no known-phage match)
DRR424512	E2	DRP009339	ECBAIT_0_0052_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR424514	E2	DRP009339	ECBAIT_0_0052_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR424514	E2	DRP009339	ECBAIT_10_0044_INTERIOR_MODULE_01	interior_module	0.8829	no	-	-	-	novel (no known-phage match)
DRR424514	E2	DRP009339	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.9248	no	-	-	-	novel (no known-phage match)
DRR424515	E2	DRP009339	ECBAIT_0_0052_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR424515	E2	DRP009339	ECBAIT_10_0044_INTERIOR_MODULE_01	interior_module	0.8829	no	-	-	-	novel (no known-phage match)
DRR424515	E2	DRP009339	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.947	no	-	-	-	novel (no known-phage match)
DRR424517	E2	DRP009339	ECBAIT_0_0046_MEMBER_INTERIOR_01	member_interior	0.7701	no	-	-	-	novel (no known-phage match)
DRR518148	E2	DRP010878	ECBAIT_10_0038_MEMBER_INTERIOR_01	member_interior	0.8735	no	-	-	-	novel (no known-phage match)
DRR518148	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR518149	E2	DRP010878	ECBAIT_10_0038_MEMBER_INTERIOR_01	member_interior	0.8735	no	-	-	-	novel (no known-phage match)
DRR518149	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR518150	E2	DRP010878	ECBAIT_10_0038_MEMBER_INTERIOR_01	member_interior	0.8735	no	-	-	-	novel (no known-phage match)
DRR518150	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR518151	E2	DRP010878	ECBAIT_0_0052_JUNCTION_03	junction	0.8505	no	-	-	-	novel (no known-phage match)
DRR518151	E2	DRP010878	ECBAIT_10_0038_MEMBER_INTERIOR_01	member_interior	0.8735	no	-	-	-	novel (no known-phage match)
DRR518151	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR518152	E2	DRP010878	ECBAIT_0_0052_JUNCTION_03	junction	0.8505	no	-	-	-	novel (no known-phage match)
DRR518152	E2	DRP010878	ECBAIT_10_0038_MEMBER_INTERIOR_01	member_interior	0.8735	no	-	-	-	novel (no known-phage match)
DRR518152	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7265	no	-	-	-	novel (no known-phage match)
DRR518153	E2	DRP010878	ECBAIT_10_0038_MEMBER_INTERIOR_01	member_interior	0.9	no	-	-	-	novel (no known-phage match)
DRR518154	E2	DRP010878	ECBAIT_10_0002_JUNCTION_03	junction	0.7093	no	-	-	-	novel (no known-phage match)
DRR518154	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8034	no	-	-	-	novel (no known-phage match)
DRR518155	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR518155	E2	DRP010878	ECBAIT_10_0151_MEMBER_INTERIOR_01	member_interior	0.7368	no	-	-	-	novel (no known-phage match)
DRR518156	E2	DRP010878	ECBAIT_0_0000_JUNCTION_02	junction	0.7082	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
DRR518156	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR518156	E2	DRP010878	ECBAIT_10_0151_JUNCTION_03	junction	0.8887	yes	lambda_NC_001416.1	0.673	0.9316	known-phage-matched
DRR518156	E2	DRP010878	ECBAIT_10_0151_MEMBER_INTERIOR_01	member_interior	0.7368	no	-	-	-	novel (no known-phage match)
DRR518157	E2	DRP010878	ECBAIT_10_0151_MEMBER_INTERIOR_01	member_interior	0.7487	no	-	-	-	novel (no known-phage match)
DRR518158	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7162	no	-	-	-	novel (no known-phage match)
DRR538097	E2	DRP011824	ECBAIT_0_0000_JUNCTION_02	junction	0.9021	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
DRR538097	E2	DRP011824	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR538097	E2	DRP011824	ECBAIT_0_0014_JUNCTION_02	junction	0.9711	no	-	-	-	novel (no known-phage match)
DRR538097	E2	DRP011824	ECBAIT_0_0014_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR538097	E2	DRP011824	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR538097	E2	DRP011824	ECBAIT_1_0004_JUNCTION_01	junction	0.7309	no	-	-	-	novel (no known-phage match)
DRR538215	E2	DRP011824	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	0.9231	no	-	-	-	novel (no known-phage match)
DRR538215	E2	DRP011824	ECBAIT_0_0014_JUNCTION_02	junction	0.8639	no	-	-	-	novel (no known-phage match)
DRR538215	E2	DRP011824	ECBAIT_0_0014_MEMBER_INTERIOR_01	member_interior	0.9744	no	-	-	-	novel (no known-phage match)
DRR538215	E2	DRP011824	ECBAIT_1_0004_JUNCTION_01	junction	0.7247	no	-	-	-	novel (no known-phage match)
DRR539909	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
DRR539913	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
DRR539914	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8154	no	-	-	-	novel (no known-phage match)
DRR539915	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
DRR539916	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
DRR539922	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8077	no	-	-	-	novel (no known-phage match)
DRR539923	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8154	no	-	-	-	novel (no known-phage match)
DRR539925	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
DRR539926	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
DRR539927	E2	DRP011419	ECBAIT_0_0000_JUNCTION_02	junction	0.734	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
DRR539927	E2	DRP011419	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	0.906	no	-	-	-	novel (no known-phage match)
DRR539927	E2	DRP011419	ECBAIT_0_0052_JUNCTION_03	junction	0.7237	no	-	-	-	novel (no known-phage match)
DRR539927	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
DRR539928	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
DRR539929	E2	DRP011419	ECBAIT_0_0071_INTERIOR_MODULE_01	interior_module	0.712	no	-	-	-	novel (no known-phage match)
DRR539930	E2	DRP011419	ECBAIT_1_0004_JUNCTION_01	junction	0.7031	no	-	-	-	novel (no known-phage match)
DRR539931	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8017	no	-	-	-	novel (no known-phage match)
DRR539932	E2	DRP011419	ECBAIT_0_0071_INTERIOR_MODULE_01	interior_module	0.712	no	-	-	-	novel (no known-phage match)
DRR539935	E2	DRP011419	ECBAIT_0_0000_JUNCTION_02	junction	0.7165	yes	lambda_NC_001416.1	0.934	0.9861	known-phage-matched
DRR539936	E2	DRP011419	ECBAIT_0_0000_MEMBER_INTERIOR_01	member_interior	0.7077	no	-	-	-	novel (no known-phage match)
DRR539937	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7197	no	-	-	-	novel (no known-phage match)
DRR539939	E2	DRP011419	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7556	no	-	-	-	novel (no known-phage match)
DRR548028	E2	DRP011541	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR548028	E2	DRP011541	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR548029	E2	DRP011541	ECBAIT_10_0002_JUNCTION_01	junction	0.7268	no	-	-	-	novel (no known-phage match)
DRR548029	E2	DRP011541	ECBAIT_10_0002_JUNCTION_02	junction	0.7588	no	-	-	-	novel (no known-phage match)
DRR548029	E2	DRP011541	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR548029	E2	DRP011541	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR548031	E2	DRP011541	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR548031	E2	DRP011541	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR548031	E2	DRP011541	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.8453	no	-	-	-	novel (no known-phage match)
DRR567440	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR567441	E2	DRP010878	ECBAIT_10_0038_MEMBER_INTERIOR_01	member_interior	0.8205	no	-	-	-	novel (no known-phage match)
DRR567441	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR567443	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR567444	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR618971	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR618972	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR618973	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8282	no	-	-	-	novel (no known-phage match)
DRR619635	E2	DRP010878	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7726	no	-	-	-	novel (no known-phage match)
DRR668313	E2	DRP013863	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR668314	E2	DRP013863	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8821	no	-	-	-	novel (no known-phage match)
DRR668315	E2	DRP013863	ECBAIT_0_0000_JUNCTION_01	junction	0.9701	no	-	-	-	novel (no known-phage match)
DRR668315	E2	DRP013863	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.9735	no	-	-	-	novel (no known-phage match)
DRR668315	E2	DRP013863	ECBAIT_10_0044_INTERIOR_MODULE_01	interior_module	0.8829	no	-	-	-	novel (no known-phage match)
DRR668315	E2	DRP013863	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.8137	no	-	-	-	novel (no known-phage match)
DRR668316	E2	DRP013863	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7111	no	-	-	-	novel (no known-phage match)
DRR668317	E2	DRP013863	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.7915	no	-	-	-	novel (no known-phage match)
DRR668318	E2	DRP013863	ECBAIT_0_0059_JUNCTION_01	junction	0.8381	no	-	-	-	novel (no known-phage match)
DRR668318	E2	DRP013863	ECBAIT_0_0059_JUNCTION_02	junction	0.8454	no	-	-	-	novel (no known-phage match)
DRR668318	E2	DRP013863	ECBAIT_0_0059_JUNCTION_03	junction	0.7258	no	-	-	-	novel (no known-phage match)
DRR668318	E2	DRP013863	ECBAIT_0_0059_MEMBER_INTERIOR_01	member_interior	1.0	no	-	-	-	novel (no known-phage match)
DRR668318	E2	DRP013863	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8573	no	-	-	-	novel (no known-phage match)
DRR668318	E2	DRP013863	ECBAIT_1_0004_JUNCTION_01	junction	0.7649	no	-	-	-	novel (no known-phage match)
DRR668319	E2	DRP013863	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.7043	no	-	-	-	novel (no known-phage match)
DRR668319	E2	DRP013863	ECBAIT_1_0022_MEMBER_INTERIOR_01	member_interior	0.7308	no	-	-	-	novel (no known-phage match)
DRR668321	E2	DRP013863	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8812	no	-	-	-	novel (no known-phage match)
DRR794459	E2	DRP016838	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.8162	no	-	-	-	novel (no known-phage match)
DRR794459	E2	DRP016838	ECBAIT_10_0178_JUNCTION_02	junction	0.701	no	-	-	-	novel (no known-phage match)
DRR794460	E2	DRP016838	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.7897	no	-	-	-	novel (no known-phage match)
DRR794460	E2	DRP016838	ECBAIT_10_0178_JUNCTION_02	junction	0.7629	no	-	-	-	novel (no known-phage match)
DRR794463	E2	DRP016838	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR794464	E2	DRP016838	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR794465	E2	DRP016838	ECBAIT_10_0172_JUNCTION_03	junction	0.7649	no	-	-	-	novel (no known-phage match)
DRR794465	E2	DRP016838	ECBAIT_10_0178_MEMBER_INTERIOR_01	member_interior	0.8188	no	-	-	-	novel (no known-phage match)
DRR794465	E2	DRP016838	ECBAIT_1_0004_JUNCTION_02	junction	0.7371	no	-	-	-	novel (no known-phage match)
DRR794466	E2	DRP016838	ECBAIT_10_0172_JUNCTION_03	junction	0.7649	no	-	-	-	novel (no known-phage match)
DRR794466	E2	DRP016838	ECBAIT_1_0004_JUNCTION_02	junction	0.7371	no	-	-	-	novel (no known-phage match)
DRR794467	E2	DRP016838	ECBAIT_1_0022_JUNCTION_03	junction	0.8351	no	-	-	-	novel (no known-phage match)
DRR794468	E2	DRP016838	ECBAIT_1_0022_JUNCTION_03	junction	0.8351	no	-	-	-	novel (no known-phage match)
DRR794469	E2	DRP016838	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.7137	no	-	-	-	novel (no known-phage match)
DRR794469	E2	DRP016838	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR794469	E2	DRP016838	ECBAIT_10_0172_JUNCTION_03	junction	0.7299	no	-	-	-	novel (no known-phage match)
DRR794470	E2	DRP016838	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.7444	no	-	-	-	novel (no known-phage match)
DRR794470	E2	DRP016838	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.8547	no	-	-	-	novel (no known-phage match)
DRR794473	E2	DRP016838	ECBAIT_1_0004_JUNCTION_01	junction	0.7144	no	-	-	-	novel (no known-phage match)
DRR794474	E2	DRP016838	ECBAIT_1_0004_JUNCTION_01	junction	0.7144	no	-	-	-	novel (no known-phage match)
DRR794475	E2	DRP016838	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8145	no	-	-	-	novel (no known-phage match)
DRR794475	E2	DRP016838	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.8376	no	-	-	-	novel (no known-phage match)
DRR794475	E2	DRP016838	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7256	no	-	-	-	novel (no known-phage match)
DRR794476	E2	DRP016838	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8145	no	-	-	-	novel (no known-phage match)
DRR794476	E2	DRP016838	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.8376	no	-	-	-	novel (no known-phage match)
DRR794476	E2	DRP016838	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7256	no	-	-	-	novel (no known-phage match)
DRR794477	E2	DRP016838	ECBAIT_0_0046_MEMBER_INTERIOR_01	member_interior	0.841	no	-	-	-	novel (no known-phage match)
DRR794477	E2	DRP016838	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7299	no	-	-	-	novel (no known-phage match)
DRR794477	E2	DRP016838	ECBAIT_1_0022_JUNCTION_03	junction	0.8289	no	-	-	-	novel (no known-phage match)
DRR794478	E2	DRP016838	ECBAIT_0_0046_MEMBER_INTERIOR_01	member_interior	0.841	no	-	-	-	novel (no known-phage match)
DRR794478	E2	DRP016838	ECBAIT_10_0057_MEMBER_INTERIOR_01	member_interior	0.7291	no	-	-	-	novel (no known-phage match)
DRR794478	E2	DRP016838	ECBAIT_1_0022_JUNCTION_03	junction	0.8289	no	-	-	-	novel (no known-phage match)
DRR794479	E2	DRP016838	ECBAIT_10_0044_INTERIOR_MODULE_01	interior_module	0.7761	no	-	-	-	novel (no known-phage match)
DRR794479	E2	DRP016838	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.7923	no	-	-	-	novel (no known-phage match)
DRR794479	E2	DRP016838	ECBAIT_10_0172_JUNCTION_03	junction	0.7268	no	-	-	-	novel (no known-phage match)
DRR794479	E2	DRP016838	ECBAIT_10_0178_JUNCTION_02	junction	0.7629	no	-	-	-	novel (no known-phage match)
DRR794479	E2	DRP016838	ECBAIT_1_0026_JUNCTION_01	junction	0.8134	no	-	-	-	novel (no known-phage match)
DRR794479	E2	DRP016838	ECBAIT_1_0026_MEMBER_INTERIOR_01	member_interior	0.9188	no	-	-	-	novel (no known-phage match)
DRR794480	E2	DRP016838	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.7291	no	-	-	-	novel (no known-phage match)
DRR794480	E2	DRP016838	ECBAIT_10_0044_INTERIOR_MODULE_01	interior_module	0.8333	no	-	-	-	novel (no known-phage match)
DRR794480	E2	DRP016838	ECBAIT_10_0044_MEMBER_INTERIOR_01	member_interior	0.7923	no	-	-	-	novel (no known-phage match)
DRR794480	E2	DRP016838	ECBAIT_10_0172_JUNCTION_03	junction	0.7649	no	-	-	-	novel (no known-phage match)
DRR794480	E2	DRP016838	ECBAIT_10_0178_JUNCTION_02	junction	0.7629	no	-	-	-	novel (no known-phage match)
DRR794480	E2	DRP016838	ECBAIT_1_0026_JUNCTION_01	junction	0.8134	no	-	-	-	novel (no known-phage match)
DRR794480	E2	DRP016838	ECBAIT_1_0026_MEMBER_INTERIOR_01	member_interior	0.9188	no	-	-	-	novel (no known-phage match)
DRR794481	E2	DRP016838	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.8068	no	-	-	-	novel (no known-phage match)
DRR794482	E2	DRP016838	ECBAIT_10_0002_MEMBER_INTERIOR_01	member_interior	0.7137	no	-	-	-	novel (no known-phage match)
DRR794483	E2	DRP016838	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.7513	no	-	-	-	novel (no known-phage match)
DRR794483	E2	DRP016838	ECBAIT_1_0004_JUNCTION_02	junction	0.8206	no	-	-	-	novel (no known-phage match)
DRR794483	E2	DRP016838	ECBAIT_1_0026_JUNCTION_01	junction	0.7814	no	-	-	-	novel (no known-phage match)
DRR794484	E2	DRP016838	ECBAIT_10_0172_MEMBER_INTERIOR_01	member_interior	0.765	no	-	-	-	novel (no known-phage match)
DRR794484	E2	DRP016838	ECBAIT_1_0004_JUNCTION_02	junction	0.7969	no	-	-	-	novel (no known-phage match)
DRR794484	E2	DRP016838	ECBAIT_1_0026_JUNCTION_01	junction	0.7814	no	-	-	-	novel (no known-phage match)
