accession	tier	scientific_name	bioproject	n_baits_ge_0.7	baits_ge_0.7
ERR4843622	E2	Escherichia coli	ERP125130	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.756;ECBAIT_1_0004_JUNCTION_01:0.826
ERR4843630	E2	Escherichia coli	ERP125130	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.756
ERR4843672	E2	Escherichia coli	ERP125130	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.881
ERR4843676	E2	Escherichia coli	ERP125130	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.756;ECBAIT_1_0004_JUNCTION_01:0.728
ERR4843684	E2	Escherichia coli	ERP125130	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
ERR4843699	E2	Escherichia coli	ERP125130	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.727
ERR4843712	E2	Escherichia coli	ERP125130	2	ECBAIT_0_0046_MEMBER_INTERIOR_01:0.920;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.751
ERR4843715	E2	Escherichia coli	ERP125130	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.733
ERR4843779	E2	Escherichia coli	ERP125130	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
ERR4843805	E2	Escherichia coli	ERP125130	6	ECBAIT_0_0059_JUNCTION_01:0.838;ECBAIT_0_0059_JUNCTION_02:0.845;ECBAIT_0_0059_JUNCTION_03:0.747;ECBAIT_0_0059_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.831;ECBAIT_1_0004_JUNCTION_01:0.716
ERR4843821	E2	Escherichia coli	ERP125130	4	ECBAIT_0_0059_JUNCTION_01:0.767;ECBAIT_0_0059_JUNCTION_02:0.703;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.778;ECBAIT_1_0004_JUNCTION_01:0.708
ERR486696	E2	Escherichia coli	ERP004424	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR486703	E2	Escherichia coli	ERP004424	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.831;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.727
ERR486712	E2	Escherichia coli	ERP004424	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR486710	E2	Escherichia coli	ERP004424	6	ECBAIT_0_0091_INTERIOR_MODULE_01:0.922;ECBAIT_0_0091_JUNCTION_02:0.872;ECBAIT_0_0091_JUNCTION_03:0.818;ECBAIT_0_0091_MEMBER_INTERIOR_01:0.922;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.721;ECBAIT_1_0004_JUNCTION_01:0.703
ERR486718	E2	Escherichia coli	ERP004424	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
ERR501405	E2	Escherichia coli	ERP005760	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR501407	E2	Escherichia coli	ERP005760	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR501406	E2	Escherichia coli	ERP005760	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.758;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR501408	E2	Escherichia coli	ERP005760	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR5014182	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.725
ERR5014192	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.744
ERR5014207	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
ERR5014208	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.750
ERR5014218	E2	Escherichia coli	ERP125663	3	ECBAIT_0_0046_MEMBER_INTERIOR_01:0.792;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_1_0022_JUNCTION_03:0.897
ERR5014253	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.756
ERR5014258	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.800
ERR5014257	E2	Escherichia coli	ERP125663	4	ECBAIT_0_0000_JUNCTION_02:0.730;ECBAIT_0_0052_JUNCTION_01:0.722;ECBAIT_0_0052_JUNCTION_03:0.866;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.849
ERR5014274	E2	Escherichia coli	ERP125663	1	ECBAIT_1_0004_JUNCTION_01:0.701
ERR5014279	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.831
ERR5014306	E2	Escherichia coli	ERP125663	2	ECBAIT_0_0000_MEMBER_INTERIOR_01:0.757;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.804
ERR5014325	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0172_MEMBER_INTERIOR_01:0.766
ERR5014334	E2	Escherichia coli	ERP125663	4	ECBAIT_0_0046_JUNCTION_02:0.784;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.920;ECBAIT_1_0022_JUNCTION_03:0.897;ECBAIT_1_0022_MEMBER_INTERIOR_01:0.823
ERR5014356	E2	Escherichia coli	ERP125663	1	ECBAIT_0_0000_JUNCTION_02:0.714
ERR5014366	E2	Escherichia coli	ERP125663	1	ECBAIT_1_0026_MEMBER_INTERIOR_01:0.811
ERR5014382	E2	Escherichia coli	ERP125663	2	ECBAIT_0_0054_MEMBER_INTERIOR_01:0.707;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.725
ERR5014390	E2	Escherichia coli	ERP125663	2	ECBAIT_10_0002_JUNCTION_01:0.703;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
ERR5014402	E2	Escherichia coli	ERP125663	2	ECBAIT_0_0000_MEMBER_INTERIOR_01:0.757;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.804
ERR5014419	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.773
ERR5014423	E2	Escherichia coli	ERP125663	1	ECBAIT_1_0004_JUNCTION_01:0.740
ERR5014428	E2	Escherichia coli	ERP125663	1	ECBAIT_1_0004_JUNCTION_01:0.740
ERR5014432	E2	Escherichia coli	ERP125663	1	ECBAIT_1_0004_JUNCTION_01:0.740
ERR5014463	E2	Escherichia coli	ERP125663	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.713
ERR5014467	E2	Escherichia coli	ERP125663	1	ECBAIT_1_0004_JUNCTION_01:0.740
ERR5014468	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0172_MEMBER_INTERIOR_01:0.752
ERR5014473	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0172_MEMBER_INTERIOR_01:0.752
ERR5014486	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
ERR5014498	E2	Escherichia coli	ERP125663	1	ECBAIT_0_0000_JUNCTION_02:0.841
ERR5014509	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
ERR5014515	E2	Escherichia coli	ERP125663	2	ECBAIT_0_0000_MEMBER_INTERIOR_01:0.757;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.804
ERR5014529	E2	Escherichia coli	ERP125663	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.733;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
ERR5014535	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
ERR5014546	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.707
ERR5014547	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.707
ERR5014554	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.742
ERR5014561	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.800
ERR5014565	E2	Escherichia coli	ERP125663	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.800
ERR5014625	E2	Escherichia coli	ERP125663	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.775;ECBAIT_1_0004_JUNCTION_01:0.756
ERR5234130	E2	Escherichia coli	ERP113893	1	ECBAIT_1_0004_JUNCTION_01:0.788
ERR5311640	E2	Escherichia coli	ERP113893	4	ECBAIT_0_0000_JUNCTION_02:0.887;ECBAIT_0_0000_MEMBER_INTERIOR_01:0.974;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.715
ERR5465086	E2	Escherichia coli	ERP127642	3	ECBAIT_10_0002_JUNCTION_01:0.724;ECBAIT_10_0002_JUNCTION_02:0.858;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876153	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865
ERR6876155	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
ERR6876156	E2	Escherichia coli	ERP132100	5	ECBAIT_0_0000_JUNCTION_02:0.812;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_0_0014_MEMBER_INTERIOR_01:1.000;ECBAIT_0_0054_MEMBER_INTERIOR_01:0.847;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.828
ERR6876157	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.803
ERR6876158	E2	Escherichia coli	ERP132100	4	ECBAIT_10_0002_JUNCTION_01:0.805;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.845
ERR6876159	E2	Escherichia coli	ERP132100	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.845
ERR6876161	E2	Escherichia coli	ERP132100	2	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.842;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.749
ERR6876160	E2	Escherichia coli	ERP132100	4	ECBAIT_0_0000_INTERIOR_MODULE_01:0.705;ECBAIT_0_0000_JUNCTION_02:0.965;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.858
ERR6876162	E2	Escherichia coli	ERP132100	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876163	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865
ERR6876166	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
ERR6876164	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876165	E2	Escherichia coli	ERP132100	3	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.881;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.710
ERR6876167	E2	Escherichia coli	ERP132100	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876168	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865
ERR6876170	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0172_MEMBER_INTERIOR_01:0.710
ERR6876171	E2	Escherichia coli	ERP132100	4	ECBAIT_0_0000_JUNCTION_02:0.745;ECBAIT_0_0000_MEMBER_INTERIOR_01:0.906;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.737
ERR6876172	E2	Escherichia coli	ERP132100	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865
ERR6876173	E2	Escherichia coli	ERP132100	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876174	E2	Escherichia coli	ERP132100	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865
ERR6876175	E2	Escherichia coli	ERP132100	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876176	E2	Escherichia coli	ERP132100	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876178	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865
ERR6876179	E2	Escherichia coli	ERP132100	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.763;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876180	E2	Escherichia coli	ERP132100	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.842
ERR6876182	E2	Escherichia coli	ERP132100	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR6876181	E2	Escherichia coli	ERP132100	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865
ERR7449561	E2	Escherichia coli	ERP113893	3	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR7565106	E2	Escherichia coli	ERP133520	4	ECBAIT_0_0000_JUNCTION_02:0.818;ECBAIT_0_0000_MEMBER_INTERIOR_01:0.950;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.891;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.747
ERR7565107	E2	Escherichia coli	ERP133520	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.780
ERR775884	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR775905	E2	Escherichia coli	ERP008587	3	ECBAIT_0_0000_INTERIOR_MODULE_01:0.724;ECBAIT_0_0000_JUNCTION_02:0.965;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000
ERR775913	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR775924	E2	Escherichia coli	ERP008587	3	ECBAIT_10_0002_JUNCTION_02:0.723;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR775928	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR775930	E2	Escherichia coli	ERP008587	5	ECBAIT_0_0054_MEMBER_INTERIOR_01:0.888;ECBAIT_10_0002_MEMBER_INTERIOR_01:0.920;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.750;ECBAIT_1_0004_JUNCTION_02:0.716
ERR775949	E2	Escherichia coli	ERP008587	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.895
ERR775954	E2	Escherichia coli	ERP008587	3	ECBAIT_10_0151_JUNCTION_03:0.729;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.722;ECBAIT_1_0004_JUNCTION_02:0.716
ERR775956	E2	Escherichia coli	ERP008587	5	ECBAIT_0_0000_JUNCTION_02:0.864;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000;ECBAIT_0_0014_JUNCTION_02:0.939;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.802;ECBAIT_10_0172_MEMBER_INTERIOR_01:0.872
ERR775965	E2	Escherichia coli	ERP008587	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:1.000
ERR775978	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.763;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR775984	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR775998	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.763;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR776013	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR776020	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR776023	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR776024	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.881
ERR776025	E2	Escherichia coli	ERP008587	3	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR776032	E2	Escherichia coli	ERP008587	3	ECBAIT_0_0000_INTERIOR_MODULE_01:0.724;ECBAIT_0_0000_JUNCTION_02:0.965;ECBAIT_0_0000_MEMBER_INTERIOR_01:1.000
ERR776042	E2	Escherichia coli	ERP008587	1	ECBAIT_10_0002_MEMBER_INTERIOR_01:0.920
ERR776060	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.794;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR776064	E2	Escherichia coli	ERP008587	1	ECBAIT_10_0057_MEMBER_INTERIOR_01:0.857
ERR776070	E2	Escherichia coli	ERP008587	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.865
ERR776099	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.750;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR776100	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR780255	E2	Escherichia coli	ERP008587	6	ECBAIT_0_0046_JUNCTION_02:0.818;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.752;ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.828
ERR780259	E2	Escherichia coli	ERP008587	6	ECBAIT_0_0046_JUNCTION_02:0.818;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.752;ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR780260	E2	Escherichia coli	ERP008587	6	ECBAIT_0_0046_JUNCTION_02:0.818;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.752;ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR780266	E2	Escherichia coli	ERP008587	2	ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR780268	E2	Escherichia coli	ERP008587	6	ECBAIT_0_0046_JUNCTION_02:0.818;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.752;ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.828
ERR780272	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830492	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830494	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830515	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830516	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830520	E2	Escherichia coli	ERP008587	3	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830541	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830545	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.829;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830550	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830549	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830564	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830597	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.763;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830614	E2	Escherichia coli	ERP008587	6	ECBAIT_0_0046_JUNCTION_02:0.818;ECBAIT_0_0046_MEMBER_INTERIOR_01:0.752;ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.763;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830600	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830620	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.758;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830621	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.759;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
ERR830630	E2	Escherichia coli	ERP008587	4	ECBAIT_10_0002_JUNCTION_01:0.727;ECBAIT_10_0002_JUNCTION_02:0.825;ECBAIT_10_0002_MEMBER_INTERIOR_01:1.000;ECBAIT_10_0057_MEMBER_INTERIOR_01:0.855
