accession	tier	scientific_name	bioproject	s3_url	zst_sha256	bait	kmer_cov	qcov	identity	contig	contig_len	target_span	strand	cigar	classification	ntm_strict_rule
SRR10905542	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905542/SRR10905542.contigs.fa.zst	3033078c68aacd0ecac66487af68ea49b0021509b10678d9a1902afb452e9a89	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8068	1.0	0.9933	SRR10905542_359	6099	2152-3352	-	559=1X70=1X43=1X48=1X105=1X297=1X32=1X27=1X11=	near-complete analogue	False
SRR10905542	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905542/SRR10905542.contigs.fa.zst	3033078c68aacd0ecac66487af68ea49b0021509b10678d9a1902afb452e9a89	ECBAIT_1_0022_JUNCTION_03	0.9371	1.0	1.0	SRR10905542_10	18507	2325-2825	+	500=	near-complete analogue	False
SRR10905571	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905571/SRR10905571.contigs.fa.zst	dc4ca9a9449f68797aea189db6a662dd126c06cd59b6d1b1aabd88a8b88df035	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	0.99	1.0	SRR10905571_554	1931	743-1931	-	1188=	module-only homology	False
SRR10905599	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905599/SRR10905599.contigs.fa.zst	14a88115f7f58695971bb024be8797beec058c216df425d311716874e845eef2	ECBAIT_1_0004_JUNCTION_02	0.7155	0.891	1.0	SRR10905599_124	21743	17180-17536	+	356=	junction/synteny supported	False
SRR10905602	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905602/SRR10905602.contigs.fa.zst	fdff59a61fb8b8ceab8a1e5b6668799d2c4d6c182d4f0f8e6f86fe60548ec201	ECBAIT_10_0002_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905602_240	7483	5560-6760	-	1200=	near-complete analogue	False
SRR10905602	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905602/SRR10905602.contigs.fa.zst	fdff59a61fb8b8ceab8a1e5b6668799d2c4d6c182d4f0f8e6f86fe60548ec201	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	0.99	1.0	SRR10905602_327	1619	0-1188	+	1188=	near-complete analogue	False
SRR10905612	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905612/SRR10905612.contigs.fa.zst	c2ff9f2650323ae6b2357bcca39525b6a179bebfbbd10c2c519b8876ef3ae4a2	ECBAIT_0_0000_JUNCTION_02	0.9649	0.977	1.0	SRR10905612_122	15060	2235-2731	-	496=	near-complete analogue	False
SRR10905612	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905612/SRR10905612.contigs.fa.zst	c2ff9f2650323ae6b2357bcca39525b6a179bebfbbd10c2c519b8876ef3ae4a2	ECBAIT_0_0000_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905612_122	15060	4987-6187	-	1200=	near-complete analogue	False
SRR10905612	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905612/SRR10905612.contigs.fa.zst	c2ff9f2650323ae6b2357bcca39525b6a179bebfbbd10c2c519b8876ef3ae4a2	ECBAIT_10_0172_MEMBER_INTERIOR_01	0.7325	1.0	0.9929	SRR10905612_71	771	209-771	-	238=1X2=1X215=1X14=1X89=	near-complete analogue	False
SRR10905621	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905621/SRR10905621.contigs.fa.zst	678668ce0bf492ce5b48cd31fd10e22c0f022afc3ca680ca69913c070767595a	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8017	0.9992	0.9962	SRR10905621_516	531	0-531	+	154=1X43=1X332=	module-only homology	False
SRR10905622	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905622/SRR10905622.contigs.fa.zst	56a0abe24133e2bf19acbf6cad5aecd9a04845479750c6c83859265ac7ef3ece	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	0.99	1.0	SRR10905622_368	1931	0-1188	+	1188=	module-only homology	False
SRR10905641	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905641/SRR10905641.contigs.fa.zst	0e8a083c6d9277cc3287259e2c3d31504284e649a1f0ded4f9867fc22b52ddd2	ECBAIT_10_0002_JUNCTION_01	0.7268	1.0	0.99	SRR10905641_417	13281	5006-5507	+	76=1X2=1X2=1X5=1X269=1X142=	near-complete analogue	False
SRR10905641	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905641/SRR10905641.contigs.fa.zst	0e8a083c6d9277cc3287259e2c3d31504284e649a1f0ded4f9867fc22b52ddd2	ECBAIT_10_0002_JUNCTION_02	0.7629	0.993	0.99	SRR10905641_417	13281	5005-5506	+	77=1X2=1X2=1X5=1X269=1X141=	near-complete analogue	False
SRR10905641	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905641/SRR10905641.contigs.fa.zst	0e8a083c6d9277cc3287259e2c3d31504284e649a1f0ded4f9867fc22b52ddd2	ECBAIT_10_0002_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905641_324	7483	723-1923	+	1200=	near-complete analogue	False
SRR10905641	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905641/SRR10905641.contigs.fa.zst	0e8a083c6d9277cc3287259e2c3d31504284e649a1f0ded4f9867fc22b52ddd2	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	0.99	1.0	SRR10905641_298	1619	0-1188	+	1188=	near-complete analogue	False
SRR10905644	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905644/SRR10905644.contigs.fa.zst	4827ac17332dddaf90205f2bf40b35153457bc3ef865ebf09cb44eb1c38f66b3	ECBAIT_0_0000_INTERIOR_MODULE_01	0.7316	0.9767	0.9861	SRR10905644_555	1339	15-519	-	378=7I126=	near-complete analogue	False
SRR10905644	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905644/SRR10905644.contigs.fa.zst	4827ac17332dddaf90205f2bf40b35153457bc3ef865ebf09cb44eb1c38f66b3	ECBAIT_0_0000_JUNCTION_02	0.9082	0.996	1.0	SRR10905644_26	4141	1410-1906	+	496=	near-complete analogue	False
SRR10905644	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905644/SRR10905644.contigs.fa.zst	4827ac17332dddaf90205f2bf40b35153457bc3ef865ebf09cb44eb1c38f66b3	ECBAIT_0_0000_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905644_279	8165	905-2105	-	1200=	near-complete analogue	False
SRR10905644	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905644/SRR10905644.contigs.fa.zst	4827ac17332dddaf90205f2bf40b35153457bc3ef865ebf09cb44eb1c38f66b3	ECBAIT_10_0002_JUNCTION_01	0.7711	1.0	0.998	SRR10905644_98	12953	5022-5523	+	355=1X145=	near-complete analogue	False
SRR10905644	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905644/SRR10905644.contigs.fa.zst	4827ac17332dddaf90205f2bf40b35153457bc3ef865ebf09cb44eb1c38f66b3	ECBAIT_10_0002_JUNCTION_02	0.8938	0.993	0.998	SRR10905644_98	12953	5021-5522	+	356=1X144=	near-complete analogue	False
SRR10905644	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905644/SRR10905644.contigs.fa.zst	4827ac17332dddaf90205f2bf40b35153457bc3ef865ebf09cb44eb1c38f66b3	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8547	1.0	0.9933	SRR10905644_629	3237	164-1364	+	11=1X60=1X100=1X758=1X79=1X1=2X112=1X71=	near-complete analogue	False
SRR10905672	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905672/SRR10905672.contigs.fa.zst	3de2ddde050b9f0b215532c3f7669f03ba1b503e277cd0db188a31c55307b052	ECBAIT_0_0014_MEMBER_INTERIOR_01	0.7718	0.995	0.9935	SRR10905672_737	932	8-932	+	22=1X14=1X67=1X29=1D729=1X21=1X36=	near-complete analogue	False
SRR10905672	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905672/SRR10905672.contigs.fa.zst	3de2ddde050b9f0b215532c3f7669f03ba1b503e277cd0db188a31c55307b052	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8812	1.0	0.995	SRR10905672_201	1955	11-1211	+	11=1X60=1X859=1X79=1X2=1X112=1X71=	near-complete analogue	False
SRR10905701	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905701/SRR10905701.contigs.fa.zst	fadc37fdc69f4d4b237992718426d7107bc5db9d9d978573e0ab0c42846a12b6	ECBAIT_0_0046_MEMBER_INTERIOR_01	0.865	1.0	0.995	SRR10905701_136	55048	19771-20971	+	268=1X2=1X60=1X268=1X60=1X375=1X161=	near-complete analogue	False
SRR10905701	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905701/SRR10905701.contigs.fa.zst	fadc37fdc69f4d4b237992718426d7107bc5db9d9d978573e0ab0c42846a12b6	ECBAIT_0_0059_JUNCTION_01	0.7186	0.965	0.9978	SRR10905701_69	51440	46621-47068	-	144=1X302=	near-complete analogue	False
SRR10905701	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905701/SRR10905701.contigs.fa.zst	fadc37fdc69f4d4b237992718426d7107bc5db9d9d978573e0ab0c42846a12b6	ECBAIT_0_0059_JUNCTION_02	0.7866	1.0	0.998	SRR10905701_69	51440	47568-48068	-	51=1X448=	near-complete analogue	False
SRR10905701	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905701/SRR10905701.contigs.fa.zst	fadc37fdc69f4d4b237992718426d7107bc5db9d9d978573e0ab0c42846a12b6	ECBAIT_0_0059_JUNCTION_03	0.8093	1.0	0.996	SRR10905701_69	51440	49567-50068	-	43=1X452=1X4=	near-complete analogue	False
SRR10905701	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905701/SRR10905701.contigs.fa.zst	fadc37fdc69f4d4b237992718426d7107bc5db9d9d978573e0ab0c42846a12b6	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7752	1.0	0.9911	SRR10905701_206	1418	1-675	+	43=1X362=1X79=1X1=2X112=1X71=	near-complete analogue	False
SRR10905701	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905701/SRR10905701.contigs.fa.zst	fadc37fdc69f4d4b237992718426d7107bc5db9d9d978573e0ab0c42846a12b6	ECBAIT_1_0022_JUNCTION_02	0.9392	1.0	0.998	SRR10905701_136	55048	21665-22167	+	241=1X260=	near-complete analogue	False
SRR10905701	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905701/SRR10905701.contigs.fa.zst	fadc37fdc69f4d4b237992718426d7107bc5db9d9d978573e0ab0c42846a12b6	ECBAIT_1_0022_JUNCTION_03	0.9691	1.0	1.0	SRR10905701_136	55048	23167-23667	+	500=	near-complete analogue	False
SRR10905701	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905701/SRR10905701.contigs.fa.zst	fadc37fdc69f4d4b237992718426d7107bc5db9d9d978573e0ab0c42846a12b6	ECBAIT_1_0022_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905701_136	55048	29276-30476	+	1200=	near-complete analogue	False
SRR10905704	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905704/SRR10905704.contigs.fa.zst	8423643b5fc3e3ca76e0846544b7a361f410e6a266f85a6c84a788113853b0e1	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.9735	1.0	0.9992	SRR10905704_239	7483	723-1923	+	377=1X822=	near-complete analogue	False
SRR10905704	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905704/SRR10905704.contigs.fa.zst	8423643b5fc3e3ca76e0846544b7a361f410e6a266f85a6c84a788113853b0e1	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8547	1.0	0.9942	SRR10905704_94	12182	2093-3293	-	71=1X112=1X2=1X79=1X758=1X100=1X60=1X11=	near-complete analogue	False
SRR10905710	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905710/SRR10905710.contigs.fa.zst	ecbc8de43f9615128e353ca5a227f1104b5dd15b961b14abae78e363b8de6566	ECBAIT_10_0151_JUNCTION_03	0.8619	0.973	0.9976	SRR10905710_724	601	179-601	-	406=1X15=	near-complete analogue	False
SRR10905710	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905710/SRR10905710.contigs.fa.zst	ecbc8de43f9615128e353ca5a227f1104b5dd15b961b14abae78e363b8de6566	ECBAIT_10_0172_MEMBER_INTERIOR_01	0.8718	1.0	0.99	SRR10905710_168	10470	3595-4795	+	61=1X1=2X5=2X1=1X2=1X245=1X2=1X17=1X20=1X509=1X325=	near-complete analogue	False
SRR10905715	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905715/SRR10905715.contigs.fa.zst	1aa33c5031b82f09f00151971377bf678251dcf9330541a60ddb27dcae76bd2a	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8308	1.0	0.9955	SRR10905715_293	1789	679-1789	-	71=1X558=1X43=1X48=1X105=1X280=	module-only homology	False
SRR10905720	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905720/SRR10905720.contigs.fa.zst	8e2f087b3d0cfbc36460a96c7a0b76ce9a0795c596339607465e91f41f6cf893	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905720_309	2014	41-1241	+	1200=	near-complete analogue	False
SRR10905720	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905720/SRR10905720.contigs.fa.zst	8e2f087b3d0cfbc36460a96c7a0b76ce9a0795c596339607465e91f41f6cf893	ECBAIT_10_0151_JUNCTION_03	0.9371	1.0	1.0	SRR10905720_355	715	356-715	-	359=	near-complete analogue	False
SRR10905721	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905721/SRR10905721.contigs.fa.zst	1efb0b36b94a302d4d441e536edc26bce6f7af9aca5d4ca94f5afbe4eefd8d6e	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7752	1.0	0.9908	SRR10905721_18	1954	11-1211	+	11=1X161=1X196=1X105=1X48=1X43=1X362=1X79=1X1=2X112=1X71=	module-only homology	False
SRR10905722	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905722/SRR10905722.contigs.fa.zst	3356ade1791adb194ea818535655ce26666a6d7bd5569ff8704756fc274d7726	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8573	1.0	0.995	SRR10905722_332	1954	11-1211	+	11=1X60=1X297=1X105=1X48=1X43=1X630=	module-only homology	False
SRR10905724	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905724/SRR10905724.contigs.fa.zst	10e46ba6553f1077231b4dad5cfd22f1398a648919a3133f3f7e914a28ef11d3	ECBAIT_0_0000_JUNCTION_02	0.7289	0.996	0.9879	SRR10905724_649	1798	1161-1657	-	85=1X9=1X2=1X10=1X74=1X285=1X25=	near-complete analogue	False
SRR10905724	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905724/SRR10905724.contigs.fa.zst	10e46ba6553f1077231b4dad5cfd22f1398a648919a3133f3f7e914a28ef11d3	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905724_227	2014	41-1241	+	1200=	near-complete analogue	False
SRR10905724	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905724/SRR10905724.contigs.fa.zst	10e46ba6553f1077231b4dad5cfd22f1398a648919a3133f3f7e914a28ef11d3	ECBAIT_10_0151_JUNCTION_03	0.8072	0.967	1.0	SRR10905724_424	352	0-352	-	352=	near-complete analogue	False
SRR10905745	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905745/SRR10905745.contigs.fa.zst	dc91544f29f99cf2dfe0724e1e1f2507d51c2ee5af43cf9536bbc7f479e35a5a	ECBAIT_0_0094_MEMBER_INTERIOR_01	0.8573	1.0	0.9821	SRR10905745_513	1855	0-1005	-	24=1X5=1X1=1X2=1X3=2I2=2D47=1X5=1X8=2X1=1X6=1X4=1X4=2X5=1X872=	module-only homology	False
SRR10905759	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905759/SRR10905759.contigs.fa.zst	ba3b9270709edca814668ff350bf6d4f5466e631547b116ac8bfdcca3072e846	ECBAIT_0_0046_MEMBER_INTERIOR_01	0.865	1.0	0.995	SRR10905759_30	21095	19762-20962	+	268=1X2=1X60=1X268=1X60=1X375=1X161=	near-complete analogue	False
SRR10905759	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905759/SRR10905759.contigs.fa.zst	ba3b9270709edca814668ff350bf6d4f5466e631547b116ac8bfdcca3072e846	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7752	1.0	0.9911	SRR10905759_111	1418	1-675	+	43=1X362=1X79=1X1=2X112=1X71=	near-complete analogue	False
SRR10905759	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905759/SRR10905759.contigs.fa.zst	ba3b9270709edca814668ff350bf6d4f5466e631547b116ac8bfdcca3072e846	ECBAIT_1_0022_JUNCTION_02	0.9392	1.0	0.998	SRR10905759_105	33672	32881-33383	-	260=1X241=	near-complete analogue	False
SRR10905759	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905759/SRR10905759.contigs.fa.zst	ba3b9270709edca814668ff350bf6d4f5466e631547b116ac8bfdcca3072e846	ECBAIT_1_0022_JUNCTION_03	0.9691	1.0	1.0	SRR10905759_105	33672	31381-31881	-	500=	near-complete analogue	False
SRR10905759	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905759/SRR10905759.contigs.fa.zst	ba3b9270709edca814668ff350bf6d4f5466e631547b116ac8bfdcca3072e846	ECBAIT_1_0022_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905759_105	33672	24572-25772	-	1200=	near-complete analogue	False
SRR10905792	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905792/SRR10905792.contigs.fa.zst	8e3ec010059728874062e028f58b31bedc469dfdd7abf4313f1f2033c4309aed	ECBAIT_0_0000_INTERIOR_MODULE_01	0.7239	0.8033	0.9861	SRR10905792_183	15109	2181-2685	+	124=7I380=	near-complete analogue	False
SRR10905792	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905792/SRR10905792.contigs.fa.zst	8e3ec010059728874062e028f58b31bedc469dfdd7abf4313f1f2033c4309aed	ECBAIT_0_0000_JUNCTION_02	0.9082	0.996	1.0	SRR10905792_293	5181	2235-2731	-	496=	near-complete analogue	False
SRR10905792	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905792/SRR10905792.contigs.fa.zst	8e3ec010059728874062e028f58b31bedc469dfdd7abf4313f1f2033c4309aed	ECBAIT_0_0000_MEMBER_INTERIOR_01	0.959	1.0	0.999	SRR10905792_399	8722	28-1070	-	260=1D781=	near-complete analogue	False
SRR10905792	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905792/SRR10905792.contigs.fa.zst	8e3ec010059728874062e028f58b31bedc469dfdd7abf4313f1f2033c4309aed	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.7752	1.0	0.9911	SRR10905792_369	1418	1-675	+	43=1X362=1X79=1X1=2X112=1X71=	near-complete analogue	False
SRR10905794	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905794/SRR10905794.contigs.fa.zst	615242dc173bd7d11aa447d072ba98fce6aa2bb2382f062fe8a92615d3fd2512	ECBAIT_10_0002_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905794_250	7536	5560-6760	-	1200=	near-complete analogue	False
SRR10905794	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905794/SRR10905794.contigs.fa.zst	615242dc173bd7d11aa447d072ba98fce6aa2bb2382f062fe8a92615d3fd2512	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	0.99	1.0	SRR10905794_219	1619	0-1188	+	1188=	near-complete analogue	False
SRR10905798	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905798/SRR10905798.contigs.fa.zst	014acd7e3dac4a67a6b18c76e1f6c7b18fe0a829fdfb4ba4a74e6d294ad84444	ECBAIT_0_0000_JUNCTION_02	0.9649	0.996	1.0	SRR10905798_310	6655	2235-2731	-	496=	near-complete analogue	False
SRR10905798	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905798/SRR10905798.contigs.fa.zst	014acd7e3dac4a67a6b18c76e1f6c7b18fe0a829fdfb4ba4a74e6d294ad84444	ECBAIT_0_0000_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905798_310	6655	4987-6187	-	1200=	near-complete analogue	False
SRR10905798	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905798/SRR10905798.contigs.fa.zst	014acd7e3dac4a67a6b18c76e1f6c7b18fe0a829fdfb4ba4a74e6d294ad84444	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	0.99	1.0	SRR10905798_195	1931	0-1188	+	1188=	near-complete analogue	False
SRR10905799	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905799/SRR10905799.contigs.fa.zst	f74b439c2492accac5994af7fe717a66c2e8e5e2f55b06a49faacbc57c1b8a30	ECBAIT_10_0002_MEMBER_INTERIOR_01	0.9735	1.0	0.9992	SRR10905799_198	7536	5560-6760	-	822=1X377=	near-complete analogue	False
SRR10905799	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905799/SRR10905799.contigs.fa.zst	f74b439c2492accac5994af7fe717a66c2e8e5e2f55b06a49faacbc57c1b8a30	ECBAIT_10_0057_MEMBER_INTERIOR_01	1.0	0.99	1.0	SRR10905799_17	1619	0-1188	+	1188=	near-complete analogue	False
SRR10905801	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905801/SRR10905801.contigs.fa.zst	eced1bbe174b8ce0bfeb0b6fb181a4783a4c52d3d6e859bd656d699cdf968c54	ECBAIT_0_0000_INTERIOR_MODULE_01	0.7316	0.9767	0.9861	SRR10905801_308	1339	820-1324	+	124=7I380=	near-complete analogue	False
SRR10905801	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905801/SRR10905801.contigs.fa.zst	eced1bbe174b8ce0bfeb0b6fb181a4783a4c52d3d6e859bd656d699cdf968c54	ECBAIT_0_0000_JUNCTION_02	0.8247	0.951	1.0	SRR10905801_212	4141	1410-1906	+	496=	near-complete analogue	False
SRR10905801	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905801/SRR10905801.contigs.fa.zst	eced1bbe174b8ce0bfeb0b6fb181a4783a4c52d3d6e859bd656d699cdf968c54	ECBAIT_0_0000_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905801_57	8035	775-1975	-	1200=	near-complete analogue	False
SRR10905801	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905801/SRR10905801.contigs.fa.zst	eced1bbe174b8ce0bfeb0b6fb181a4783a4c52d3d6e859bd656d699cdf968c54	ECBAIT_10_0002_JUNCTION_01	0.7711	1.0	0.998	SRR10905801_201	12952	5021-5522	+	355=1X145=	near-complete analogue	False
SRR10905801	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905801/SRR10905801.contigs.fa.zst	eced1bbe174b8ce0bfeb0b6fb181a4783a4c52d3d6e859bd656d699cdf968c54	ECBAIT_10_0002_JUNCTION_02	0.8938	0.993	0.998	SRR10905801_201	12952	5020-5521	+	356=1X144=	near-complete analogue	False
SRR10905801	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905801/SRR10905801.contigs.fa.zst	eced1bbe174b8ce0bfeb0b6fb181a4783a4c52d3d6e859bd656d699cdf968c54	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.8547	1.0	0.9933	SRR10905801_304	3237	164-1364	+	11=1X60=1X100=1X758=1X79=1X1=2X112=1X71=	near-complete analogue	False
SRR10905806	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905806/SRR10905806.contigs.fa.zst	b37b91da77d2ccd7987710b2f80229168f113444843d1576efe131427d76e472	ECBAIT_0_0000_INTERIOR_MODULE_01	0.7239	0.8033	0.9861	SRR10905806_223	2661	2142-2646	+	124=7I380=	near-complete analogue	False
SRR10905806	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905806/SRR10905806.contigs.fa.zst	b37b91da77d2ccd7987710b2f80229168f113444843d1576efe131427d76e472	ECBAIT_0_0000_JUNCTION_02	0.9649	0.996	1.0	SRR10905806_250	14714	2235-2731	-	496=	near-complete analogue	False
SRR10905806	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905806/SRR10905806.contigs.fa.zst	b37b91da77d2ccd7987710b2f80229168f113444843d1576efe131427d76e472	ECBAIT_0_0000_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905806_250	14714	4987-6187	-	1200=	near-complete analogue	False
SRR10905806	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905806/SRR10905806.contigs.fa.zst	b37b91da77d2ccd7987710b2f80229168f113444843d1576efe131427d76e472	ECBAIT_10_0057_MEMBER_INTERIOR_01	0.9735	0.99	0.9992	SRR10905806_300	1931	743-1931	-	1127=1X60=	near-complete analogue	False
SRR10905807	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905807/SRR10905807.contigs.fa.zst	102e289c6f96e9c0bee045947309a312b5a13c9e040fa1453da0908b82300517	ECBAIT_0_0000_INTERIOR_MODULE_01	0.7239	0.8033	0.9861	SRR10905807_354	2662	15-519	-	378=7I126=	near-complete analogue	False
SRR10905807	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905807/SRR10905807.contigs.fa.zst	102e289c6f96e9c0bee045947309a312b5a13c9e040fa1453da0908b82300517	ECBAIT_0_0000_JUNCTION_02	0.933	0.996	1.0	SRR10905807_206	14714	11983-12479	+	496=	near-complete analogue	False
SRR10905807	E2	Escherichia coli	SRP240270	https://s3.amazonaws.com/logan-pub/c/SRR10905807/SRR10905807.contigs.fa.zst	102e289c6f96e9c0bee045947309a312b5a13c9e040fa1453da0908b82300517	ECBAIT_0_0000_MEMBER_INTERIOR_01	1.0	1.0	1.0	SRR10905807_206	14714	8527-9727	+	1200=	near-complete analogue	False
