prophage_id	clade_id	community	host_accession	phylogroup
GCF_000779895.1_prophage_6	10_0027	10	GCF_000779895.1	B2
GCF_000194725.1_prophage_1	10_0027	10	GCF_000194725.1	B1
GCF_001277775.1_prophage_4	10_0027	10	GCF_001277775.1	B2
GCF_001285825.1_prophage_2	10_0027	10	GCF_001285825.1	B2
GCF_001039135.2_prophage_3	10_0027	10	GCF_001039135.2	B1
GCF_000714185.1_prophage_3	10_0027	10	GCF_000714185.1	B2
GCF_000351685.1_prophage_4	10_0027	10	GCF_000351685.1	G
GCF_000461995.2_prophage_4	10_0027	10	GCF_000461995.2	E
GCF_000462085.2_prophage_4	10_0027	10	GCF_000462085.2	E
GCF_001267355.1_prophage_9	10_0027	10	GCF_001267355.1	B1
GCF_000249455.1_prophage_5	10_0027	10	GCF_000249455.1	E
GCF_000460675.1_prophage_3	10_0027	10	GCF_000460675.1	F
GCF_000703225.1_prophage_16	10_0027	10	GCF_000703225.1	A
GCF_000456385.1_prophage_3	10_0027	10	GCF_000456385.1	B2
GCF_000942915.1_prophage_5	10_0027	10	GCF_000942915.1	A
GCF_001519525.1_prophage_4	10_0027	10	GCF_001519525.1	E
GCF_001521395.1_prophage_4	10_0027	10	GCF_001521395.1	B2
GCF_000172035.1_prophage_1	10_0027	10	GCF_000172035.1	E
GCF_000194335.1_prophage_5	10_0027	10	GCF_000194335.1	B1
GCF_000704265.1_prophage_4	10_0027	10	GCF_000704265.1	G
GCF_000704245.1_prophage_3	10_0027	10	GCF_000704245.1	G
GCF_000408425.1_prophage_8	10_0027	10	GCF_000408425.1	F
GCF_001283405.1_prophage_13	10_0027	10	GCF_001283405.1	B1
GCF_000951955.1_prophage_8	10_0027	10	GCF_000951955.1	B1
GCF_000943355.2_prophage_9	10_0027	10	GCF_000943355.2	B1
GCF_000752755.1_prophage_12	10_0027	10	GCF_000752755.1	B1
GCF_000703545.1_prophage_2	10_0027	10	GCF_000703545.1	A
GCF_001286025.1_prophage_11	10_0027	10	GCF_001286025.1	A
GCF_000618825.1_prophage_3	10_0027	10	GCF_000618825.1	E
GCF_000618765.1_prophage_3	10_0027	10	GCF_000618765.1	E
GCF_001284245.1_prophage_4	10_0027	10	GCF_001284245.1	B1
GCF_000408065.1_prophage_2	10_0027	10	GCF_000408065.1	B2
GCF_000459375.1_prophage_3	10_0027	10	GCF_000459375.1	B2
GCF_000485715.1_prophage_8	10_0027	10	GCF_000485715.1	B2
GCF_000939255.1_prophage_13	10_0027	10	GCF_000939255.1	B2
GCF_000171955.1_prophage_2	10_0027	10	GCF_000171955.1	E
GCF_001466815.1_prophage_3	10_0027	10	GCF_001466815.1	B1
GCF_000946435.1_prophage_4	10_0027	10	GCF_000946435.1	B1
GCF_000456565.1_prophage_7	10_0027	10	GCF_000456565.1	B2
GCF_000711375.1_prophage_1	10_0027	10	GCF_000711375.1	D
GCF_001463585.1_prophage_2	10_0027	10	GCF_001463585.1	D
GCF_000457515.1_prophage_4	10_0027	10	GCF_000457515.1	B2
GCF_000704485.1_prophage_3	10_0027	10	GCF_000704485.1	A
GCF_000703885.1_prophage_6	10_0027	10	GCF_000703885.1	D
GCF_001077945.1_prophage_2	10_0027	10	GCF_001077945.1	B1
GCF_000408585.1_prophage_3	10_0027	10	GCF_000408585.1	A
GCF_000167855.1_prophage_2	10_0027	10	GCF_000167855.1	B1
GCF_000215285.1_prophage_5	10_0027	10	GCF_000215285.1	B1
GCF_000193955.1_prophage_1	10_0027	10	GCF_000193955.1	E
GCF_001191215.1_prophage_5	10_0027	10	GCF_001191215.1	B1
GCF_000249895.1_prophage_8	10_0027	10	GCF_000249895.1	B1
GCF_000418755.2_prophage_5	10_0027	10	GCF_000418755.2	D
GCF_000617985.2_prophage_7	10_0027	10	GCF_000617985.2	G
GCF_001516935.2_prophage_2	10_0027	10	GCF_001516935.2	E
GCF_000303875.2_prophage_1	10_0027	10	GCF_000303875.2	E
GCF_000249435.1_prophage_6	10_0027	10	GCF_000249435.1	E
GCF_000308975.1_prophage_5	10_0027	10	GCF_000308975.1	C
GCF_000780015.1_prophage_7	10_0027	10	GCF_000780015.1	B2
GCF_001264175.1_prophage_13	10_0027	10	GCF_001264175.1	A
GCF_000172035.1_prophage_14	10_0027	10	GCF_000172035.1	E
GCF_001283925.1_prophage_5	10_0027	10	GCF_001283925.1	B1
GCF_001420165.1_prophage_2	10_0027	10	GCF_001420165.1	B1
GCF_000267185.1_prophage_3	10_0027	10	GCF_000267185.1	E
GCF_000281775.1_prophage_3	10_0027	10	GCF_000281775.1	B1
GCF_000462465.2_prophage_7	10_0027	10	GCF_000462465.2	E
GCF_000986635.1_prophage_14	10_0027	10	GCF_000986635.1	E
GCF_000935905.1_prophage_10	10_0027	10	GCF_000935905.1	B1
GCF_000194415.1_prophage_7	10_0027	10	GCF_000194415.1	B1
GCF_000752415.1_prophage_9	10_0027	10	GCF_000752415.1	B2
GCF_000172015.1_prophage_14	10_0027	10	GCF_000172015.1	E
GCF_000779585.1_prophage_4	10_0027	10	GCF_000779585.1	B2
GCF_000171935.1_prophage_16	10_0027	10	GCF_000171935.1	E
GCF_000355375.2_prophage_3	10_0028	10	GCF_000355375.2	B1
GCF_000194215.1_prophage_17	10_0028	10	GCF_000194215.1	A
GCF_000692775.1_prophage_4	10_0028	10	GCF_000692775.1	D
GCF_000460775.1_prophage_2	10_0028	10	GCF_000460775.1	B2
GCF_000194435.1_prophage_1	10_0028	10	GCF_000194435.1	B1
GCF_000752595.1_prophage_9	10_0028	10	GCF_000752595.1	B1
GCF_001519245.1_prophage_2	10_0028	10	GCF_001519245.1	D
GCF_000713425.1_prophage_2	10_0028	10	GCF_000713425.1	A
GCF_000713855.1_prophage_4	10_0028	10	GCF_000713855.1	A
GCF_000267165.1_prophage_3	10_0028	10	GCF_000267165.1	E
GCF_000316885.2_prophage_2	10_0028	10	GCF_000316885.2	E
GCF_000619025.1_prophage_3	10_0028	10	GCF_000619025.1	B1
GCF_000752775.1_prophage_6	10_0028	10	GCF_000752775.1	E
GCF_001297995.1_prophage_2	10_0028	10	GCF_001297995.1	E
GCF_000267105.1_prophage_4	10_0028	10	GCF_000267105.1	E
GCF_000618345.1_prophage_5	10_0028	10	GCF_000618345.1	E
GCF_000164375.1_prophage_1	10_0028	10	GCF_000164375.1	B1
GCF_000249495.1_prophage_4	10_0028	10	GCF_000249495.1	E
GCF_000619165.1_prophage_5	10_0028	10	GCF_000619165.1	E
GCF_001191105.1_prophage_3	10_0028	10	GCF_001191105.1	B1
GCF_000781505.1_prophage_4	10_0028	10	GCF_000781505.1	B2
GCF_000249875.1_prophage_7	10_0028	10	GCF_000249875.1	B1
GCF_000704065.1_prophage_1	10_0028	10	GCF_000704065.1	B1
GCF_000704085.1_prophage_1	10_0028	10	GCF_000704085.1	B1
GCF_000316845.2_prophage_4	10_0028	10	GCF_000316845.2	E
GCF_001283845.1_prophage_7	10_0028	10	GCF_001283845.1	B2
GCF_000627295.1_prophage_3	10_0028	10	GCF_000627295.1	A
GCF_000703785.1_prophage_2	10_0028	10	GCF_000703785.1	A
GCF_000616365.1_prophage_6	10_0028	10	GCF_000616365.1	E
GCF_000250175.1_prophage_8	10_0028	10	GCF_000250175.1	B1
GCF_000703925.1_prophage_2	10_0028	10	GCF_000703925.1	C
GCF_001520595.1_prophage_3	10_0028	10	GCF_001520595.1	B2
GCF_001309985.1_prophage_1	10_0028	10	GCF_001309985.1	E
GCF_001432175.2_prophage_7	10_0028	10	GCF_001432175.2	E
GCF_001455025.1_prophage_3	10_0028	10	GCF_001455025.1	B1
GCF_000618525.1_prophage_2	10_0028	10	GCF_000618525.1	E
GCF_000632555.1_prophage_4	10_0028	10	GCF_000632555.1	E
GCF_000357185.2_prophage_5	10_0028	10	GCF_000357185.2	B1
GCF_000357305.2_prophage_4	10_0028	10	GCF_000357305.2	B1
GCF_000357325.1_prophage_3	10_0028	10	GCF_000357325.1	B1
GCF_000357345.2_prophage_4	10_0028	10	GCF_000357345.2	B1
GCF_000358795.2_prophage_5	10_0028	10	GCF_000358795.2	B1
GCF_000618825.1_prophage_5	10_0028	10	GCF_000618825.1	E
GCF_000948895.1_prophage_2	10_0028	10	GCF_000948895.1	E
GCF_000619445.1_prophage_1	10_0028	10	GCF_000619445.1	E
GCF_000249255.1_prophage_6	10_0028	10	GCF_000249255.1	E
GCF_000618485.1_prophage_6	10_0028	10	GCF_000618485.1	E
GCF_000618865.1_prophage_4	10_0028	10	GCF_000618865.1	E
GCF_000304115.2_prophage_1	10_0028	10	GCF_000304115.2	A
GCF_000357505.2_prophage_3	10_0028	10	GCF_000357505.2	B1
GCF_000446825.2_prophage_1	10_0028	10	GCF_000446825.2	A
GCF_000192685.1_prophage_11	10_0028	10	GCF_000192685.1	E
GCF_001521415.1_prophage_2	10_0028	10	GCF_001521415.1	D
GCF_001283845.1_prophage_5	10_0028	10	GCF_001283845.1	B2
GCF_001284285.1_prophage_5	10_0028	10	GCF_001284285.1	B2
GCF_001284625.1_prophage_4	10_0028	10	GCF_001284625.1	B2
GCF_000937855.1_prophage_6	10_0028	10	GCF_000937855.1	B2
GCF_000781255.1_prophage_4	10_0028	10	GCF_000781255.1	A
GCF_000768465.1_prophage_4	10_0028	10	GCF_000768465.1	A
GCF_000779955.1_prophage_2	10_0028	10	GCF_000779955.1	A
GCF_000812385.1_prophage_4	10_0028	10	GCF_000812385.1	B1
GCF_000618685.1_prophage_4	10_0028	10	GCF_000618685.1	E
GCF_000779915.1_prophage_8	10_0028	10	GCF_000779915.1	D
GCF_001282065.1_prophage_3	10_0028	10	GCF_001282065.1	E
GCF_001297985.1_prophage_2	10_0028	10	GCF_001297985.1	E
GCF_001432175.2_prophage_8	10_0028	10	GCF_001432175.2	E
GCF_001519685.1_prophage_1	10_0028	10	GCF_001519685.1	D
GCF_001519975.1_prophage_2	10_0028	10	GCF_001519975.1	D
GCF_001520375.1_prophage_1	10_0028	10	GCF_001520375.1	D
GCF_000351465.1_prophage_7	10_0028	10	GCF_000351465.1	A
GCF_000704625.1_prophage_6	10_0028	10	GCF_000704625.1	B1
GCF_000462785.2_prophage_2	10_0028	10	GCF_000462785.2	E
GCF_000632595.2_prophage_1	10_0028	10	GCF_000632595.2	B1
GCF_000632635.1_prophage_2	10_0028	10	GCF_000632635.1	B1
GCF_000194335.1_prophage_4	10_0028	10	GCF_000194335.1	B1
GCF_000618425.1_prophage_4	10_0028	10	GCF_000618425.1	E
GCF_000250275.1_prophage_10	10_0028	10	GCF_000250275.1	B1
GCF_000704265.1_prophage_3	10_0028	10	GCF_000704265.1	G
GCF_000951875.1_prophage_11	10_0028	10	GCF_000951875.1	B1
GCF_000355275.2_prophage_3	10_0028	10	GCF_000355275.2	B1
GCF_000357865.2_prophage_4	10_0028	10	GCF_000357865.2	B1
GCF_000358955.2_prophage_3	10_0028	10	GCF_000358955.2	B1
GCF_000753415.1_prophage_2	10_0028	10	GCF_000753415.1	B2
GCF_000351545.1_prophage_1	10_0029	10	GCF_000351545.1	B2
GCF_000458075.1_prophage_3	10_0029	10	GCF_000458075.1	B2
GCF_000350825.1_prophage_2	10_0029	10	GCF_000350825.1	D
GCF_000456385.1_prophage_4	10_0029	10	GCF_000456385.1	B2
GCF_000460235.1_prophage_3	10_0029	10	GCF_000460235.1	B2
GCF_000166535.2_prophage_3	10_0029	10	GCF_000166535.2	A
GCF_000714265.1_prophage_1	10_0029	10	GCF_000714265.1	G
GCF_000779715.1_prophage_3	10_0029	10	GCF_000779715.1	B2
GCF_001413455.1_prophage_7	10_0029	10	GCF_001413455.1	A
GCF_000456585.1_prophage_3	10_0029	10	GCF_000456585.1	B2
GCF_000711355.1_prophage_3	10_0029	10	GCF_000711355.1	B1
GCF_001264215.1_prophage_16	10_0029	10	GCF_001264215.1	A
GCF_001263065.1_prophage_8	10_0029	10	GCF_001263065.1	B1
GCF_000936475.1_prophage_17	10_0029	10	GCF_000936475.1	B1
GCF_000462185.2_prophage_3	10_0029	10	GCF_000462185.2	E
GCF_000713395.1_prophage_5	10_0029	10	GCF_000713395.1	A
GCF_001264175.1_prophage_2	10_0029	10	GCF_001264175.1	A
GCF_001283345.1_prophage_3	10_0029	10	GCF_001283345.1	B2
GCF_000622535.2_prophage_9	10_0030	10	GCF_000622535.2	B1
GCF_000752135.1_prophage_9	10_0030	10	GCF_000752135.1	B1
GCF_000446155.2_prophage_5	10_0030	10	GCF_000446155.2	B1
GCF_000614035.2_prophage_5	10_0030	10	GCF_000614035.2	B1
GCF_000617405.2_prophage_3	10_0030	10	GCF_000617405.2	B1
GCF_000190815.1_prophage_9	10_0030	10	GCF_000190815.1	A
GCF_000408645.1_prophage_1	10_0030	10	GCF_000408645.1	A
GCF_000485695.1_prophage_1	10_0030	10	GCF_000485695.1	D
GCF_000010765.1_prophage_17	10_0030	10	GCF_000010765.1	B1
GCF_001413455.1_prophage_5	10_0030	10	GCF_001413455.1	A
GCF_000408045.1_prophage_4	10_0030	10	GCF_000408045.1	A
GCF_000446745.2_prophage_3	10_0030	10	GCF_000446745.2	B1
GCF_001521435.1_prophage_4	10_0030	10	GCF_001521435.1	B2
GCF_000350685.1_prophage_1	10_0030	10	GCF_000350685.1	A
GCF_001182815.1_prophage_2	10_0030	10	GCF_001182815.1	B1
GCF_000704625.1_prophage_8	10_0030	10	GCF_000704625.1	B1
GCF_000778965.1_prophage_1	10_0030	10	GCF_000778965.1	A
GCF_000778545.1_prophage_1	10_0030	10	GCF_000778545.1	B1
GCF_000778745.1_prophage_1	10_0030	10	GCF_000778745.1	A
GCF_000225045.1_prophage_5	10_0030	10	GCF_000225045.1	D
GCF_001420935.1_prophage_18	10_0030	10	GCF_001420935.1	A
GCF_000798335.1_prophage_5	10_0030	10	GCF_000798335.1	B1
GCF_000948815.1_prophage_2	10_0030	10	GCF_000948815.1	B1
GCF_000503415.1_prophage_3	10_0030	10	GCF_000503415.1	A
GCF_000619705.2_prophage_4	10_0030	10	GCF_000619705.2	B1
GCF_001039145.2_prophage_3	10_0030	10	GCF_001039145.2	B1
GCF_001039215.2_prophage_5	10_0030	10	GCF_001039215.2	B1
GCF_000776935.1_prophage_4	10_0030	10	GCF_000776935.1	B2
GCF_000781515.1_prophage_4	10_0030	10	GCF_000781515.1	B2
GCF_001265165.1_prophage_6	10_0030	10	GCF_001265165.1	B2
GCF_000704705.1_prophage_6	10_0030	10	GCF_000704705.1	B1
GCF_000704725.1_prophage_6	10_0030	10	GCF_000704725.1	B1
GCF_000713685.1_prophage_5	10_0030	10	GCF_000713685.1	B1
GCF_000632675.2_prophage_8	10_0030	10	GCF_000632675.2	B1
GCF_000615605.2_prophage_5	10_0030	10	GCF_000615605.2	B1
GCF_000356585.2_prophage_2	10_0030	10	GCF_000356585.2	A
GCF_001268545.1_prophage_4	10_0030	10	GCF_001268545.1	B1
GCF_000779175.1_prophage_1	10_0030	10	GCF_000779175.1	A
GCF_000503535.1_prophage_2	10_0030	10	GCF_000503535.1	C
GCF_000356645.2_prophage_6	10_0030	10	GCF_000356645.2	A
GCF_001063395.1_prophage_3	10_0030	10	GCF_001063395.1	B2
GCF_001064885.1_prophage_6	10_0030	10	GCF_001064885.1	B2
GCF_001039155.2_prophage_6	10_0030	10	GCF_001039155.2	B1
GCF_000494975.1_prophage_3	10_0030	10	GCF_000494975.1	B2
GCF_000940655.1_prophage_4	10_0030	10	GCF_000940655.1	B1
GCF_001284005.1_prophage_4	10_0030	10	GCF_001284005.1	B1
GCF_001286225.1_prophage_3	10_0030	10	GCF_001286225.1	B1
GCF_000249095.1_prophage_5	10_0030	10	GCF_000249095.1	B2
GCF_000599725.2_prophage_4	10_0030	10	GCF_000599725.2	C
GCF_000948825.1_prophage_1	10_0030	10	GCF_000948825.1	A
GCF_000408225.1_prophage_3	10_0030	10	GCF_000408225.1	C
GCF_001265675.1_prophage_5	10_0030	10	GCF_001265675.1	B2
GCF_000249735.1_prophage_5	10_0030	10	GCF_000249735.1	C
GCF_001520935.1_prophage_1	10_0030	10	GCF_001520935.1	G
GCF_000776745.1_prophage_2	10_0030	10	GCF_000776745.1	B2
GCF_000249775.1_prophage_8	10_0030	10	GCF_000249775.1	C
GCF_000183005.1_prophage_11	10_0030	10	GCF_000183005.1	B2
GCF_000326425.1_prophage_4	10_0030	10	GCF_000326425.1	C
GCF_000333175.1_prophage_5	10_0030	10	GCF_000333175.1	A
GCF_000529975.1_prophage_7	10_0030	10	GCF_000529975.1	B2
GCF_000714895.1_prophage_1	10_0030	10	GCF_000714895.1	C
GCF_000829985.1_prophage_5	10_0030	10	GCF_000829985.1	A
GCF_000447045.2_prophage_4	10_0030	10	GCF_000447045.2	B1
GCF_000494935.1_prophage_2	10_0030	10	GCF_000494935.1	B1
GCF_000303995.2_prophage_4	10_0030	10	GCF_000303995.2	E
GCF_001463455.1_prophage_6	10_0030	10	GCF_001463455.1	B2
GCF_000782675.1_prophage_2	10_0030	10	GCF_000782675.1	B2
GCF_001012015.1_prophage_1	10_0030	10	GCF_001012015.1	B1
GCF_000797695.1_prophage_2	10_0030	10	GCF_000797695.1	B1
GCF_000586515.1_prophage_8	10_0030	10	GCF_000586515.1	F
GCF_000249755.1_prophage_8	10_0030	10	GCF_000249755.1	C
GCF_000503695.1_prophage_2	10_0030	10	GCF_000503695.1	B1
GCF_000778765.1_prophage_2	10_0030	10	GCF_000778765.1	B2
GCF_000798155.1_prophage_2	10_0030	10	GCF_000798155.1	B1
GCF_000446665.2_prophage_2	10_0030	10	GCF_000446665.2	B2
GCF_000485655.1_prophage_4	10_0030	10	GCF_000485655.1	B1
GCF_000245515.1_prophage_10	10_0030	10	GCF_000245515.1	E
GCF_000354575.2_prophage_3	10_0030	10	GCF_000354575.2	C
GCF_000777325.1_prophage_2	10_0030	10	GCF_000777325.1	B1
GCF_000778915.1_prophage_3	10_0030	10	GCF_000778915.1	B2
GCF_000937095.2_prophage_2	10_0030	10	GCF_000937095.2	E
GCF_001053065.1_prophage_5	10_0030	10	GCF_001053065.1	B1
GCF_001054175.1_prophage_2	10_0030	10	GCF_001054175.1	B1
GCF_000692735.1_prophage_10	10_0030	10	GCF_000692735.1	B1
GCF_000485675.1_prophage_3	10_0030	10	GCF_000485675.1	B1
GCF_000485715.1_prophage_9	10_0030	10	GCF_000485715.1	B2
GCF_000357145.2_prophage_4	10_0030	10	GCF_000357145.2	B1
GCF_000354595.1_prophage_6	10_0030	10	GCF_000354595.1	C
GCF_000354615.2_prophage_1	10_0030	10	GCF_000354615.2	C
GCF_000354735.2_prophage_12	10_0030	10	GCF_000354735.2	C
GCF_000356665.2_prophage_1	10_0030	10	GCF_000356665.2	B1
GCF_000817355.1_prophage_2	10_0030	10	GCF_000817355.1	B2
GCF_000352985.1_prophage_1	10_0030	10	GCF_000352985.1	B1
GCF_000689315.1_prophage_2	10_0030	10	GCF_000689315.1	B1
GCF_001520435.1_prophage_3	10_0030	10	GCF_001520435.1	G
GCF_000616195.2_prophage_4	10_0030	10	GCF_000616195.2	B1
GCF_000619005.2_prophage_1	10_0030	10	GCF_000619005.2	B1
GCF_000797655.1_prophage_4	10_0030	10	GCF_000797655.1	A
GCF_000782595.1_prophage_1	10_0030	10	GCF_000782595.1	C
GCF_001191425.1_prophage_2	10_0030	10	GCF_001191425.1	B1
GCF_000616225.2_prophage_4	10_0031	10	GCF_000616225.2	B1
GCF_000614725.2_prophage_3	10_0031	10	GCF_000614725.2	B1
GCF_000617705.2_prophage_1	10_0031	10	GCF_000617705.2	E
GCF_000755445.1_prophage_1	10_0031	10	GCF_000755445.1	A
GCF_000188835.1_prophage_19	10_0031	10	GCF_000188835.1	B1
GCF_000752115.1_prophage_15	10_0031	10	GCF_000752115.1	B1
GCF_001440645.1_prophage_4	10_0031	10	GCF_001440645.1	A
GCF_000622835.1_prophage_1	10_0031	10	GCF_000622835.1	B1
GCF_000356545.1_prophage_3	10_0031	10	GCF_000356545.1	B1
GCF_000267645.2_prophage_4	10_0031	10	GCF_000267645.2	E
GCF_000446265.2_prophage_6	10_0031	10	GCF_000446265.2	B1
GCF_001191025.1_prophage_4	10_0031	10	GCF_001191025.1	B1
GCF_000303275.2_prophage_2	10_0031	10	GCF_000303275.2	E
GCF_000935075.1_prophage_4	10_0031	10	GCF_000935075.1	E
GCF_000303955.2_prophage_2	10_0031	10	GCF_000303955.2	E
GCF_000446725.2_prophage_3	10_0031	10	GCF_000446725.2	B1
GCF_000627155.1_prophage_3	10_0031	10	GCF_000627155.1	A
GCF_001284825.1_prophage_4	10_0031	10	GCF_001284825.1	E
GCF_000948445.1_prophage_2	10_0031	10	GCF_000948445.1	E
GCF_000948615.1_prophage_3	10_0031	10	GCF_000948615.1	E
GCF_000948955.1_prophage_4	10_0031	10	GCF_000948955.1	E
GCF_000695175.1_prophage_5	10_0031	10	GCF_000695175.1	E
GCF_000798315.1_prophage_4	10_0031	10	GCF_000798315.1	B1
GCF_000303795.2_prophage_2	10_0031	10	GCF_000303795.2	E
GCF_000819015.1_prophage_2	10_0031	10	GCF_000819015.1	B1
GCF_000627795.1_prophage_6	10_0031	10	GCF_000627795.1	C
GCF_000687045.1_prophage_3	10_0031	10	GCF_000687045.1	C
GCF_000627855.1_prophage_5	10_0031	10	GCF_000627855.1	C
GCF_000335415.2_prophage_1	10_0031	10	GCF_000335415.2	E
GCF_000618725.2_prophage_1	10_0031	10	GCF_000618725.2	B1
GCF_000619125.2_prophage_3	10_0031	10	GCF_000619125.2	B1
GCF_000781415.1_prophage_2	10_0031	10	GCF_000781415.1	D
GCF_000616425.2_prophage_2	10_0031	10	GCF_000616425.2	E
GCF_000616445.2_prophage_2	10_0031	10	GCF_000616445.2	E
GCF_000618045.1_prophage_3	10_0031	10	GCF_000618045.1	E
GCF_000356565.1_prophage_3	10_0031	10	GCF_000356565.1	B1
GCF_000616135.2_prophage_5	10_0031	10	GCF_000616135.2	B1
GCF_000618265.2_prophage_3	10_0031	10	GCF_000618265.2	E
GCF_000614805.2_prophage_1	10_0031	10	GCF_000614805.2	E
GCF_000616505.2_prophage_2	10_0031	10	GCF_000616505.2	E
GCF_000616525.2_prophage_2	10_0031	10	GCF_000616525.2	E
GCF_000616705.2_prophage_1	10_0031	10	GCF_000616705.2	E
GCF_000618225.2_prophage_2	10_0031	10	GCF_000618225.2	E
GCF_000618245.1_prophage_3	10_0031	10	GCF_000618245.1	E
GCF_000618285.2_prophage_2	10_0031	10	GCF_000618285.2	E
GCF_000618305.2_prophage_3	10_0031	10	GCF_000618305.2	E
GCF_001440355.1_prophage_1	10_0031	10	GCF_001440355.1	A
GCF_000461395.1_prophage_5	10_0031	10	GCF_000461395.1	A
GCF_000616605.2_prophage_1	10_0031	10	GCF_000616605.2	E
GCF_000617665.2_prophage_1	10_0031	10	GCF_000617665.2	E
GCF_000616645.2_prophage_1	10_0031	10	GCF_000616645.2	E
GCF_000618925.2_prophage_1	10_0031	10	GCF_000618925.2	E
GCF_000618185.1_prophage_2	10_0031	10	GCF_000618185.1	E
GCF_001012275.1_prophage_1	10_0031	10	GCF_001012275.1	B1
GCF_001277415.1_prophage_2	10_0031	10	GCF_001277415.1	A
GCF_001277735.1_prophage_3	10_0031	10	GCF_001277735.1	A
GCF_000461415.1_prophage_5	10_0031	10	GCF_000461415.1	A
GCF_000326565.1_prophage_2	10_0031	10	GCF_000326565.1	E
GCF_000616465.2_prophage_2	10_0031	10	GCF_000616465.2	E
GCF_000619445.1_prophage_4	10_0031	10	GCF_000619445.1	E
GCF_000303735.2_prophage_3	10_0031	10	GCF_000303735.2	E
GCF_000316345.2_prophage_1	10_0031	10	GCF_000316345.2	E
GCF_000316365.2_prophage_3	10_0031	10	GCF_000316365.2	E
GCF_000316765.2_prophage_2	10_0031	10	GCF_000316765.2	E
GCF_000496345.2_prophage_2	10_0031	10	GCF_000496345.2	E
GCF_000616405.2_prophage_1	10_0031	10	GCF_000616405.2	E
GCF_000616485.2_prophage_1	10_0031	10	GCF_000616485.2	E
GCF_000615695.1_prophage_2	10_0031	10	GCF_000615695.1	E
GCF_000188835.1_prophage_14	10_0031	10	GCF_000188835.1	B1
GCF_001281855.1_prophage_1	10_0031	10	GCF_001281855.1	E
GCF_000303235.2_prophage_2	10_0031	10	GCF_000303235.2	E
GCF_000303295.2_prophage_2	10_0031	10	GCF_000303295.2	E
GCF_000303715.2_prophage_2	10_0031	10	GCF_000303715.2	E
GCF_000303755.2_prophage_2	10_0031	10	GCF_000303755.2	E
GCF_000303875.2_prophage_2	10_0031	10	GCF_000303875.2	E
GCF_000303935.2_prophage_3	10_0031	10	GCF_000303935.2	E
GCF_000304815.2_prophage_3	10_0031	10	GCF_000304815.2	E
GCF_000305155.2_prophage_3	10_0031	10	GCF_000305155.2	E
GCF_000316425.2_prophage_2	10_0031	10	GCF_000316425.2	E
GCF_000316445.2_prophage_2	10_0031	10	GCF_000316445.2	E
GCF_000316825.2_prophage_2	10_0031	10	GCF_000316825.2	E
GCF_000316885.2_prophage_4	10_0031	10	GCF_000316885.2	E
GCF_000616545.2_prophage_3	10_0031	10	GCF_000616545.2	E
GCF_001309965.1_prophage_3	10_0031	10	GCF_001309965.1	E
GCF_001310005.1_prophage_3	10_0031	10	GCF_001310005.1	E
GCF_000249875.1_prophage_6	10_0031	10	GCF_000249875.1	B1
GCF_000511445.1_prophage_1	10_0031	10	GCF_000511445.1	B1
GCF_000511485.1_prophage_2	10_0031	10	GCF_000511485.1	B1
GCF_000511505.1_prophage_1	10_0031	10	GCF_000511505.1	B1
GCF_001281725.1_prophage_1	10_0031	10	GCF_001281725.1	E
GCF_000511465.1_prophage_1	10_0031	10	GCF_000511465.1	B1
GCF_000618765.1_prophage_1	10_0031	10	GCF_000618765.1	E
GCF_000267825.2_prophage_3	10_0031	10	GCF_000267825.2	E
GCF_000304855.2_prophage_3	10_0031	10	GCF_000304855.2	E
GCF_000618605.1_prophage_1	10_0031	10	GCF_000618605.1	E
GCF_000618785.1_prophage_2	10_0031	10	GCF_000618785.1	E
GCF_000618805.1_prophage_4	10_0031	10	GCF_000618805.1	E
GCF_001309715.1_prophage_1	10_0031	10	GCF_001309715.1	E
GCF_001309895.1_prophage_2	10_0031	10	GCF_001309895.1	E
GCF_001309905.1_prophage_2	10_0031	10	GCF_001309905.1	E
GCF_000619485.1_prophage_3	10_0032	10	GCF_000619485.1	B1
GCF_000935905.1_prophage_2	10_0032	10	GCF_000935905.1	B1
GCF_000940255.1_prophage_2	10_0032	10	GCF_000940255.1	B1
GCF_000616365.1_prophage_1	10_0032	10	GCF_000616365.1	E
GCF_000260475.1_prophage_14	10_0032	10	GCF_000260475.1	E
GCF_000194215.1_prophage_11	10_0032	10	GCF_000194215.1	A
GCF_000215165.1_prophage_2	10_0032	10	GCF_000215165.1	E
GCF_000194395.1_prophage_1	10_0032	10	GCF_000194395.1	B1
GCF_001440045.1_prophage_13	10_0032	10	GCF_001440045.1	E
GCF_000193955.1_prophage_7	10_0032	10	GCF_000193955.1	E
GCF_001558995.2_prophage_1	10_0032	10	GCF_001558995.2	E
GCF_000171915.1_prophage_13	10_0032	10	GCF_000171915.1	E
GCF_000171975.1_prophage_12	10_0032	10	GCF_000171975.1	E
GCF_000172055.1_prophage_11	10_0032	10	GCF_000172055.1	E
GCF_000171995.1_prophage_13	10_0032	10	GCF_000171995.1	E
GCF_000172015.1_prophage_16	10_0032	10	GCF_000172015.1	E
GCF_000155125.1_prophage_6	10_0032	10	GCF_000155125.1	E
GCF_000171955.1_prophage_16	10_0032	10	GCF_000171955.1	E
GCF_001307215.1_prophage_12	10_0032	10	GCF_001307215.1	E
GCF_000008865.2_prophage_13	10_0032	10	GCF_000008865.2	E
GCF_000181735.1_prophage_12	10_0032	10	GCF_000181735.1	E
