genome	features	bytes	sha256
ntm_ml|ntm_0_0126_ML	233	59620	75cdbe14657238dfb3adc153efdc50b922593bd1e417ebf0b372f91d20bc3de9
ntm_ml|ntm_0_0127_ML	224	57065	a017084696b2ffacc4db7e3a807f5f2b92a86523ec5354994c55bf3c852bda5b
ntm_ml|ntm_0_0128_ML	315	80227	1780a54b7d08057c5732f04318317b7c04a03166945e77b276873746f8cddcd4
ntm_ml|ntm_0_0129_ML	287	73104	f19323fbe1e94ae4a7ab7be38fbfbcdd3a70bc8e598fe7a574f1776cf3b11367
ntm_ml|ntm_0_0130_ML	270	69322	52e74a006bc4a7870132490c3ddc78ed8a77939f49524f1a1feb8a21d9ac9447
ntm_ml|ntm_0_0131_ML	80	20466	9a63ecdb0e86403c8bb061778c1e0c16087fc39e5f458aaf2f5c24b5422a7eb7
ntm_ml|ntm_0_0132_ML	288	73807	9fb4e2f920eb5d075ead3df98841d0dd13c85f9f0bdcb6833ceb7fe5a29770e6
ntm_ml|ntm_0_0133_ML	178	45557	df53269f2f1ebae4a0015c010b4b3022fd6d7e8051760c0957186c9559b011e2
ntm_ml|ntm_0_0134_ML	314	79945	ebe5466c34c3a7f97230197bd3cd6a7a0a943bbec916bbf4609627ebc357224b
ntm_ml|ntm_0_0135_ML	308	78998	2d16dd6e56c276915c18bb87011695f8d43bb41e122368977b20fbf1bfbf93f4
ntm_ml|ntm_0_0136_ML	77	19662	e8348f6a42456b7d6ffaee0cd448ebb822959f08e9a1ae651e3f5ab018e7d4eb
ntm_ml|ntm_0_0137_ML	233	58915	7112515a465aac2ef1f97515e993a0488b918367877e4fb4819de83c0d55ea66
ntm_ml|ntm_0_0138_ML	119	29875	43dbb2145953f14bc3c53b48d2ad18f946f6a3312a0c4c59a454954eef55fa87
ntm_ml|ntm_0_0139_ML	284	72641	e6f4aa10716e35c85d7f099620f001c97c83a64ef29b4987428eec53dc94b515
ntm_ml|ntm_0_0140_ML	300	77036	84a9c3939b0e9500d1e2624d0252b0c705e67505f40ae7f4bad324ecead39843
ntm_ml|ntm_0_0141_ML	37	9254	171a5273a68b67a7882dc7c0155225012fb72ddb46aa45196b1c600358ff8310
ntm_ml|ntm_0_0142_ML	50	12843	7ac056fac1009289268abac52e0ad61cb3069b0fe7487206242f080d6319d182
ntm_ml|ntm_0_0143_ML	261	66814	218d1974bc0e442679981deeb837cbd4f3605044ee098baf59ca8b5fd8262b85
ntm_ml|ntm_0_0144_ML	279	70770	68e51879a1f49fb911d98f6dae0f8c676552cb53e3925a9d7d7539298863174d
ntm_ml|ntm_0_0145_ML	182	46477	d1457163944bbc49a3ecb93d0505eadab27026cb1f40986989215189a560abd2
ntm_ml|ntm_0_0146_ML	276	70829	de50d4242c0406aa89ee3cbf4e5ce1842b6af8658f64b7bd9bd754384f246aa3
ntm_ml|ntm_0_0147_ML	52	13320	817cf2c4dc67c06aa0134945bb6ade61a77d906e5a5c72bfe707a9c349297578
ntm_ml|ntm_0_0148_ML	45	11572	37adb314032bfbb58a1e3a554be42055b41d51718109aafd39b798a433215410
ntm_ml|ntm_0_0149_ML	101	25534	d807c56eb47ea75136abc402cc060d0f915fe7fe3c5c03180cbcbf9b7481d303
ntm_ml|ntm_0_0150_ML	263	67573	3cdca435c3d70277b75f9d213dbd4ddb34bdc6b9e5421ffbe3604981fbe74d45
ntm_ml|ntm_0_0151_ML	47	12058	8c3fec7a00593dc93db3d26bf1fd48324cac3c65f659aa7377b5097148b887f3
ntm_ml|ntm_0_0152_ML	102	26139	ab81607a618b77cc73d067263531cc2a6494794ccd6c51a58b5c1065822f6017
ntm_ml|ntm_0_0153_ML	35	8953	7d34fc4119b1368188507c66c76ca65ee3f309eb9f3f204aa37ec55d1d96d3ba
ntm_ml|ntm_0_0154_ML	75	19268	af7a135d9cd077d2931804da43efd1b348f2c37fe7e90df04e897c6589a781f7
ntm_ml|ntm_0_0155_ML	50	12815	a7c2e52dbbafd11232a83f6993a8df271392c66747bced78273b1b25b5c31c8f
ntm_ml|ntm_0_0156_ML	76	19496	21d21d9ba4a7c26cbe0e5a3493a79bc93f246dda45cf9dfda87f5d518d402f62
ntm_ml|ntm_0_0157_ML	285	73259	32af72405133bcf29b7222397e04c1c6208bb53c77abce2fc4bd25cd01240643
ntm_ml|ntm_0_0158_ML	59	14872	ac901896d67998b698dc4476df39a3e8a491ca12d139c8c5d06f21cc8efaf287
ntm_ml|ntm_0_0159_ML	200	50809	04828151a61822181188397905dca882d99b13d3309d9bd309c776f8dc5883d3
ntm_ml|ntm_0_0160_ML	323	82217	4aa6cbee1aec6f7fa76fafb825603a40def3bb0330c3dbccd4d5bba0bf15fdb0
ntm_ml|ntm_0_0161_ML	17	4389	7ea62ff29389d9fd91f4daced203f8b941668c00ef0a4caed3c5e41d274f1df0
ntm_ml|ntm_0_0162_ML	53	13602	6037ed92a80f1f13aaaa94a43a63b0e5098263c885ad212ef3bcab1015b6d018
ntm_ml|ntm_0_0163_ML	105	26869	07e13e243d6bdd7307a76066ffae59c536e9511ab63469225a5bad35430ea75d
ntm_ml|ntm_0_0164_ML	38	9721	cf8e8ddcf9cb2924d4cb5ba86f537575a9d46e38077ed605dc97325f412e224f
ntm_ml|ntm_0_0165_ML	56	14389	256382c9ece3da7a2977a8b271c9d6258f94d80ac71796eab70821bdeb8e413f
ntm_ml|ntm_0_0166_ML	8	2104	4cf906f9428b04d532873e92c09cff75ada40250dc2b7b41fa227b2bab8d3b11
ntm_ml|ntm_0_0167_ML	49	12530	1beca5763f32bcbef9f4b0679c29ed54fc34911fa99721fc4c1af38d285e2a0e
ntm_ml|ntm_0_0168_ML	20	5138	7b962883ec5164a3c38babf1028b5df91c1cd2c8f210ac40d35419e074d165f4
ntm_ml|ntm_0_0169_ML	302	77323	17a3bafa6690f7701f660b352529a33a8b34e0be298a8e8c0a50bef7391079aa
ntm_ml|ntm_0_0170_ML	17	4403	ca5411db6fa8b9d31819d2ae301e219b7bab0f989b77c642769165f3bd65316c
ntm_ml|ntm_0_0171_ML	140	36022	7e8bfef4a02e7b0100a6ed70583f1093c69de0bdedd343e25a458bbd508be10e
ntm_ml|ntm_0_0172_ML	282	72391	1adb17cfe210517f87836fe42d13a38a4097396e14bbed73cef7688ab7e84dc0
ntm_ml|ntm_0_0173_ML	165	41691	0ebde3e46effb5f3a559a0eeb63cc59b7e15848eb0c5b82a6bab90d744a8cf0f
ntm_ml|ntm_0_0174_ML	95	24368	b4484f8eef89e25d20a046e963d96748115a3beaa925a1baf7b297ed86f6948f
ntm_ml|ntm_0_0175_ML	64	16344	28f84d7b120f9a9f60cad13c2e17d80287ce7fa02c2997c0a95957b5e0a5d015
ntm_ml|ntm_0_0176_ML	271	69429	e5d2ff0a40c70bb235032ad10ca024d72b37ee6e79a7c00c3f948537ede2047a
ntm_ml|ntm_0_0177_ML	68	17174	3edabb2f8da8da7997ebdbf00107f547c3c0eb68d6ca01c7e6c98a77e00f2e80
ntm_ml|ntm_0_0178_ML	107	27393	09cfc2072aa0b835971eb77be5eb977e74c671c13f5aa5893bac3deec3495639
ntm_ml|ntm_0_0179_ML	211	53539	aa6c84f7b0515fa9a3ad486859684d80875e046b9818285ff0714affff9ec7d6
ntm_ml|ntm_0_0180_ML	89	22592	ec9e050e13fd87903a67a1203803d9daabe7c40233015db240de4409de329720
ntm_ml|ntm_0_0181_ML	52	13440	be0362e5e25e32d2d89036858a0e25c3559f1d95249fc3885b39c3dddebfc753
ntm_ml|ntm_0_0182_ML	137	34596	820a4b1b7c9feadcaea011dc97f450c84be854eb02e8919fc8a2080bde997587
ntm_ml|ntm_0_0183_ML	8	2088	ca7b9ae4c830307cca9484470c5a04f1f00ff2eaee991cce93fe9157ad529a9f
ntm_ml|ntm_0_0184_ML	295	74886	5620720f4d0b4defd05f262e1375c67dea186ed08aba9d5268a13fec0733e464
ntm_ml|ntm_0_0185_ML	141	36044	41893a7894eca6bd438c75038ca314771f2f257698dc61cbdb9a4051880f58fb
ntm_ml|ntm_0_0186_ML	261	66916	35988bb03cded1746f57359939a2dacc4eac78f5e010a5bbaca1d64e7ab90478
ntm_ml|ntm_0_0187_ML	61	15573	e9c1739689e5b780c4ea173d3b10df4e869f35f52a479cfa5d4134d034106a65
ntm_ml|ntm_0_0188_ML	201	51586	6ce4b51c4dd80aa6707b11f8937bfb16e788819d16ba5793b6c5a15630716679
ntm_ml|ntm_0_0189_ML	137	34986	55a7e9b443c4b53f4737aab0a50b68851748c48c34be976ec3c09c7ecd0f0c40
ntm_ml|ntm_0_0190_ML	53	13604	0636095e7c9b853ab946414b4039339b4793fba6c145400c80202ae33189a84c
ntm_ml|ntm_0_0191_ML	23	5891	9c278f66abeb8d2ad60c6f3eef578dcad7bd8d2c5690921a54a53171d19bd4ec
ntm_ml|ntm_0_0192_ML	72	18195	340cd8a197f2abd0fdbbecea66fad4d2520c31b4ab3538666a6fe644afe0ced9
ntm_ml|ntm_0_0193_ML	193	49455	f93ad4c9e58ce3ebe920780f584b3fbe901b969919e37578f955b52259906c44
ntm_ml|ntm_0_0194_ML	269	68447	318f7a047b450459d45a86715ef6ddaf3f9ed6f1992a26ccb1c7047de0f0f4d6
ntm_ml|ntm_0_0195_ML	128	32779	601d8ed30cfe2306266117e48f3c6762edc47b22e5b352671242b8bbf8b81d4e
ntm_ml|ntm_0_0196_ML	293	74879	5a16450c8e1756302b9647adfb6149323b04a1656249c42e0698fd95fe047499
ntm_ml|ntm_0_0197_ML	128	32312	8abc870b729a237343133aba0bf10bd7d8e219748c45dec5ca605a0b43ae0351
ntm_ml|ntm_0_0198_ML	302	77581	ec4d6510890755a89e5232dc3d1c6827a624c1aa4e2283514a35ef4fa313969d
ntm_ml|ntm_0_0199_ML	32	8213	6f30a4c553b6ab269b9e7ec1190a786ff811eaad92f1be5ad88d2ff7df4ffe14
ntm_ml|ntm_0_0200_ML	19	4890	6ebf948b930d8d74e31f96af511ace6bb3e74cfd76564a8a45bcb6f7810e08bb
ntm_ml|ntm_0_0201_ML	49	12498	3d61884691154ee40745c2f68a1f62e60191d3c15864437e65b7a29ca8d02515
ntm_ml|ntm_0_0202_ML	16	4146	8013c59b1815c51f59dfd8c6fea49419daeb83b8d4e3ec392e3f539fc45b86ec
ntm_ml|ntm_0_0203_ML	281	71601	19d5fe491c9fe19f5ec6f4f5b019875e3e133cc813d6f68c954f30c6ce66928b
ntm_ml|ntm_0_0204_ML	101	25818	809681ca01a785b830bcff3594c1ab58881126cab24bf80c668d7175232617d3
ntm_ml|ntm_0_0205_ML	30	7710	8c308e1e4dd55c0f84eba2feb8544b62abbdb86e8f327334dead29f5aa007dd3
ntm_ml|ntm_0_0206_ML	248	63576	fef8afc52decab9a134b0e1bda40b756f51f6438e5ed9a53cca8f1e5f9dc8563
ntm_ml|ntm_0_0207_ML	35	8970	ac6c4dd659d11d81c121af39f66ace727c0f4acb2b1d67ccec705cdcc883d272
ntm_ml|ntm_0_0208_ML	19	4864	59c21114c8b373f5de06d2300c1363b806e79ff3995627280a87006bbe9cb3cb
ntm_ml|ntm_0_0209_ML	21	5367	3d2c3c98a2d80a827f00e8a1a94b23b0e2cb2c35095744ec257ec8772da9bac8
ntm_ml|ntm_0_0210_ML	195	49658	0442e3cc0bff36c37677a063e1fede56418681c2eecddf62b4b3465c7d281454
ntm_ml|ntm_0_0211_ML	137	35073	375466ab8d1f09ca32dadf294d2da83510e7a837b8b91e2ccd4c0c3e8cd42692
ntm_ml|ntm_0_0212_ML	132	33770	a3b8965afdf319f21e5c22f8c251d003083c31a3c468f4037850cc4ff7988c18
ntm_ml|ntm_0_0213_ML	15	3796	72c66ae73a666aabb83c6013661972d5d3a3994186cc1a17431656f7bed9edea
ntm_ml|ntm_0_0214_ML	59	15080	13b2fa3cb4cb31adb5b185a3d12f474ba638ede5838754776b685b399b7a7328
ntm_ml|ntm_0_0215_ML	170	43773	d8821845a507a0efaa0f0dbb683865ba9cb9849e10b0b16507bd2d2f6d8d3cec
ntm_ml|ntm_0_0216_ML	145	37140	d4ce68b6e98c14b0e277504ec8f8bf3abe60fc7955571518632e9519abbffa59
ntm_ml|ntm_0_0217_ML	83	21237	1113e19f5050d63a479ddc64d590470da951406ad4e3d424fcf912762444b6a6
ntm_ml|ntm_0_0218_ML	59	15131	a7c657be6be31d97ef8809a3178ef29b90c754307a50fb61a6fc1c50dbe4217d
ntm_ml|ntm_0_0219_ML	218	55963	29bddc9984e0460f03269b5a8a3894b7737c63d2671664ac1905ca0a290fe5c2
ntm_ml|ntm_0_0220_ML	118	29915	09592d66b6407db480943b216c4845d7cdd263e0fe9a585e8088586758458e40
ntm_ml|ntm_0_0221_ML	80	20507	92994dc680fdb50a8add3a29bb225563f82b94fa47cc051f1e0cce3068cfee91
ntm_ml|ntm_0_0222_ML	38	9752	c6db8d036ceff2df0b8e1faff24ed965906f366c82f14eef40f79d9dcf82b744
ntm_ml|ntm_0_0223_ML	185	47341	41e0fdff5338b391bce5e2c063c925db3aa343ae9584418ea4fd238f06eefad4
ntm_ml|ntm_0_0224_ML	96	24421	09280131501be62145de7d98196ee5818e43a631c9582d7570efcc86f8a977dd
ntm_ml|ntm_0_0225_ML	159	40530	8ce31f1e52ebcea839a446416f3d31f96c6ea461ec0ed2edd308a536ef87b03e
ntm_ml|ntm_0_0226_ML	169	43254	3e1fa5109a8c10c82199b7473706439a23c10c77b045f11030b324cc11c3c687
ntm_ml|ntm_0_0227_ML	42	10737	acc3e1dccc2dc215b7ff573c2566ad1bfc5df7247466f15a21caafcc10132085
ntm_ml|ntm_0_0228_ML	68	17336	f6eb1721f33df2dfa18004847cac055d99febf0b67e2a607888a49df13766d70
ntm_ml|ntm_0_0229_ML	128	32709	697fe8ed729418c9c9beb6a91f8ddab8714e99873df57cc4974a53bb72d56bfe
ntm_ml|ntm_0_0230_ML	53	13586	07c8a2d01bfb91efa5d55c9a41d8daadf7483ef1f80753a8301559024bbb196d
ntm_ml|ntm_0_0231_ML	62	15843	2b14b1ea4004e0d428cfa23df78e19dc7584dab2e986b4a84ddebd7b988c5f88
ntm_ml|ntm_0_0232_ML	227	57390	f13c3a6b61dbd211ba631da4d130b8b6c4a54a5b1a4e038b0d9964b50e0c90a1
ntm_ml|ntm_0_0233_ML	213	54292	90e712a523381ea2984b561912722ddd9cd684d96b1d31c03578231f9b8b2b49
ntm_ml|ntm_0_0234_ML	42	10766	c8b1c106f9a9997e508b7ce67969968395550dd821e76c0c8c653c7d403fdf39
ntm_ml|ntm_0_0235_ML	42	10767	f09a417de02bb0fb83c47ba746d0588f336e6e29d4e78e6615d2ca17cf63da06
ntm_ml|ntm_0_0236_ML	218	55330	bd4bc99a03b57952426f526dc7628da8a864d9edad31ebd2467b66c42c721410
ntm_ml|ntm_0_0237_ML	79	19983	d6b13b6ce51505f1972f1ae03bf4dd5f82be36acd9c4b775b8d5c73115ac6bb1
ntm_ml|ntm_0_0238_ML	31	7952	607722c5b1eb2794a6d6914435386288a7fb3e330d3058b5f28ec0a784134476
ntm_ml|ntm_0_0239_ML	106	27179	e262470d39f7e1660043ee28ba27298fde2e71316171503c6a5e39a91fcc651a
ntm_ml|ntm_0_0240_ML	47	12021	9dfff71fba712231c0051c1feaa97e7a8b82d224e21f18f84cd8311d9986d7a8
ntm_ml|ntm_0_0241_ML	37	9480	01fb310370a2ccb994466101f418799582eef1a3f12ad9c5aed3ad411832cd3c
ntm_ml|ntm_0_0242_ML	102	25804	0d13e987188f0d9f2e82e28c711ca6d05e44cc17f83bfc770cc001f81c10ca8c
ntm_ml|ntm_0_0243_ML	104	26623	a2e91edf25b361411a1a6fbbdb2f2a165586bc8f15b3d889b57e469afc830405
ntm_ml|ntm_0_0244_ML	163	41849	10a9c5325fc01e2bb547c1cdef7f453b79341b120442dda93e8cc0923116b285
ntm_ml|ntm_0_0245_ML	44	11236	d643bb85a1de254343e26e4092fa5123e1c0866389650f4ee218fe1898e4c9fd
ntm_ml|ntm_0_0246_ML	55	13971	d57b4ad99263aa30be804fa657d987446356da0b2abbbc68b4d062974e0ea0ca
ntm_ml|ntm_0_0247_ML	38	9789	870c0118581d1db48ee9dec247284c930193bfbccfaf2f08f44ced4328d3b8d3
ntm_ml|ntm_0_0248_ML	51	13084	de2aa0cd8f7284aeacb0abd28593522c0d07f3d89b76893f405eb5c3639a4941
ntm_ml|ntm_0_0249_ML	21	5391	fc285a072751ed694aa86cb9399b8b648f149da98354f37a3699d6da99873817
ntm_ml|ntm_0_0250_ML	119	30415	1199beeb6a2988e6a36f7586fe4786a096f62b3b58df2e70baee0629a659c028
ntm_ml|ntm_0_0251_ML	66	16865	91f7d10d2a90ca9b6086d1533ecb31cf0fbde934f117356ecf71eb3d4820618c
ntm_ml|ntm_0_0252_ML	59	15113	46cd30129129a4e0a9aba13283344ccb9a0ce3bea93311fa7b3409ee50f00c1c
ntm_ml|ntm_0_0253_ML	146	37302	84b8eca199a25b4233f347c08233137be80105ea0a0433db4abfa00a27e34c3f
ntm_ml|ntm_0_0254_ML	38	9728	8681b8e45cfa579c39b7f38896d7de675b025cc903522e34d3da6168c76a9bc7
ntm_ml|ntm_0_0255_ML	29	7460	93d7b1d27e31755b64fd8949915cd5fa1ea667dafa5b5f93508235b92c297b18
ntm_ml|ntm_0_0256_ML	15	3857	0a9facecddd92393e55c3f3f4f41806a051acf7d9e4694474dde5149b7c4de82
ntm_ml|ntm_0_0257_ML	68	17349	c69b233fc662d62cbfa858cacdbd294a69a765066bc49bddf1c41d3c8a8efa06
ntm_ml|ntm_0_0258_ML	109	27857	5532b0283a10efd78825528704796af8e49e305f4188b7a7516ff421a34abe1c
ntm_ml|ntm_0_0259_ML	140	35841	f0beeda50c172ebe6ada25aa7e56754be892b397a91e2b9ee5586fcf727aaa32
ntm_ml|ntm_0_0260_ML	191	48502	1b3a9db2e5fff054c2d74b08dd5714e1e75788bed52fc6236e02e13d301c7877
ntm_ml|ntm_0_0261_ML	52	13293	b8d6d8f9e0a19d242554f397bdf81c11e2e8f81c48121c37ac679a179101dcfa
ntm_ml|ntm_0_0262_ML	310	79455	8a503fd580daf38e05b7c5e11cdec38972b080dffd4d3dd2c9dbfc24df9d8fbc
ntm_ml|ntm_0_0263_ML	104	26595	8170cdb4da27df1b07faf724f1805f272e7b4546870c65666d264e9df59b9009
ntm_ml|ntm_0_0264_ML	125	31980	4a46771e7af8f886bb62eedb07ecc3fdff751294c0b17cbd5f7850aabbcf3cc5
ntm_ml|ntm_0_0265_ML	158	40405	1297ded09c67918f9ceb5e2f63b918429b51b36e5ab3f170c41a15fdbbb6a0be
ntm_ml|ntm_0_0266_ML	67	17174	b2b5ffd758165f2156fc82b54d5bcffba4510f11faa977e17058f792dbb757bc
ntm_ml|ntm_0_0267_ML	126	32193	8b16b3a3ec0b65fd6810eb1df467511fc38e7f070272d2faa9635146f7b8a5bc
ntm_ml|ntm_0_0268_ML	60	15614	5508a5b85a02e2b9648f9329a03b01d83f41e1835e9f136782f60297a1cc2265
ntm_ml|ntm_0_0269_ML	180	46188	7f5523c7694e8705e99527632c00685f7ea316a4745de53388472559615e7e79
ntm_ml|ntm_0_0270_ML	50	12815	9fc1e5da1fffc6c03161c1e061e02be82c926b44bfb921fe2c5b836903b71627
ntm_ml|ntm_0_0271_ML	19	4920	260151a27a29f5e26aa05a430efb4baf2c2596e2587b52a5bf49a1b87e9410a8
ntm_ml|ntm_0_0272_ML	17	4381	4899bbf896c0ec91b628418d86084410bd5601637e20901cbb9ae9f9b571b1bd
ntm_ml|ntm_0_0273_ML	13	3337	adc3ec8679af574860aab1a9362a8b4e1d1de1daf998e520ef27cf82759f24b9
ntm_ml|ntm_0_0274_ML	96	24577	cf3baa1e62997f31e5ccc09453d258a408a87c4bc995fbfde7d24867d6812296
ntm_ml|ntm_0_0275_ML	208	52841	ac18e6835bbba1d3aca2cf80632473b2f4edbb0ff9bccac4840c27ba3bbf7b67
ntm_ml|ntm_0_0276_ML	81	20746	ae5cae91729686f10f3866cd182657a62fe0806d65337cda9892f0b66d132cca
ntm_ml|ntm_0_0277_ML	29	7474	df8ac98811e063e6c3782ddeea225594b0dbab4ce555e9dd1f0a7479ee8f4672
ntm_ml|ntm_0_0278_ML	46	11774	70a38ce38722add03ca99b6c58d43a784cadbc78b85b0efe49589385ebaa2ae7
ntm_ml|ntm_0_0279_ML	31	7915	0973c07cc6b6d6bd7288b07a788ab684ed951d73571d7e61b690daa779f95639
ntm_ml|ntm_0_0280_ML	249	63289	fcdd44e266787193f754f51b040927ff7ead410d43daee402cb841362b546c33
ntm_ml|ntm_0_0281_ML	11	2754	4c63ae331fcdc82c18dfccc4a60e98ebbe945cd7610caba314763f62844775fc
ntm_ml|ntm_0_0282_ML	25	6381	109fe68f07a9fc0b8cbac6fba4922071c4b7470d513baaee9defccd2e52f69d8
ntm_ml|ntm_0_0283_ML	47	12093	200829ba33f92cb4ed0171971fb7af442cd243c18ad632aeb4b87dffebae7814
ntm_ml|ntm_0_0284_ML	89	22755	d550bb1927517a9786b5e5cbcf1fbbba208e1a34376aaa5ebcae1bd784ff9b87
ntm_ml|ntm_0_0285_ML	26	6679	65b8eae4679356766e7a1d3c177be81466afa3168a2cef728ca7a13300462c82
ntm_ml|ntm_0_0286_ML	23	5905	e8ff0cd1af0bbc2e45b382e41f01a90b1c12f1298360d8a1a19d7eb04a6f44d6
ntm_ml|ntm_0_0287_ML	158	40024	675dbf811f700762b4a9a195b3701bebc56aed4a98df3cde4345e336bacaf817
ntm_ml|ntm_0_0288_ML	21	5381	25832afdeef35f4cfb6f25e3c7d2d5d1c28f4b2219b18b492fd1b8af2230b459
ntm_ml|ntm_0_0289_ML	142	36321	fc01578af34a16b329eb4c4490c80a5fdd05b2bc85bbd7974fef6ecc005a2916
ntm_ml|ntm_0_0290_ML	98	24717	ff0b4a8ed89d4048969cd9c71c90c153c69f6b0ff76cebf80748c150888b0785
ntm_ml|ntm_0_0291_ML	224	57133	eca577f8d065801f1d795a09818aba9cc22f08116b4b5e48dbcdb4d8ef00ee7f
ntm_ml|ntm_0_0292_ML	78	19773	8d5509044b4f05db7de0a0220a01f51a3f4198cf51ec2d5a71fe45ae60952e0b
ntm_ml|ntm_0_0293_ML	162	41173	b087e014ee9be5d02e9e7fe05591ee92d775ac2a7c2107d4b6d8ca8545ca105c
ntm_ml|ntm_0_0294_ML	17	4397	d795017e5ca72a3a2de3dbdc254c744eae4b8a8dc954b9069255d5d383108836
ntm_ml|ntm_0_0295_ML	18	4634	b0cec64248e2abec5b5d00a02e462f630ac12c981a9fa6407c8220cceff07de5
ntm_ml|ntm_0_0296_ML	182	46123	236c8b5dea708367c2aa2245e4481247437daea5296154bf102672de6e1ced31
ntm_ml|ntm_0_0297_ML	41	10515	69f4a1d641c111bb759fc555a13ad377e787799885b9503912a9e86c7b47ccfe
ntm_ml|ntm_0_0298_ML	152	39202	41946f2ba9aa70c952276f50b1e932ee7f31074f9deab89d380004f5d07743cf
ntm_ml|ntm_0_0299_ML	45	11512	d74e7800dcd9479dbd2b7ff954d1d536f2d10c0adb5938310bd9f23e93e78676
ntm_ml|ntm_0_0300_ML	157	40192	79247b236b82fa8312ecf78000fe465783ad2f5148634f71031b8e0081652a42
ntm_ml|ntm_0_0301_ML	147	37206	6b058db6e2ebb36f1e0e4c808ebc1c98ec63e938f5313027282ff50af13d68c1
ntm_ml|ntm_0_0302_ML	74	19127	6b52ab4a172a8ba19c3dabb47747a2271ec62c606e9d43a80a8bf429b52794c2
ntm_ml|ntm_0_0303_ML	14	3629	546b23bc92cc9f7704f0336bd0367b244c48c3641f0b15fa806732aecd624722
ntm_ml|ntm_0_0304_ML	64	16566	fca8cc2c27a5a489e2ea144c8592c7b583309eb3ff4f0b60455aeb6837386be8
ntm_ml|ntm_0_0305_ML	105	26893	154589f5ec56ea17d23fede507a3203768dd9fccc743509f3bf9d3bd0b95d011
ntm_ml|ntm_0_0306_ML	57	14546	a6f8c7904047decc2963bc3a5e3f82dd334332b83a5e1d81ecbdc9a321e06098
ntm_ml|ntm_0_0307_ML	6	1577	eaf780f891fac8ba79aea4f731d32fbddc235697cfc56db16740c9a33d9fd277
ntm_ml|ntm_0_0308_ML	20	5152	b7ef3adabec5457d533481667b325537ed9e0dd68c2bce9e53f9889d7bcca5b0
ntm_ml|ntm_0_0309_ML	136	34975	c516b4469e2cb7f0153d8b61039d769e360cb66ba79bb08491dd871629e233fd
ntm_ml|ntm_0_0310_ML	17	4366	775cfd944851fa458f997ea120da1d2a3a47f0a61af2fe26a3b4e75ffd83f1de
ntm_ml|ntm_0_0311_ML	153	39117	55c55bc075845c88b14d85a7fbf481a3b78a1fb7dcd9dba97c23932d335aa73c
ntm_ml|ntm_0_0312_ML	23	6022	517e5f8da3369c0682b1c08e5e4401b0cfd9e3d6e09db3ca73a103352679fd5b
ntm_ml|ntm_0_0313_ML	63	15724	23fda7d4c57c7d085026734a42aeb7b0f86661a7b94a180b54708c3506e4bd47
ntm_ml|ntm_0_0314_ML	19	4883	3f6eaf0d7824c9f139b589990ba96677a5e3c35daf473a5b66db56e95428ae60
ntm_ml|ntm_0_0315_ML	16	4126	89259a09c38a40b81f1cd36f31ffba0626dfec794202653cbb12c71e66c26c40
ntm_ml|ntm_0_0316_ML	50	12813	8d4987eb20d8d98cf9b7560340244fd309ea4ef9d90a2f0306b4fa1ff91efc7c
ntm_ml|ntm_0_0317_ML	113	28868	9cbe3d70debefb70cd6be7da7442f3048d19f343275defb6ec821eda09d241b8
ntm_ml|ntm_0_0318_ML	26	6643	44ef8e6b9e0ae543cef86be19fe4546240e4a6565f2d7f7f6a7aeec42fab8c52
ntm_ml|ntm_0_0319_ML	57	14618	6b4fed121c6c0043f9d5a39d39a8fcf754faf1d3391ba36b54350a28d95713e3
ntm_ml|ntm_0_0320_ML	64	16363	512a311677a777d51df7fca0f0a86c50e6d84a118226e6db7fa56ad4beb81416
ntm_ml|ntm_0_0321_ML	116	29807	42b2d6c1a0e1ac1d8e5cf49904cc7938e7ea001ce05753271d83f51ae889e39c
ntm_ml|ntm_0_0322_ML	258	66124	044ad41d2841fbe5dd227886cd7232dd4728113033826572b75c05559e643ab5
ntm_ml|ntm_0_0323_ML	18	4600	2838fbdbf99ce3910e5e3c51075e80961a0d9603f85ecd674db52a8277874730
ntm_ml|ntm_0_0324_ML	230	58578	dd69bcba7845f226663a2f21b11b55732ce2998550da48b447fe3133282cc140
ntm_ml|ntm_0_0325_ML	110	27895	e3668d367ce20661e8eac86108f220e1809f61018519bc91a92623ef87bb6094
ntm_ml|ntm_0_0326_ML	19	4895	20cdd31f147bdd6dde8742df4711b22f5d7159f5195724a6a060bf89e9901ad1
ntm_ml|ntm_0_0327_ML	87	22164	6355f3b2cbe8da03513cdb9c39d9f2bcc48b0b9a0711cf8a40370f1dd6d4b785
ntm_ml|ntm_0_0328_ML	51	13052	3c94573a97503ade7b4a25edbe26c7596db9adc745220a6eb0463cff91a2780c
ntm_ml|ntm_0_0329_ML	101	26218	5c1d7af72d98aae0a0a6628d599925b9cb8eee0f0ddb97605cabd076ed0854d6
ntm_ml|ntm_0_0330_ML	154	39408	e2c98c57acd4b0d898ee79674094b032147225c24a457380096497bd29d8e39c
ntm_ml|ntm_0_0331_ML	143	36396	5debc1e3a0a239297466c25debeab2515249bfda0a8e3ce55b5a07e0cbdd477b
ntm_ml|ntm_0_0332_ML	92	23560	e7334e45e2c23ef3fb57a45be9d2e5d53e57feea655d560a22bef1e5978f4118
ntm_ml|ntm_0_0333_ML	106	27125	d6109e0b5db4104fb47914a6593440de974490532de949af880f38e99fdbcb95
ntm_ml|ntm_0_0334_ML	70	17837	d6bcbfcb2a580dc78cd1c7577fe92bc33473c383e8d7c8d15ed1a61f96c14df0
