genome_id	source	clade_id	length	gc_perc	cds_density	gene_count	truncated_genes	terminase	portal	capsid	tail	integrase	lysis	n_key_proteins	has_head_packaging	has_tail_cat	has_lysis_cat	has_integration_cat	hypothetical	hypothetical_frac	checkv_miuvig	completeness_pct	contamination	viral_genes	host_genes	flag
ntm_ml|ntm_0_0636_ML	ntm_ml	ntm_0_0636_ML	18403	0.63	91.12	22	1	1	1	1	1	1	1	6	1	0	0	1	16	0.727	Low-quality	31.0	0.0	6	1	low_completeness;host_genes
ntm_ml|ntm_0_0637_ML	ntm_ml	ntm_0_0637_ML	7020	0.68	91.75	12	0	0	0	1	0	1	1	3	1	0	0	1	8	0.667	Low-quality	7.74	0.0	3	0	low_completeness
ntm_ml|ntm_0_0638_ML	ntm_ml	ntm_0_0638_ML	11106	0.6	80.36	21	1	0	0	0	0	1	1	2	0	0	0	1	19	0.905	Low-quality	9.72	0.0	3	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0639_ML	ntm_ml	ntm_0_0639_ML	52728	0.52	90.01	87	1	1	0	0	1	1	1	4	1	1	0	1	78	0.897	Medium-quality	58.29	0.0	17	2	host_genes
ntm_ml|ntm_0_0640_ML	ntm_ml	ntm_0_0640_ML	20837	0.64	87.15	30	2	0	0	1	0	1	1	3	1	0	0	1	24	0.8	Low-quality	31.19	0.0	7	0	low_completeness
ntm_ml|ntm_0_0641_ML	ntm_ml	ntm_0_0641_ML	6610	0.65	88.62	13	2	0	0	0	0	1	1	2	0	0	0	1	11	0.846	Low-quality	8.62	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0642_ML	ntm_ml	ntm_0_0642_ML	12717	0.64	91.62	16	2	0	0	0	0	0	1	1	0	0	0	0	15	0.938	Low-quality	15.59	0.0	3	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0643_ML	ntm_ml	ntm_0_0643_ML	59742	0.65	93.85	85	2	1	0	1	1	1	1	5	1	1	1	1	58	0.682	High-quality	100.0	0.0	43	2	host_genes
ntm_ml|ntm_0_0644_ML	ntm_ml	ntm_0_0644_ML	18336	0.62	81.59	24	2	0	1	1	1	0	1	4	1	1	0	0	18	0.75	Low-quality	22.4	0.0	8	0	low_completeness
ntm_ml|ntm_0_0645_ML	ntm_ml	ntm_0_0645_ML	7343	0.61	84.65	12	2	0	1	1	0	0	1	3	1	0	0	0	8	0.667	Low-quality	9.92	0.0	5	0	low_completeness
ntm_ml|ntm_0_0646_ML	ntm_ml	ntm_0_0646_ML	10075	0.61	79.91	13	2	0	0	0	1	0	1	2	0	0	0	0	12	0.923	Low-quality	12.99	0.0	5	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0647_ML	ntm_ml	ntm_0_0647_ML	16079	0.61	93.58	25	1	0	0	0	1	0	1	2	0	1	1	0	18	0.72	Low-quality	27.57	0.0	13	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0648_ML	ntm_ml	ntm_0_0648_ML	34853	0.64	88.41	54	0	0	0	0	0	0	1	1	0	0	0	0	49	0.907	Low-quality	45.24	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0649_ML	ntm_ml	ntm_0_0649_ML	10589	0.62	78.38	13	2	0	0	1	1	0	1	3	1	0	0	0	11	0.846	Low-quality	16.83	0.0	6	0	low_completeness
ntm_ml|ntm_0_0650_ML	ntm_ml	ntm_0_0650_ML	10832	0.67	83.53	12	1	0	0	0	0	0	1	1	0	0	0	0	12	1.0	Low-quality	9.46	0.0	5	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0651_ML	ntm_ml	ntm_0_0651_ML	30077	0.65	91.63	37	1	0	0	0	0	0	1	1	0	0	0	0	34	0.919	Low-quality	26.69	0.0	2	4	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0652_ML	ntm_ml	ntm_0_0652_ML	13755	0.61	86.13	15	2	0	0	1	1	1	1	4	1	1	0	1	12	0.8	Low-quality	16.43	0.0	5	0	low_completeness
ntm_ml|ntm_0_0653_ML	ntm_ml	ntm_0_0653_ML	12237	0.62	87.69	24	2	0	0	0	1	1	1	3	0	1	0	1	20	0.833	Low-quality	11.85	0.0	8	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0654_ML	ntm_ml	ntm_0_0654_ML	9318	0.66	80.24	14	1	0	0	0	0	0	1	1	0	0	0	0	13	0.929	Low-quality	14.01	0.0	2	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0655_ML	ntm_ml	ntm_0_0655_ML	153426	0.6	92.12	330	2	1	1	1	1	0	1	5	1	1	1	0	269	0.815	High-quality	100.0	0.0	112	4	host_genes
ntm_ml|ntm_0_0656_ML	ntm_ml	ntm_0_0656_ML	81366	0.62	87.75	145	1	1	0	1	1	1	1	5	1	1	1	1	103	0.71	High-quality	99.3	0.0	63	0	ok
ntm_ml|ntm_0_0657_ML	ntm_ml	ntm_0_0657_ML	52840	0.62	90.99	106	1	1	1	1	1	1	1	6	1	1	1	1	78	0.736	High-quality	92.89	0.0	47	0	ok
ntm_ml|ntm_0_0658_ML	ntm_ml	ntm_0_0658_ML	12552	0.67	89.21	13	2	0	0	1	1	0	1	3	1	1	0	0	8	0.615	Low-quality	11.62	0.0	4	0	low_completeness
ntm_ml|ntm_0_0659_ML	ntm_ml	ntm_0_0659_ML	78900	0.61	82.28	122	1	1	0	1	1	0	1	4	1	1	1	0	89	0.73	High-quality	100.0	0.0	50	0	ok
ntm_ml|ntm_0_0660_ML	ntm_ml	ntm_0_0660_ML	93843	0.57	92.19	217	2	1	1	1	1	1	1	6	1	1	1	1	162	0.747	High-quality	100.0	0.0	98	0	ok
ntm_ml|ntm_0_0661_ML	ntm_ml	ntm_0_0661_ML	115377	0.62	90.55	235	2	1	1	1	1	0	1	5	1	1	1	0	185	0.787	High-quality	100.0	0.0	93	5	host_genes
ntm_ml|ntm_0_0662_ML	ntm_ml	ntm_0_0662_ML	26343	0.64	88.11	37	1	0	0	0	0	1	1	2	0	0	0	1	32	0.865	Low-quality	49.65	0.0	1	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0663_ML	ntm_ml	ntm_0_0663_ML	19526	0.63	79.13	20	2	0	0	0	0	1	1	2	0	0	0	1	19	0.95	Low-quality	8.49	50.23	4	4	missing_core_structural;low_completeness;contamination;host_genes
ntm_ml|ntm_0_0664_ML	ntm_ml	ntm_0_0664_ML	33462	0.63	86.11	56	0	0	0	0	0	1	1	2	0	0	0	1	44	0.786	Low-quality	47.47	0.0	4	2	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0665_ML	ntm_ml	ntm_0_0665_ML	10899	0.62	89.41	14	1	1	1	0	1	1	1	5	1	0	0	1	10	0.714	Low-quality	17.82	0.0	5	0	low_completeness
ntm_ml|ntm_0_0666_ML	ntm_ml	ntm_0_0666_ML	13759	0.59	96.91	16	1	1	1	1	1	0	1	5	1	1	0	0	4	0.25	Low-quality	26.08	0.0	12	0	low_completeness
ntm_ml|ntm_0_0667_ML	ntm_ml	ntm_0_0667_ML	26036	0.64	87.47	56	0	0	0	0	0	1	1	2	0	0	0	1	53	0.946	Low-quality	16.15	0.0	3	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0668_ML	ntm_ml	ntm_0_0668_ML	13095	0.66	85.88	22	2	0	0	0	0	1	1	2	0	0	0	1	20	0.909	Low-quality	16.83	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0669_ML	ntm_ml	ntm_0_0669_ML	15374	0.64	87.67	19	2	1	1	1	1	0	1	5	1	1	0	0	13	0.684	Low-quality	32.32	0.0	6	0	low_completeness
ntm_ml|ntm_0_0670_ML	ntm_ml	ntm_0_0670_ML	94706	0.57	89.96	181	1	1	1	1	1	0	1	5	1	1	1	0	123	0.68	High-quality	100.0	0.0	91	2	host_genes
ntm_ml|ntm_0_0671_ML	ntm_ml	ntm_0_0671_ML	52204	0.66	96.98	83	2	1	1	1	1	1	1	6	1	1	0	1	49	0.59	Medium-quality	82.43	0.0	42	0	ok
ntm_ml|ntm_0_0672_ML	ntm_ml	ntm_0_0672_ML	11098	0.66	91.9	16	0	1	1	0	1	1	1	5	1	1	0	1	9	0.562	Low-quality	14.5	0.0	5	0	low_completeness
ntm_ml|ntm_0_0673_ML	ntm_ml	ntm_0_0673_ML	49275	0.67	90.77	52	0	0	0	0	0	0	1	1	0	0	0	0	43	0.827	Low-quality	36.74	0.0	2	4	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0674_ML	ntm_ml	ntm_0_0674_ML	21324	0.63	87.85	26	1	0	0	0	0	1	1	2	0	0	0	1	23	0.885	Low-quality	23.39	0.0	1	3	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0675_ML	ntm_ml	ntm_0_0675_ML	132853	0.64	85.44	210	2	0	1	1	1	0	1	4	1	1	1	0	174	0.829	High-quality	97.08	0.0	54	3	host_genes
ntm_ml|ntm_0_0676_ML	ntm_ml	ntm_0_0676_ML	5874	0.67	97.79	13	2	0	0	0	0	0	1	1	0	0	0	0	10	0.769	Low-quality	8.06	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0677_ML	ntm_ml	ntm_0_0677_ML	14113	0.62	86.74	19	1	0	0	0	0	0	1	1	1	0	0	0	17	0.895	Low-quality	19.27	0.0	2	2	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0678_ML	ntm_ml	ntm_0_0678_ML	24555	0.7	90.16	26	2	1	0	0	0	1	1	3	1	0	0	1	20	0.769	Low-quality	16.65	51.19	2	4	low_completeness;contamination;host_genes
ntm_ml|ntm_0_0679_ML	ntm_ml	ntm_0_0679_ML	43480	0.65	93.99	68	0	1	1	0	1	1	1	5	1	1	1	1	43	0.632	High-quality	98.35	0.0	47	0	ok
ntm_ml|ntm_0_0680_ML	ntm_ml	ntm_0_0680_ML	64139	0.67	91.98	84	1	1	1	1	1	1	1	6	1	1	1	1	56	0.667	Medium-quality	87.74	4.82	47	4	contamination;host_genes
ntm_ml|ntm_0_0681_ML	ntm_ml	ntm_0_0681_ML	14279	0.6	72.62	22	1	0	0	0	0	0	1	1	1	0	0	0	16	0.727	Low-quality	13.96	0.0	8	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0682_ML	ntm_ml	ntm_0_0682_ML	60942	0.59	94.0	108	2	1	0	1	1	0	1	4	1	1	1	0	68	0.63	High-quality	100.0	0.0	66	0	ok
ntm_ml|ntm_0_0683_ML	ntm_ml	ntm_0_0683_ML	10162	0.65	91.37	18	1	0	0	1	0	1	1	3	1	0	0	1	14	0.778	Low-quality	16.67	0.0	3	0	low_completeness
ntm_ml|ntm_0_0684_ML	ntm_ml	ntm_0_0684_ML	9980	0.61	82.44	13	2	0	1	1	0	0	1	3	1	0	0	0	11	0.846	Low-quality	14.76	0.0	5	0	low_completeness
ntm_ml|ntm_0_0685_ML	ntm_ml	ntm_0_0685_ML	12461	0.61	86.49	13	1	0	1	1	1	0	1	4	1	1	0	0	6	0.462	Low-quality	13.3	0.0	8	0	low_completeness
ntm_ml|ntm_0_0686_ML	ntm_ml	ntm_0_0686_ML	13184	0.64	89.33	19	2	0	0	1	0	1	1	3	1	0	0	1	14	0.737	Low-quality	18.59	0.0	3	1	low_completeness;host_genes
ntm_ml|ntm_0_0687_ML	ntm_ml	ntm_0_0687_ML	7710	0.65	89.57	12	0	0	0	0	0	0	1	1	0	0	0	0	10	0.833	Low-quality	8.87	0.0	1	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0688_ML	ntm_ml	ntm_0_0688_ML	10175	0.61	89.03	13	2	0	0	0	1	0	1	2	0	1	0	0	9	0.692	Low-quality	12.15	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0689_ML	ntm_ml	ntm_0_0689_ML	16315	0.66	75.7	25	0	0	0	0	0	1	1	2	1	0	0	1	22	0.88	Low-quality	34.83	0.0	5	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0690_ML	ntm_ml	ntm_0_0690_ML	10618	0.65	93.37	19	0	0	0	1	0	1	1	3	1	0	0	1	14	0.737	Low-quality	7.11	0.0	3	0	low_completeness
ntm_ml|ntm_0_0691_ML	ntm_ml	ntm_0_0691_ML	55304	0.68	85.46	72	0	0	0	0	0	1	1	2	0	0	0	1	67	0.931	Medium-quality	77.26	0.0	2	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0692_ML	ntm_ml	ntm_0_0692_ML	56632	0.62	91.25	65	1	0	0	0	0	0	1	1	0	0	0	0	59	0.908	Medium-quality	74.74	0.0	1	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0693_ML	ntm_ml	ntm_0_0693_ML	20469	0.62	86.13	29	0	0	0	0	0	1	1	2	0	0	0	1	26	0.897	Low-quality	13.6	0.0	4	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0694_ML	ntm_ml	ntm_0_0694_ML	49431	0.66	95.3	76	2	1	1	1	1	0	1	5	1	1	1	0	43	0.566	Medium-quality	88.22	0.0	45	0	ok
ntm_ml|ntm_0_0695_ML	ntm_ml	ntm_0_0695_ML	8249	0.59	78.13	17	2	0	0	0	0	0	1	1	0	0	0	0	17	1.0	Low-quality	13.1	0.0	3	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0696_ML	ntm_ml	ntm_0_0696_ML	25893	0.62	91.92	43	1	0	0	0	1	1	1	3	0	1	0	1	37	0.86	Low-quality	43.85	0.0	7	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0697_ML	ntm_ml	ntm_0_0697_ML	21287	0.63	85.61	43	0	0	0	0	0	0	1	1	0	0	0	0	37	0.86	Low-quality	18.55	0.0	14	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0698_ML	ntm_ml	ntm_0_0698_ML	12779	0.66	87.46	17	2	0	0	1	0	0	1	2	1	0	0	0	14	0.824	Low-quality	18.76	0.0	6	0	low_completeness
ntm_ml|ntm_0_0699_ML	ntm_ml	ntm_0_0699_ML	60478	0.65	74.92	70	0	0	0	0	0	1	1	2	0	0	0	1	67	0.957	Medium-quality	75.95	0.0	6	5	missing_core_structural;host_genes
ntm_ml|ntm_0_0700_ML	ntm_ml	ntm_0_0700_ML	11261	0.66	92.03	14	2	0	0	0	1	0	1	2	0	1	1	0	9	0.643	Low-quality	20.26	0.0	8	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0701_ML	ntm_ml	ntm_0_0701_ML	8704	0.66	86.26	16	1	0	0	0	0	0	1	1	0	0	0	0	13	0.812	Low-quality	5.17	0.0	2	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0702_ML	ntm_ml	ntm_0_0702_ML	18956	0.66	90.1	42	2	0	0	0	0	0	1	1	0	0	0	0	32	0.762	Low-quality	34.73	0.0	15	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0703_ML	ntm_ml	ntm_0_0703_ML	14102	0.64	92.45	22	2	0	0	0	0	1	1	2	0	0	0	1	14	0.636	Low-quality	26.74	0.0	8	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0704_ML	ntm_ml	ntm_0_0704_ML	49356	0.65	83.43	65	1	1	0	0	0	0	1	2	1	0	0	0	57	0.877	Low-quality	21.79	0.0	2	5	low_completeness;host_genes
ntm_ml|ntm_0_0705_ML	ntm_ml	ntm_0_0705_ML	44376	0.64	95.37	72	1	1	1	1	1	0	1	5	1	1	1	0	43	0.597	Medium-quality	80.57	0.0	39	1	host_genes
ntm_ml|ntm_0_0706_ML	ntm_ml	ntm_0_0706_ML	8563	0.62	91.39	22	2	0	0	0	0	0	1	1	0	0	0	0	18	0.818	Low-quality	14.98	0.0	8	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0707_ML	ntm_ml	ntm_0_0707_ML	45678	0.66	94.52	75	1	1	1	0	1	1	1	5	1	1	1	1	51	0.68	Medium-quality	61.63	0.0	35	1	host_genes
ntm_ml|ntm_0_0708_ML	ntm_ml	ntm_0_0708_ML	20501	0.67	99.07	21	2	0	0	1	1	0	1	3	1	1	1	0	13	0.619	Low-quality	29.44	0.0	17	0	low_completeness
ntm_ml|ntm_0_0709_ML	ntm_ml	ntm_0_0709_ML	38120	0.63	87.87	45	2	1	1	1	1	0	1	5	1	1	0	0	29	0.644	Medium-quality	78.69	0.0	20	0	ok
ntm_ml|ntm_0_0710_ML	ntm_ml	ntm_0_0710_ML	8220	0.64	91.53	12	2	0	0	0	0	0	1	1	0	0	0	0	11	0.917	Low-quality	16.15	0.0	1	4	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0711_ML	ntm_ml	ntm_0_0711_ML	6592	0.62	96.45	11	2	0	0	0	0	0	1	1	0	0	0	0	10	0.909	Low-quality	8.27	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0712_ML	ntm_ml	ntm_0_0712_ML	22563	0.64	85.61	39	1	0	0	0	0	0	1	1	0	0	0	0	35	0.897	Low-quality	15.18	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0713_ML	ntm_ml	ntm_0_0713_ML	57898	0.64	83.6	84	2	0	0	0	0	0	1	1	0	0	1	0	76	0.905	Medium-quality	56.17	7.41	5	5	missing_core_structural;contamination;host_genes
ntm_ml|ntm_0_0714_ML	ntm_ml	ntm_0_0714_ML	29943	0.64	90.85	44	1	0	0	0	0	0	1	1	0	0	0	0	37	0.841	Low-quality	13.22	0.0	1	3	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0715_ML	ntm_ml	ntm_0_0715_ML	11613	0.68	88.68	13	0	1	1	1	0	1	1	5	1	0	0	1	8	0.615	Low-quality	16.55	0.0	4	1	low_completeness;host_genes
ntm_ml|ntm_0_0716_ML	ntm_ml	ntm_0_0716_ML	13050	0.65	81.38	21	1	1	0	1	1	0	1	4	1	0	0	0	16	0.762	Low-quality	18.54	18.49	7	3	low_completeness;contamination;host_genes
ntm_ml|ntm_0_0717_ML	ntm_ml	ntm_0_0717_ML	11218	0.66	92.16	20	2	0	0	0	0	0	1	1	0	0	0	0	20	1.0	Low-quality	16.09	0.0	3	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0718_ML	ntm_ml	ntm_0_0718_ML	28711	0.58	82.51	35	2	0	0	1	0	0	1	2	1	0	0	0	30	0.857	Low-quality	40.22	0.0	4	1	low_completeness;host_genes
ntm_ml|ntm_0_0719_ML	ntm_ml	ntm_0_0719_ML	15769	0.68	86.38	20	2	1	0	0	0	1	1	3	1	0	0	1	17	0.85	Low-quality	23.27	0.0	4	1	low_completeness;host_genes
ntm_ml|ntm_0_0720_ML	ntm_ml	ntm_0_0720_ML	10853	0.66	91.08	15	1	1	1	1	0	0	1	4	1	0	0	0	12	0.8	Low-quality	13.73	0.0	3	0	low_completeness
ntm_ml|ntm_0_0721_ML	ntm_ml	ntm_0_0721_ML	10214	0.66	89.33	17	1	0	0	0	0	0	1	1	0	0	0	0	14	0.824	Low-quality	18.3	0.0	3	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0722_ML	ntm_ml	ntm_0_0722_ML	34029	0.61	86.26	41	2	0	0	0	0	0	1	1	0	0	0	0	37	0.902	Low-quality	45.63	0.0	4	4	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0723_ML	ntm_ml	ntm_0_0723_ML	52460	0.64	94.32	84	1	1	0	1	1	1	1	5	1	1	1	1	58	0.69	High-quality	96.84	0.0	43	1	host_genes
ntm_ml|ntm_0_0724_ML	ntm_ml	ntm_0_0724_ML	16868	0.66	88.9	22	1	1	0	0	0	1	1	3	1	0	0	1	16	0.727	Low-quality	25.86	0.0	7	1	low_completeness;host_genes
ntm_ml|ntm_0_0725_ML	ntm_ml	ntm_0_0725_ML	9328	0.6	81.84	16	1	1	1	0	1	0	1	4	1	0	0	0	13	0.812	Low-quality	11.61	0.0	4	0	low_completeness
ntm_ml|ntm_0_0726_ML	ntm_ml	ntm_0_0726_ML	56791	0.63	88.26	74	1	0	0	0	0	1	1	2	0	0	0	1	62	0.838	Medium-quality	75.25	0.0	5	0	missing_core_structural
ntm_ml|ntm_0_0727_ML	ntm_ml	ntm_0_0727_ML	14493	0.61	84.23	21	2	0	0	0	1	0	1	2	1	1	0	0	18	0.857	Low-quality	12.97	0.0	1	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0728_ML	ntm_ml	ntm_0_0728_ML	18823	0.65	85.2	22	1	0	0	0	0	1	1	2	0	0	0	1	16	0.727	Low-quality	32.97	0.0	2	2	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0729_ML	ntm_ml	ntm_0_0729_ML	10755	0.64	87.56	18	2	1	0	0	1	1	1	4	1	1	0	1	12	0.667	Low-quality	20.65	0.0	7	0	low_completeness
ntm_ml|ntm_0_0730_ML	ntm_ml	ntm_0_0730_ML	18193	0.62	90.47	23	1	0	0	1	0	0	1	2	1	0	0	0	20	0.87	Low-quality	24.53	0.0	2	0	low_completeness
ntm_ml|ntm_0_0731_ML	ntm_ml	ntm_0_0731_ML	30708	0.66	91.55	34	1	0	0	0	0	1	1	2	0	0	0	1	29	0.853	Low-quality	48.73	0.0	2	3	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0732_ML	ntm_ml	ntm_0_0732_ML	34302	0.63	85.14	33	1	0	0	0	0	0	1	1	0	0	0	0	28	0.848	Medium-quality	58.38	0.0	3	3	missing_core_structural;host_genes
ntm_ml|ntm_0_0733_ML	ntm_ml	ntm_0_0733_ML	21343	0.62	86.65	32	1	0	0	1	0	0	1	2	1	0	0	0	28	0.875	Low-quality	36.06	0.0	5	0	low_completeness
ntm_ml|ntm_0_0734_ML	ntm_ml	ntm_0_0734_ML	18814	0.63	90.03	35	0	1	0	0	1	1	1	4	1	1	0	1	30	0.857	Low-quality	14.12	0.0	4	0	low_completeness
ntm_ml|ntm_0_0735_ML	ntm_ml	ntm_0_0735_ML	36352	0.62	86.0	53	2	0	0	0	0	1	1	2	0	0	1	1	49	0.925	Medium-quality	61.93	0.0	4	1	missing_core_structural;host_genes
ntm_ml|ntm_0_0736_ML	ntm_ml	ntm_0_0736_ML	12490	0.62	90.54	16	1	1	1	1	0	0	1	4	1	0	0	0	11	0.688	Low-quality	33.71	0.0	10	0	low_completeness
ntm_ml|ntm_0_0737_ML	ntm_ml	ntm_0_0737_ML	14656	0.61	89.89	26	1	1	1	1	0	0	1	4	1	0	0	0	22	0.846	Low-quality	23.33	0.0	7	0	low_completeness
ntm_ml|ntm_0_0738_ML	ntm_ml	ntm_0_0738_ML	77569	0.63	93.95	54	1	0	0	0	0	0	1	1	0	0	0	0	42	0.778	High-quality	100.0	0.0	5	10	missing_core_structural;host_genes
ntm_ml|ntm_0_0739_ML	ntm_ml	ntm_0_0739_ML	13426	0.62	84.97	19	1	0	1	1	1	1	1	5	1	0	0	1	15	0.789	Low-quality	14.72	25.24	6	2	low_completeness;contamination;host_genes
ntm_ml|ntm_0_0740_ML	ntm_ml	ntm_0_0740_ML	21318	0.64	86.03	21	2	1	0	0	0	0	1	2	1	0	0	0	18	0.857	Low-quality	32.31	0.0	3	1	low_completeness;host_genes
ntm_ml|ntm_0_0741_ML	ntm_ml	ntm_0_0741_ML	10345	0.55	93.14	13	0	1	1	1	0	1	1	5	1	0	0	1	8	0.615	Low-quality	23.59	0.0	5	0	low_completeness
ntm_ml|ntm_0_0742_ML	ntm_ml	ntm_0_0742_ML	36578	0.61	94.31	59	1	1	1	0	1	1	1	5	1	1	1	1	33	0.559	Medium-quality	60.72	0.0	32	0	ok
ntm_ml|ntm_0_0743_ML	ntm_ml	ntm_0_0743_ML	13570	0.6	89.4	18	2	1	1	1	1	0	1	5	1	1	0	0	11	0.611	Low-quality	15.83	0.0	7	0	low_completeness
ntm_ml|ntm_0_0744_ML	ntm_ml	ntm_0_0744_ML	51156	0.64	90.2	86	1	1	1	0	1	0	1	4	1	1	1	0	54	0.628	High-quality	98.71	0.0	61	0	ok
ntm_ml|ntm_0_0745_ML	ntm_ml	ntm_0_0745_ML	9809	0.61	90.09	22	2	0	1	0	1	0	1	3	1	0	0	0	18	0.818	Low-quality	11.77	0.0	5	0	low_completeness
ntm_ml|ntm_0_0746_ML	ntm_ml	ntm_0_0746_ML	53431	0.67	96.07	90	1	1	1	1	1	1	1	6	1	1	1	1	62	0.689	High-quality	98.92	0.0	41	1	host_genes
ntm_ml|ntm_0_0747_ML	ntm_ml	ntm_0_0747_ML	10532	0.62	86.92	14	0	0	0	0	0	1	1	2	0	0	0	1	12	0.857	Low-quality	14.36	0.0	4	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0748_ML	ntm_ml	ntm_0_0748_ML	9860	0.67	89.19	17	1	0	0	0	0	1	1	2	0	0	0	1	12	0.706	Low-quality	22.31	0.0	12	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0749_ML	ntm_ml	ntm_0_0749_ML	6797	0.65	79.61	13	1	0	0	0	0	0	1	1	0	0	0	0	12	0.923	Low-quality	11.36	0.0	5	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0750_ML	ntm_ml	ntm_0_0750_ML	57539	0.65	93.05	80	1	1	0	0	1	0	1	3	1	1	1	0	46	0.575	High-quality	94.97	0.0	51	0	ok
ntm_ml|ntm_0_0751_ML	ntm_ml	ntm_0_0751_ML	14240	0.61	91.54	21	2	1	1	0	1	1	1	5	1	0	0	1	17	0.81	Low-quality	17.65	20.44	7	3	low_completeness;contamination;host_genes
ntm_ml|ntm_0_0752_ML	ntm_ml	ntm_0_0752_ML	62064	0.65	94.43	93	1	0	1	1	1	0	1	4	1	1	1	0	65	0.699	High-quality	100.0	0.0	39	0	ok
ntm_ml|ntm_0_0753_ML	ntm_ml	ntm_0_0753_ML	9868	0.6	83.33	18	2	0	0	0	0	1	1	2	0	0	1	1	11	0.611	Low-quality	17.16	0.0	11	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0754_ML	ntm_ml	ntm_0_0754_ML	10031	0.62	92.33	17	2	0	1	0	0	1	1	3	1	0	0	1	15	0.882	Low-quality	12.69	0.0	3	0	low_completeness
ntm_ml|ntm_0_0755_ML	ntm_ml	ntm_0_0755_ML	12056	0.66	88.43	13	0	1	1	0	0	1	1	4	1	0	0	1	8	0.615	Low-quality	13.94	0.0	4	0	low_completeness
ntm_ml|ntm_0_0756_ML	ntm_ml	ntm_0_0756_ML	37675	0.66	94.92	28	1	0	0	0	1	0	1	2	0	1	0	0	25	0.893	Low-quality	7.43	58.0	2	8	missing_core_structural;low_completeness;contamination;host_genes
ntm_ml|ntm_0_0757_ML	ntm_ml	ntm_0_0757_ML	9438	0.67	81.34	12	0	0	0	0	0	0	1	1	0	0	0	0	10	0.833	Low-quality	17.36	0.0	2	0	missing_core_structural;low_completeness
ntm_ml|ntm_0_0758_ML	ntm_ml	ntm_0_0758_ML	23297	0.65	88.65	30	2	0	0	0	0	0	1	1	0	0	0	0	24	0.8	Low-quality	34.41	0.0	3	1	missing_core_structural;low_completeness;host_genes
ntm_ml|ntm_0_0759_ML	ntm_ml	ntm_0_0759_ML	48586	0.64	93.88	67	2	1	1	1	1	0	1	5	1	1	1	0	41	0.612	Medium-quality	66.11	0.0	36	0	ok
ntm_ml|ntm_0_0760_ML	ntm_ml	ntm_0_0760_ML	11387	0.6	93.2	19	0	1	1	1	0	1	1	5	1	0	0	1	14	0.737	Low-quality	16.52	0.0	5	0	low_completeness
ntm_ml|ntm_0_0761_ML	ntm_ml	ntm_0_0761_ML	57977	0.61	83.89	111	1	0	0	0	0	0	1	1	1	0	0	0	107	0.964	Medium-quality	53.09	0.0	8	1	missing_core_structural;host_genes
