clade_id	community	n_members	n_partitions	length_bp	status	n_genomes	source_genomes
3_0006	3	100	978	127784	ml	100	GCF_000008865.2,GCF_000155125.1,GCF_000164355.1,GCF_000172015.1,GCF_000178315.1,GCF_000178755.1,GCF_000194415.1,GCF_000249935.1,GCF_000250075.1,GCF_000267225.2,GCF_000267305.2,GCF_000267425.2,GCF_000267445.2,GCF_000303435.2,GCF_000303495.2,GCF_000303575.2,GCF_000303675.2,GCF_000304055.2,GCF_000334975.2,GCF_000335275.2,GCF_000335435.2,GCF_000340455.2,GCF_000407965.1,GCF_000408105.1,GCF_000456365.1,GCF_000456545.1,GCF_000458895.1,GCF_000459035.1,GCF_000459255.1,GCF_000460075.1,GCF_000461795.1,GCF_000462625.2,GCF_000466625.1,GCF_000471065.1,GCF_000471145.1,GCF_000471165.1,GCF_000471205.1,GCF_000471225.1,GCF_000471245.1,GCF_000471285.1,GCF_000471305.1,GCF_000471325.1,GCF_000471385.1,GCF_000471425.1,GCF_000471505.1,GCF_000471525.1,GCF_000471545.1,GCF_000471565.1,GCF_000471585.1,GCF_000471605.1,GCF_000473725.2,GCF_000601135.1,GCF_000614345.2,GCF_000614965.1,GCF_000615015.1,GCF_000617145.2,GCF_000618285.2,GCF_000618365.1,GCF_000618385.1,GCF_000618485.1,GCF_000618585.1,GCF_000618605.1,GCF_000618985.2,GCF_000752755.1,GCF_000776195.1,GCF_000778035.1,GCF_000778765.1,GCF_000780835.1,GCF_000818965.1,GCF_000941195.1,GCF_000946335.1,GCF_001012075.1,GCF_001039075.2,GCF_001052855.1,GCF_001054095.1,GCF_001262965.1,GCF_001265685.1,GCF_001266155.1,GCF_001266435.1,GCF_001281965.1,GCF_001281985.1,GCF_001281995.1,GCF_001282025.1,GCF_001282035.1,GCF_001283245.1,GCF_001283305.1,GCF_001283525.1,GCF_001284465.1,GCF_001285285.1,GCF_001285485.1,GCF_001285785.1,GCF_001286065.2,GCF_001286285.1,GCF_001286345.2,GCF_001412995.1,GCF_001419885.1,GCF_001455025.1,GCF_001471755.2,GCF_001520195.1,GCF_001521455.1
3_0007	3	100	589	48779	ml	99	GCF_000019645.1,GCF_000164535.1,GCF_000166595.1,GCF_000190955.1,GCF_000194175.1,GCF_000247665.3,GCF_000249275.1,GCF_000250475.1,GCF_000354895.2,GCF_000354975.1,GCF_000355155.2,GCF_000355315.2,GCF_000355335.2,GCF_000355535.1,GCF_000356005.2,GCF_000356025.2,GCF_000356345.2,GCF_000357525.2,GCF_000357625.2,GCF_000358775.2,GCF_000358835.2,GCF_000358855.2,GCF_000408465.1,GCF_000408625.1,GCF_000446645.2,GCF_000446685.2,GCF_000456305.1,GCF_000459535.1,GCF_000459655.1,GCF_000462425.2,GCF_000465135.1,GCF_000482065.1,GCF_000488075.1,GCF_000503375.1,GCF_000511565.1,GCF_000513455.1,GCF_000616135.2,GCF_000616725.2,GCF_000618725.2,GCF_000627135.1,GCF_000627315.1,GCF_000687005.1,GCF_000690965.1,GCF_000691085.1,GCF_000700465.1,GCF_000700665.1,GCF_000703865.1,GCF_000703885.1,GCF_000713105.1,GCF_000713505.1,GCF_000713575.1,GCF_000714065.1,GCF_000752535.1,GCF_000780295.1,GCF_000780535.1,GCF_000780655.1,GCF_000798235.1,GCF_000798375.1,GCF_000800495.1,GCF_000812715.1,GCF_000819065.1,GCF_000941835.1,GCF_001053065.1,GCF_001054175.1,GCF_001057975.1,GCF_001058895.1,GCF_001264215.1,GCF_001265575.1,GCF_001265655.1,GCF_001265795.1,GCF_001265815.1,GCF_001265885.1,GCF_001266195.1,GCF_001266405.1,GCF_001267345.1,GCF_001277715.1,GCF_001283225.2,GCF_001283905.1,GCF_001284645.1,GCF_001284745.1,GCF_001285705.1,GCF_001286005.1,GCF_001286025.1,GCF_001286705.1,GCF_001309825.1,GCF_001412975.1,GCF_001413355.1,GCF_001413415.1,GCF_001413425.1,GCF_001413455.1,GCF_001413555.1,GCF_001413565.1,GCF_001413605.1,GCF_001413685.1,GCF_001413755.1,GCF_001413825.1,GCF_001413885.1,GCF_001463585.1,GCF_001519315.1
3_0008	3	13	103	52686	ml	13	GCF_000171995.1,GCF_000446365.2,GCF_000446505.2,GCF_000447005.2,GCF_000461475.1,GCF_000617985.2,GCF_000713135.1,GCF_000937415.1,GCF_000948005.1,GCF_000965555.1,GCF_000965715.1,GCF_001262905.1,GCF_001419885.1
3_0009	3	100	697	76544	ml	98	GCF_000010745.1,GCF_000171995.1,GCF_000176615.2,GCF_000190995.1,GCF_000192685.1,GCF_000194395.1,GCF_000194535.1,GCF_000215165.1,GCF_000215205.1,GCF_000220005.1,GCF_000225205.1,GCF_000249335.1,GCF_000250315.1,GCF_000250335.1,GCF_000267045.1,GCF_000304055.2,GCF_000316385.2,GCF_000351425.1,GCF_000352525.1,GCF_000352685.1,GCF_000353025.1,GCF_000355275.2,GCF_000355575.2,GCF_000356425.2,GCF_000408445.1,GCF_000408685.1,GCF_000456105.1,GCF_000459015.1,GCF_000459735.1,GCF_000460295.1,GCF_000460415.1,GCF_000460555.1,GCF_000460935.1,GCF_000460975.1,GCF_000461115.1,GCF_000462425.2,GCF_000462445.2,GCF_000467695.1,GCF_000473725.2,GCF_000474825.1,GCF_000488635.1,GCF_000503635.1,GCF_000522085.1,GCF_000522105.1,GCF_000522165.1,GCF_000522185.2,GCF_000522205.1,GCF_000522225.1,GCF_000522245.1,GCF_000522265.1,GCF_000522285.1,GCF_000522305.1,GCF_000522405.1,GCF_000618025.1,GCF_000618445.1,GCF_000618465.1,GCF_000619485.1,GCF_000619605.1,GCF_000633675.2,GCF_000752135.1,GCF_000776045.1,GCF_000776235.1,GCF_000777475.1,GCF_000778465.1,GCF_000778815.1,GCF_000797715.1,GCF_000797935.1,GCF_000798195.1,GCF_000812305.1,GCF_000814525.1,GCF_000819375.1,GCF_000831335.1,GCF_000940355.1,GCF_000945955.1,GCF_000951755.1,GCF_000965545.1,GCF_000965575.1,GCF_000978815.2,GCF_000978845.2,GCF_001012435.1,GCF_001012445.1,GCF_001191035.1,GCF_001264175.1,GCF_001264215.1,GCF_001265155.1,GCF_001266305.1,GCF_001283225.2,GCF_001283905.1,GCF_001284525.1,GCF_001284645.1,GCF_001284745.1,GCF_001285645.1,GCF_001285705.1,GCF_001286005.1,GCF_001466755.1,GCF_001485455.1,GCF_001519115.1,GCF_001520875.1
3_0010	3	8	50	23553	ml	8	GCF_000167915.2,GCF_000190795.1,GCF_000267805.2,GCF_000326385.1,GCF_000752775.1,GCF_000768125.1,GCF_000937855.1,GCF_001285965.1
3_0011	3	13	20	13850	ml	13	GCF_000164315.1,GCF_000408045.1,GCF_000599805.2,GCF_000714975.1,GCF_000752115.1,GCF_000753075.1,GCF_000797915.1,GCF_001265155.1,GCF_001265235.1,GCF_001265295.1,GCF_001265315.1,GCF_001265685.1,GCF_001265765.1
3_0012	3	7	6	2719	ml	7	GCF_000303255.2,GCF_000446095.2,GCF_000456065.1,GCF_000471365.1,GCF_000752575.1,GCF_000941535.1,GCF_000947375.1
3_0013	3	5	32	16554	ml	5	GCF_000355055.1,GCF_000355395.2,GCF_000356085.2,GCF_000778485.1,GCF_001520845.1
3_0014	3	66	516	29993	ml	66	GCF_000217695.1,GCF_000217975.1,GCF_000221885.1,GCF_000222505.1,GCF_000223015.1,GCF_000223035.1,GCF_000235045.1,GCF_000235065.1,GCF_000235085.1,GCF_000235105.1,GCF_000235125.1,GCF_000235145.1,GCF_000235165.1,GCF_000235185.1,GCF_000235205.1,GCF_000235225.1,GCF_000235265.1,GCF_000235285.1,GCF_000258615.1,GCF_000258635.1,GCF_000299455.1,GCF_000319835.1,GCF_000319875.1,GCF_000319915.1,GCF_000319935.1,GCF_000319955.1,GCF_000319975.1,GCF_000319995.1,GCF_000320015.1,GCF_000320035.1,GCF_000320045.1,GCF_000320075.1,GCF_000320095.1,GCF_000320115.1,GCF_000320135.1,GCF_000320155.1,GCF_000320175.1,GCF_000320195.1,GCF_000320215.1,GCF_000320235.1,GCF_000320275.1,GCF_000352165.1,GCF_000352285.1,GCF_000352685.1,GCF_000353545.1,GCF_000495095.1,GCF_000507645.1,GCF_000522365.1,GCF_000522385.1,GCF_000616385.2,GCF_000703565.1,GCF_000779695.1,GCF_000782795.1,GCF_000936495.1,GCF_000947975.1,GCF_000947995.1,GCF_000948055.1,GCF_000967155.2,GCF_000986765.1,GCF_001012495.1,GCF_001191275.1,GCF_001266005.1,GCF_001309675.1,GCF_001309755.1,GCF_001419825.1,GCF_001440495.1
3_0015	3	4	36	19414	ml	4	GCF_000326565.1,GCF_000351025.1,GCF_001262965.1,GCF_001519525.1
3_0016	3	13	35	14463	ml	13	GCF_000250175.1,GCF_000250195.1,GCF_000351325.1,GCF_000351345.1,GCF_000458645.1,GCF_000458745.1,GCF_000700525.1,GCF_000700585.1,GCF_000776335.1,GCF_000812305.1,GCF_001484395.1,GCF_001519365.2,GCF_001519435.1
3_0017	3	1	0	502	singleton	1	GCF_000777215.1
3_0018	3	1	0	1128	singleton	1	GCF_001286005.1
3_0019	3	1	0	17930	singleton	1	GCF_000780315.1
3_0020	3	1	0	10534	singleton	1	GCF_000752695.1
3_0021	3	1	0	6782	singleton	1	GCF_000225225.1
3_0022	3	96	703	29875	ml	96	GCF_000026305.1,GCF_000091005.1,GCF_000172035.1,GCF_000187305.2,GCF_000187345.1,GCF_000187385.1,GCF_000215165.1,GCF_000234295.1,GCF_000249335.1,GCF_000249435.1,GCF_000263895.1,GCF_000267105.1,GCF_000303815.2,GCF_000304035.2,GCF_000335115.1,GCF_000446175.2,GCF_000446195.2,GCF_000446305.2,GCF_000446765.2,GCF_000446945.2,GCF_000447085.2,GCF_000457755.1,GCF_000460275.1,GCF_000462525.2,GCF_000462685.2,GCF_000462725.2,GCF_000513035.1,GCF_000614845.2,GCF_000615535.1,GCF_000617065.1,GCF_000617125.2,GCF_000617325.1,GCF_000617345.1,GCF_000617385.1,GCF_000617505.2,GCF_000617765.2,GCF_000618025.1,GCF_000618245.1,GCF_000618465.1,GCF_000619025.1,GCF_000619105.1,GCF_000619285.2,GCF_000619325.2,GCF_000619705.2,GCF_000622485.2,GCF_000622535.2,GCF_000622555.1,GCF_000622575.2,GCF_000622595.2,GCF_000622615.2,GCF_000622675.2,GCF_000622695.2,GCF_000622735.2,GCF_000622775.2,GCF_000622795.2,GCF_000622815.1,GCF_000622855.2,GCF_000632575.1,GCF_000703205.1,GCF_000703245.1,GCF_000703325.1,GCF_000703585.1,GCF_000704865.1,GCF_000752295.1,GCF_000752355.1,GCF_000752915.1,GCF_000753135.1,GCF_000768405.1,GCF_000768465.1,GCF_000780925.1,GCF_000798115.1,GCF_000934865.1,GCF_000940655.1,GCF_000945955.1,GCF_000948785.1,GCF_000948885.1,GCF_000986635.1,GCF_001012095.1,GCF_001012405.1,GCF_001012435.1,GCF_001191035.1,GCF_001191465.1,GCF_001277515.1,GCF_001281725.1,GCF_001283325.1,GCF_001283565.1,GCF_001284045.1,GCF_001284585.1,GCF_001284925.1,GCF_001285165.1,GCF_001285505.1,GCF_001285885.1,GCF_001286585.1,GCF_001309815.1,GCF_001309965.1,GCF_001432195.1
3_0023	3	3	20	12640	ml	3	GCF_000779475.1,GCF_000798355.1,GCF_001286685.1
3_0024	3	1	0	12493	singleton	1	GCF_000513035.1
3_0025	3	2	94	51094	ml	2	GCF_000696835.1,GCF_000768125.1
3_0026	3	12	170	64289	ml	12	GCF_000176695.2,GCF_000250275.1,GCF_000407785.1,GCF_000460375.1,GCF_000714215.1,GCF_000782735.1,GCF_000805815.1,GCF_001277615.1,GCF_001285385.1,GCF_001285745.1,GCF_001421045.1,GCF_001484335.1
3_0027	3	3	48	28273	ml	3	GCF_000940355.1,GCF_001262775.1,GCF_001277695.1
3_0028	3	42	413	181525	ml	41	GCF_000006665.1,GCF_000007445.1,GCF_000194535.1,GCF_000262125.1,GCF_000263955.1,GCF_000313425.1,GCF_000354275.2,GCF_000354455.1,GCF_000354755.2,GCF_000354815.2,GCF_000354935.2,GCF_000354955.1,GCF_000355015.2,GCF_000355055.1,GCF_000355355.1,GCF_000355395.2,GCF_000356085.2,GCF_000356305.2,GCF_000408045.1,GCF_000446365.2,GCF_000488355.1,GCF_000488575.1,GCF_000494975.1,GCF_000513375.1,GCF_000687125.1,GCF_000704165.1,GCF_000732965.1,GCF_000752135.1,GCF_000752975.1,GCF_001030435.1,GCF_001268925.1,GCF_001281815.1,GCF_001283185.1,GCF_001283325.1,GCF_001284365.1,GCF_001307215.1,GCF_001516935.2,GCF_001519815.1,GCF_001520115.1,GCF_001520695.2,GCF_001520995.1
3_0029	3	20	26	8477	ml	20	GCF_000259385.1,GCF_000305155.2,GCF_000316465.1,GCF_000462245.2,GCF_000496365.2,GCF_000617305.2,GCF_000617405.2,GCF_000618425.1,GCF_000618965.1,GCF_000700085.1,GCF_000752635.1,GCF_000752935.1,GCF_001262975.1,GCF_001263035.1,GCF_001269305.1,GCF_001283765.1,GCF_001284525.1,GCF_001285425.1,GCF_001286545.1,GCF_001520435.1
3_0030	3	10	17	10258	ml	10	GCF_000264035.1,GCF_000276845.1,GCF_000303395.2,GCF_000313405.1,GCF_000753315.1,GCF_001268245.1,GCF_001284145.1,GCF_001284845.1,GCF_001286425.1,GCF_001309565.1
3_0031	3	6	125	87360	ml	6	GCF_000457005.1,GCF_000618785.1,GCF_000618805.1,GCF_000618825.1,GCF_000713785.1,GCF_001440045.1
3_0032	3	2	19	14517	ml	2	GCF_000752435.1,GCF_000948815.1
3_0033	3	1	0	5224	singleton	1	GCF_001283445.1
3_0034	3	1	0	7252	singleton	1	GCF_001039125.2
3_0035	3	1	0	9795	singleton	1	GCF_001039125.2
4_0000	4	100	1371	106230	ml	100	GCF_000006665.1,GCF_000008865.2,GCF_000010765.1,GCF_000021125.1,GCF_000022225.1,GCF_000155125.1,GCF_000166535.2,GCF_000171935.1,GCF_000181735.1,GCF_000181755.1,GCF_000181775.1,GCF_000192665.1,GCF_000194215.1,GCF_000210475.1,GCF_000215165.1,GCF_000219515.2,GCF_000249255.1,GCF_000249275.1,GCF_000249335.1,GCF_000249455.1,GCF_000250375.1,GCF_000267045.1,GCF_000267105.1,GCF_000267165.1,GCF_000267185.1,GCF_000302735.1,GCF_000333195.1,GCF_000350745.1,GCF_000351545.1,GCF_000355095.2,GCF_000356745.2,GCF_000357645.1,GCF_000358265.2,GCF_000446325.2,GCF_000456865.1,GCF_000458055.1,GCF_000459075.1,GCF_000460235.1,GCF_000460695.1,GCF_000461915.2,GCF_000461935.2,GCF_000462025.2,GCF_000462085.2,GCF_000462405.2,GCF_000462445.2,GCF_000462465.2,GCF_000463605.1,GCF_000488795.1,GCF_000513035.1,GCF_000520035.1,GCF_000619185.1,GCF_000619485.1,GCF_000619525.1,GCF_000671295.1,GCF_000687065.1,GCF_000700505.1,GCF_000703965.1,GCF_000704125.1,GCF_000704285.1,GCF_000711525.1,GCF_000713045.1,GCF_000713185.1,GCF_000713355.1,GCF_000713855.1,GCF_000714105.1,GCF_000714145.1,GCF_000714225.1,GCF_000714375.1,GCF_000730345.1,GCF_000732965.1,GCF_000770035.1,GCF_000770045.1,GCF_000779655.1,GCF_000780075.1,GCF_000782355.1,GCF_000782515.1,GCF_000803705.1,GCF_000806175.1,GCF_000935345.1,GCF_000935375.1,GCF_000935445.1,GCF_000948905.1,GCF_000978815.2,GCF_000978845.2,GCF_000986635.1,GCF_000987875.1,GCF_001012575.1,GCF_001263065.1,GCF_001265415.1,GCF_001265755.1,GCF_001266215.1,GCF_001267345.1,GCF_001284825.1,GCF_001307215.1,GCF_001420935.1,GCF_001516935.2,GCF_001519735.1,GCF_001542545.1,GCF_001558995.2,GCF_001563715.2
4_0001	4	100	1447	62636	ml	100	GCF_000163195.1,GCF_000171915.1,GCF_000172015.1,GCF_000172035.1,GCF_000172055.1,GCF_000192685.1,GCF_000193955.1,GCF_000194335.1,GCF_000212715.2,GCF_000225225.1,GCF_000249895.1,GCF_000250115.1,GCF_000250555.1,GCF_000260475.1,GCF_000267065.1,GCF_000267125.1,GCF_000267145.1,GCF_000285655.3,GCF_000313445.1,GCF_000351445.1,GCF_000354735.2,GCF_000355075.2,GCF_000355235.2,GCF_000355255.2,GCF_000356645.2,GCF_000356665.2,GCF_000357585.2,GCF_000358355.2,GCF_000446225.2,GCF_000447085.2,GCF_000456745.1,GCF_000457185.1,GCF_000457495.1,GCF_000458665.1,GCF_000459155.1,GCF_000459435.1,GCF_000460855.1,GCF_000462425.2,GCF_000474845.1,GCF_000492255.1,GCF_000493755.1,GCF_000517245.1,GCF_000522125.1,GCF_000522145.1,GCF_000522345.1,GCF_000614885.2,GCF_000615535.1,GCF_000618085.1,GCF_000618125.1,GCF_000619265.2,GCF_000619345.1,GCF_000619385.1,GCF_000619505.1,GCF_000687125.1,GCF_000692375.1,GCF_000692435.1,GCF_000692455.1,GCF_000692495.1,GCF_000692595.1,GCF_000692615.1,GCF_000692655.1,GCF_000692675.1,GCF_000692695.1,GCF_000692715.1,GCF_000692735.1,GCF_000692795.1,GCF_000703225.1,GCF_000703805.1,GCF_000753275.1,GCF_000776915.1,GCF_000782395.1,GCF_000782435.1,GCF_000797715.1,GCF_000931565.1,GCF_000935515.1,GCF_000935555.1,GCF_001010165.1,GCF_001011995.1,GCF_001012195.1,GCF_001012235.1,GCF_001012545.1,GCF_001021595.1,GCF_001030305.1,GCF_001030325.1,GCF_001030345.1,GCF_001030365.1,GCF_001030625.1,GCF_001030675.1,GCF_001191045.1,GCF_001283205.1,GCF_001284285.1,GCF_001286405.1,GCF_001309775.1,GCF_001309825.1,GCF_001440575.1,GCF_001471815.2,GCF_001513615.1,GCF_001513635.1,GCF_001521055.2,GCF_001561555.1
4_0002	4	100	1425	79992	ml	99	GCF_000025165.1,GCF_000026245.1,GCF_000176695.2,GCF_000220005.1,GCF_000225045.1,GCF_000234295.1,GCF_000250495.1,GCF_000250535.1,GCF_000250575.1,GCF_000258635.1,GCF_000276765.1,GCF_000326265.1,GCF_000351225.1,GCF_000352925.1,GCF_000355415.2,GCF_000355435.2,GCF_000356625.2,GCF_000357105.1,GCF_000357765.2,GCF_000357825.2,GCF_000358245.2,GCF_000358735.1,GCF_000408065.1,GCF_000418595.1,GCF_000418715.1,GCF_000418735.2,GCF_000418755.2,GCF_000446195.2,GCF_000446405.2,GCF_000456265.1,GCF_000456665.1,GCF_000456725.1,GCF_000457875.1,GCF_000458785.1,GCF_000459495.1,GCF_000460995.1,GCF_000461135.1,GCF_000461815.1,GCF_000494935.1,GCF_000494995.1,GCF_000506825.1,GCF_000506845.1,GCF_000616265.1,GCF_000616305.2,GCF_000616345.2,GCF_000617025.2,GCF_000617485.2,GCF_000617525.2,GCF_000617805.2,GCF_000619105.1,GCF_000619225.2,GCF_000619765.2,GCF_000632615.2,GCF_000632635.1,GCF_000692755.1,GCF_000695135.1,GCF_000703305.1,GCF_000703825.1,GCF_000704965.1,GCF_000752735.1,GCF_000776535.1,GCF_000781515.1,GCF_000782635.1,GCF_000782655.1,GCF_000936125.1,GCF_000940355.1,GCF_000941195.1,GCF_000941395.1,GCF_000945955.1,GCF_000948435.1,GCF_000948555.1,GCF_000948875.1,GCF_000965545.1,GCF_000965555.1,GCF_000965565.1,GCF_000965715.1,GCF_001005685.1,GCF_001012255.1,GCF_001012275.1,GCF_001012445.1,GCF_001191025.1,GCF_001191265.1,GCF_001191275.1,GCF_001265155.1,GCF_001266115.1,GCF_001266295.1,GCF_001283885.1,GCF_001284005.1,GCF_001286705.1,GCF_001419785.1,GCF_001455025.1,GCF_001561015.1,GCF_001561025.1,GCF_001561095.1,GCF_001561275.1,GCF_001561285.1,GCF_001561415.1,GCF_001561515.1,GCF_001561815.1
4_0003	4	100	2662	60337	ml	100	GCF_000010745.1,GCF_000013265.1,GCF_000025745.1,GCF_000166575.1,GCF_000194395.1,GCF_000194495.1,GCF_000194725.1,GCF_000220005.1,GCF_000234275.2,GCF_000249575.1,GCF_000263895.1,GCF_000350005.1,GCF_000351085.1,GCF_000352505.1,GCF_000354835.2,GCF_000355155.2,GCF_000457125.1,GCF_000457635.1,GCF_000457655.1,GCF_000458805.1,GCF_000459715.1,GCF_000460115.1,GCF_000461575.1,GCF_000461735.1,GCF_000488155.1,GCF_000508385.1,GCF_000614215.2,GCF_000614515.1,GCF_000614595.1,GCF_000614725.2,GCF_000614765.2,GCF_000614925.2,GCF_000615455.2,GCF_000616135.2,GCF_000616225.2,GCF_000616245.1,GCF_000616725.2,GCF_000617005.2,GCF_000617185.2,GCF_000617265.1,GCF_000617285.2,GCF_000617565.1,GCF_000617605.2,GCF_000617645.2,GCF_000618165.2,GCF_000618705.2,GCF_000618725.2,GCF_000619025.1,GCF_000619085.2,GCF_000619125.2,GCF_000619205.2,GCF_000619285.2,GCF_000619745.2,GCF_000622465.2,GCF_000622555.1,GCF_000622575.2,GCF_000622675.2,GCF_000632575.1,GCF_000690945.1,GCF_000691065.1,GCF_000703365.1,GCF_000704405.1,GCF_000713815.1,GCF_000773535.1,GCF_000776635.1,GCF_000776815.1,GCF_000777695.1,GCF_000780835.1,GCF_000819015.1,GCF_000819285.1,GCF_000935905.1,GCF_000948515.1,GCF_000965575.1,GCF_001012015.1,GCF_001030585.1,GCF_001032735.1,GCF_001039225.2,GCF_001191035.1,GCF_001191345.1,GCF_001191375.1,GCF_001191395.1,GCF_001191425.1,GCF_001191505.1,GCF_001262785.1,GCF_001265295.1,GCF_001265315.1,GCF_001265515.1,GCF_001265925.1,GCF_001265935.1,GCF_001265975.1,GCF_001266255.1,GCF_001266435.1,GCF_001277595.1,GCF_001284485.1,GCF_001284705.1,GCF_001286505.1,GCF_001309805.1,GCF_001519135.1,GCF_001521195.1,GCF_001561765.1
4_0004	4	100	1580	69739	ml	100	GCF_000010385.1,GCF_000091005.1,GCF_000167875.2,GCF_000194495.1,GCF_000225185.2,GCF_000249855.1,GCF_000249935.1,GCF_000249955.1,GCF_000250195.1,GCF_000263935.1,GCF_000276745.1,GCF_000276845.1,GCF_000276945.1,GCF_000308975.1,GCF_000313405.1,GCF_000326885.1,GCF_000350045.2,GCF_000350805.1,GCF_000351225.1,GCF_000351585.1,GCF_000351645.1,GCF_000354815.2,GCF_000356885.2,GCF_000408145.1,GCF_000446305.2,GCF_000446545.2,GCF_000446645.2,GCF_000446685.2,GCF_000456145.1,GCF_000456805.1,GCF_000457775.1,GCF_000459315.1,GCF_000460735.1,GCF_000461435.1,GCF_000485655.1,GCF_000488335.1,GCF_000507685.1,GCF_000599785.2,GCF_000616625.1,GCF_000617065.1,GCF_000617325.1,GCF_000622445.2,GCF_000622795.2,GCF_000633655.1,GCF_000690965.1,GCF_000690985.1,GCF_000695115.1,GCF_000703205.1,GCF_000703245.1,GCF_000703325.1,GCF_000704685.1,GCF_000704745.1,GCF_000711355.1,GCF_000713015.1,GCF_000713825.1,GCF_000752875.1,GCF_000753155.1,GCF_000753215.1,GCF_000779895.1,GCF_000780925.1,GCF_000782535.1,GCF_000782615.1,GCF_000936085.2,GCF_000936225.1,GCF_000936475.1,GCF_000946435.1,GCF_000951835.2,GCF_000951875.1,GCF_000965665.1,GCF_001188105.2,GCF_001265435.1,GCF_001265465.1,GCF_001265545.1,GCF_001265795.1,GCF_001265885.1,GCF_001266375.1,GCF_001266405.1,GCF_001267355.1,GCF_001277575.1,GCF_001283265.1,GCF_001283505.1,GCF_001283745.1,GCF_001283925.1,GCF_001284025.1,GCF_001284125.1,GCF_001284725.1,GCF_001284765.1,GCF_001285185.1,GCF_001285565.1,GCF_001286125.1,GCF_001286325.1,GCF_001420065.1,GCF_001455035.2,GCF_001519235.1,GCF_001519755.1,GCF_001520255.1,GCF_001520775.2,GCF_001521215.1,GCF_001561505.1,GCF_001561865.1
4_0005	4	100	2049	58810	ml	100	GCF_000217975.1,GCF_000222505.1,GCF_000225205.1,GCF_000235045.1,GCF_000235065.1,GCF_000235085.1,GCF_000235125.1,GCF_000235145.1,GCF_000235165.1,GCF_000235185.1,GCF_000235205.1,GCF_000235225.1,GCF_000235245.1,GCF_000235265.1,GCF_000235285.1,GCF_000249515.1,GCF_000250135.1,GCF_000250175.1,GCF_000299455.1,GCF_000319915.1,GCF_000319935.1,GCF_000319955.1,GCF_000319975.1,GCF_000320035.1,GCF_000320135.1,GCF_000320195.1,GCF_000320215.1,GCF_000320235.1,GCF_000350765.1,GCF_000351625.1,GCF_000355195.2,GCF_000355215.2,GCF_000355535.1,GCF_000356545.1,GCF_000356765.2,GCF_000356785.2,GCF_000356805.2,GCF_000356945.1,GCF_000356965.1,GCF_000357665.2,GCF_000358085.2,GCF_000358165.2,GCF_000358225.2,GCF_000358875.1,GCF_000400895.2,GCF_000461155.1,GCF_000461175.1,GCF_000461375.1,GCF_000464955.2,GCF_000473725.2,GCF_000485715.1,GCF_000488035.1,GCF_000488775.1,GCF_000615085.1,GCF_000615145.1,GCF_000615305.1,GCF_000618965.1,GCF_000700165.1,GCF_000700705.1,GCF_000701105.2,GCF_000704385.1,GCF_000713945.1,GCF_000752195.1,GCF_000776395.1,GCF_000779265.1,GCF_000779275.1,GCF_000779775.1,GCF_000779875.1,GCF_000779935.1,GCF_000780175.1,GCF_000780375.1,GCF_000780455.1,GCF_000781485.1,GCF_000782155.1,GCF_000782295.1,GCF_000782675.1,GCF_000801185.2,GCF_000817355.1,GCF_000819005.1,GCF_000831715.2,GCF_000936495.1,GCF_000947945.1,GCF_000948885.1,GCF_000965705.1,GCF_000967155.2,GCF_000986765.1,GCF_001012535.1,GCF_001039135.2,GCF_001039205.2,GCF_001039215.2,GCF_001059105.1,GCF_001067225.1,GCF_001264195.1,GCF_001265575.1,GCF_001284185.1,GCF_001462975.1,GCF_001463195.1,GCF_001519835.1,GCF_001561495.1,GCF_001561595.1
