cohort_order	rung_n	assembly_id	exact_assembly_accession_version	input_line_number	input_occurrence_id	resolution_status	assembly_status	selection_stratum	stage_b_order	random_key	inclusion_probability	inference_weight	engineering_control_membership	collection_row_sha256	row_sha256
526	1000	asm-v1-e3da6cf35ee8802d564099fe	GCF_008823185.1	15980	occ-v1-ef4ed851913df3becd4490b2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	054b3803bd7b2754a30b62410dedd4902131ab93bea81131e646beab2d7929d8	990/25353	25353/990	.	b3a41d30b587bc875093bf6e2ea091f49e92f7e1e2bd88f76616005faf4b3ccf	acc94448fe0789254f57e7b81982e114965414307ef3d702bdb7a05d413d8ab5
527	1000	asm-v1-26c45a3305a40f58a767d020	GCF_001911695.1	4847	occ-v1-8f9dc1cd159d155326f063f5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	054e2b478795ab8fdc28024503fd06487be4d000f3e246609a21d0fcc8367c02	990/25353	25353/990	.	d12f1a38f7277a084a828da0b965da080b7b6d4bdf6f1e668eb4543cae2312c0	0f382f55fd1e745d3516114ef90285351871204defa3bd0ddfa631d422f9cf89
528	1000	asm-v1-2b0b7ef46f04a0aad8157a9d	GCF_001561895.1	3745	occ-v1-de6219dc07b819d853a21847	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	054fd4e803733227469f9e5c83f48bd28fd9175086f9cee5e7e4e9ccaacdfd76	990/25353	25353/990	.	cd98311f53d0150b84b6a30715aa19b61b4e3a07e1d8c314f7678b6e5c7d41bf	6780df474336aa4a07e132d2fefb31e912ed3555a29b5877d38afeea3afd3625
529	1000	asm-v1-27cfd8c746c9b7814ddfa401	GCF_003360315.1	11306	occ-v1-29fa443a3c5fb207c962e8dd	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0553fcda83fc23ae1819075ebf612cd7f4fab3cbb377922757df6f9ce735e413	990/25353	25353/990	.	6409dbac29f61d160ff8d265ab412854dae3b103eb6647d2b560cdce1190d383	fa47403588c2f2e68b52721548846b5c1be96a15b21856a4a4a311dc9f0ac7ff
530	1000	asm-v1-19fd4a07f5b2e55df7b5b7a9	GCF_000459315.1	1217	occ-v1-f1888b0d86b21d3a984901fe	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0556f817da90ee7467d8a46e6a541c7f561e3858c6ba45a6c786e5ef6fc50d1c	990/25353	25353/990	.	f4d0c815a7c8f2a9b859bb4e0342915f2911fafa468c7b08e2c15c0203cc02eb	c2a44bbc91fa881b67959e0771c2bd09bec40bb2914fde138b063420e67e31eb
531	1000	asm-v1-4eddfa98a39fae2606c2d1a1	GCF_013392285.1	18046	occ-v1-8950e60f116c0bf0ccf3eef7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05573beb20e665baef8f52af9721d9e2a6d197362f68d242ee1b876c250c28b5	990/25353	25353/990	.	a6405330b405a7cdf6f040854779014d3ff8b31258f771f7f5512dda1d3db9cd	a34170e00b7574c2ee59e9d87cda6e6e7e2657b6cf22c61de749b7af2899ddd8
532	1000	asm-v1-fba1ca1488d468e1c733344d	GCF_016433185.1	19941	occ-v1-52d6a89f8dbb210982def3f6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	055966eaab682c3aff7008e50efcde97dbd91c61a3dd8fb48a52945e2d6079b9	990/25353	25353/990	.	433b6b29ca689cbd4968ab37dfa40edfb4d056f9b740f1ecf9da0eecd91b09cd	bdb4f0798071d954dbf114b38207b3c36e2fa767e6710df62e866d83d272a78a
533	1000	asm-v1-b5e10ae02e538763d4844d54	GCF_000777065.1	2275	occ-v1-8f244581265042bed3b92074	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05598b2467ccec7d7d0999a062f740fb9172ef1947be3449794f21c64b4b495d	990/25353	25353/990	.	cb5283c620483e3d4cb0db21f8ce02508890f1cd81e60664f0fd4633b422f593	6fd464174b2ff5bb91a8fda17d425c01338fa754dfa2690747a2a3e87cdf95f1
534	1000	asm-v1-96d7fc23a0801e4052135d85	GCF_001059075.1	2933	occ-v1-009cf6a5ec9d98240a5f779d	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	055a4e92357475c6ffbc738254d26880c8495bee6357231e1b0f331f0fe4c8cc	990/25353	25353/990	.	8b8bd89ff84e44171cc9ad89f19eb953e707cdfac87daa4359189c23ddcbc8b6	cf4635a46b49a575b47eb78ff786d5da716898d840a59f3b4cd1c52fb724aa53
535	1000	asm-v1-d2fcd4eee899bf6f50bbebe9	GCF_012275695.1	17389	occ-v1-a0c30d66672c3fc95b35c331	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	055a585c3a0755fd6a58218fd6f23994a05cecf5827dc851773cd73a8cb2adc2	990/25353	25353/990	.	a43a22152327938ff8d02389f9200434185ee26bf08ab6dbbb891d094ddadf46	a2b2cda08fa7fbbd70ebe9e632278b5f7c9ba185c065bf03aefd9cb379184b3f
536	1000	asm-v1-d7bdb107424534ca8ceb057c	GCF_002855615.1	9102	occ-v1-f37043cf29afa57e18a4e9a5	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	055ad757200ca332e611ff7655d0f6cc14c5735c6be922cdeb1938ea617ad800	990/25353	25353/990	.	e34e3dc4a7a1f4d353083768b6f3a4cb48defbefebd6bf5927d531ffd5ceeb66	bafdeb1c13837217ea65b3720e97ddcb3c31ecff497b6eb0e99dee3adc0d7ed2
537	1000	asm-v1-317569a433e8e393564ee538	GCF_002520785.1	8126	occ-v1-344617f41696efb4528c3a36	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	055d4979d73a11a93883a7d657ec689e61c5db2151479694ae118aa08c1ffa1e	990/25353	25353/990	.	810e7f9351ea9e6cfddb7403d5c4ac69e26e47a8f4024b60b7b3531bf8c83eb6	e0af0b7302c97b499599932868018caaa92f35e77a62887fe0f5d98cbbdb6bfd
538	1000	asm-v1-99dca864f1fa805a006ca4a8	GCF_011765445.1	17311	occ-v1-4044fa7b4bba8c6e1241b623	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	055e3e577a38172382c90865ee407f2c6cb76bee6127dc414d0a87d0ead0bd86	990/25353	25353/990	.	fc0134ac0ee026a0e158470b5b7677c2af070d0625d2de0f735de3cd2582d771	4479bf6638f85313afe19c042fe84836816146cdc3a2440982b7c481bd7ee25a
539	1000	asm-v1-75ff08592aad3f09909fb02f	GCF_021354495.1	23950	occ-v1-446082f15906cf374758e09f	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	055f3e4654335f7120d81ee2db85b114aaf5973b8e4b746f75defcac25421702	990/25353	25353/990	.	e739a4b58f1183e67041df1990e095dcf7d072172c581f33d2e23b3c14870efc	477b3aa4efa7b907e06cd5e6a03a9da3441346a004bcb8548c3eed14438fa167
540	1000	asm-v1-af932b22563f373fb1c89887	GCF_000459195.1	1211	occ-v1-d3a0760f80b2e232315b3ffb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	055faa572769f13281e49d8f7dd19f22f783aa273a2db0e9ede5a073c6172a03	990/25353	25353/990	.	8418a487e00ce5a7dc2de5e832d66f2c89c3395590aec54f006b4ca6c2aa0bc9	88ba3b19a3754c5d4f33bfb657d5736271cc03bf0f17a0137f17c92885490123
541	1000	asm-v1-23dcd8c39fbc465044cc4112	GCF_001572285.1	3802	occ-v1-d52eb26288a0dbc040a06c7b	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0562cb4dd01a89e3921af2ffc2638fde43ad26738d411dbf1f742423a9669bec	990/25353	25353/990	.	2219819d1a8108a5ff8ef881b12943a8ad6269b679a57082572f12ffbaf19b45	0ea63ad016779a520a8ae7421d5a5860579241457dbb3db15ccedfe84786caa4
542	1000	asm-v1-af8e1cf86769f3b4ffabc290	GCF_005386365.1	14070	occ-v1-21ace4321f6341d087b5a1d3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0562d9239d5145b6a53d0b9fd4cd3e23655434360887c74c4355d43654db4555	990/25353	25353/990	.	622bcd00b845fd1c4786738bb7deeb8d722b2f49f40b2ff7f5b5ce10bd47688e	53b5fa6645b1e6b54f4e14140c1eef5f2a0658be202e35d3aa7c6b2fb4a896f9
543	1000	asm-v1-37c89375c5b334af3de078bf	GCF_013370805.1	17991	occ-v1-bb736e4099debbbe3f1e7c68	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0562f378962b543e3e2ea41209e57ea66b1adbeb205810a6829bfa04009f1faf	990/25353	25353/990	.	19c8d39a4116355aaa712de3f2d45adeafc88fb0e31f22d9e9e339c6687dcf39	b26f848594a1ae2eaa74432289ab4273700faa685e790154d6190ef96054f2a9
544	1000	asm-v1-26b5bb66c0ee5b7b5287fb9c	GCF_900480865.1	24685	occ-v1-513e66e9129f05eeb69406d4	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05676b50a406aa6f52ceb193763b5c4788069ff8ee9212f1909d22e3341e63a5	990/25353	25353/990	.	9a19ee94137fb763d8ffb186ae54b197e34670b58eab1eb54ac615119a78438e	1a2c372e6c291aa9780ff2c069f1b00adfee1271d26f32013b6cb6de762f7056
545	1000	asm-v1-1073b5bbe38327b878494c23	GCF_013413645.1	18178	occ-v1-c12c2d562128b012c7ccf029	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	056b1ac9ddaacf29bae78766d7ffaf262d6d9434a05024c1d5428eb387c933c5	990/25353	25353/990	.	f1c27701b6d1ad605cd6b858ddea56c42fceda4bb85694fa792b417a7c3e9e88	afd837de8ae4dfbd5bd342912a2aa1d7597329c8c9e9e502c34cdd7995f0b418
546	1000	asm-v1-df5ec40f6803ca09c2f7e1d6	GCF_002522165.1	8193	occ-v1-27ea910f3100911c88e03848	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	056d447734997ba8471de13a87f4d6be7696b8d8c5d482944512267645603928	990/25353	25353/990	.	ffe05c89f101b5693200319e4c07e4298bdff0eeb728c3e40a9799a79247c7c1	670156383e9993d458c213d7a100cded96bfda79b43d38ae77950b7807c64bdd
547	1000	asm-v1-49815dfaa7175838062fbbde	GCF_002511355.1	7663	occ-v1-10e77948cde46365e49b0bcb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0570603e6cc42e1a71f9403f8008dccf41abc4e78f8b53c5cfa66d2ae9dc341c	990/25353	25353/990	.	2262daba27f5a88edb22c01cdb74ea10f3d1b781844b0590023e237a8e4974a5	f0e2da39a4685445303df7241dedc0aa939f9023f9fe7ad3ef26ff651bb14f2b
548	1000	asm-v1-4bc5372c3cb5631431e2c86b	GCF_000460295.1	1266	occ-v1-90024356b2122f2a978fe3fb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0570ced58c37d80e86945a058a9f45383bc69ecb90a3c34f1351fb1be00fef4a	990/25353	25353/990	.	0e9fc6d8606c2f57de3f11a5a7423372bf291993b5c9aae086986dec223bea39	83e6b619b39845dd89a9cf426acd899a80b517ba1cfdee3b69b877cf52491e53
549	1000	asm-v1-c2a9fdba217162f379a1fb3c	GCF_004797945.1	13263	occ-v1-4d5dea5805284d0b3b5aff93	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0571eea5fc6a050bc01027b83752bcfe721040a24c007afb0410ecd2ad2d8a20	990/25353	25353/990	.	5045ac2f1421e4821c23e9ce64988fbfc746923f9bcef83f86bc670d0efc1201	1ae43369ae4c444a959e531bbbee83e6277c543ef05177483eea2433c5dde877
550	1000	asm-v1-0492f961e62fbf3b949e1cfd	GCF_002028745.1	5104	occ-v1-c7bd2dc7626ac8d402f75dfb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0573d2f67cb7d91879abd5ec655d14a852f4226d1a81fa34099ca16c5559573d	990/25353	25353/990	.	b10c28985ca3658e44a103bc0cf10d309aaa1d5bac0ca3af165c62194c07a1b6	cb1db407cd716e975a5629625effb4163f45290f01c0f2365fe8dab2a647b960
551	1000	asm-v1-792c721f6ece7bd61b716e51	GCF_017162875.1	20685	occ-v1-9005eb433bc5105675501523	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0573f384da411753f73d029545f6f94475e01af9a8fd7ddc23a3b6f157391458	990/25353	25353/990	.	a21d76445c2ed05e4be78f2d2dff1d3338ad97e283ea560a7389096c633c108b	57ebdc3c44b945601f940f1dd13dd83047e5125116ae4c2be8d16bd671096adf
552	1000	asm-v1-ac4447aebd34de791e6fd037	GCF_002806795.1	9010	occ-v1-e5014158face7c855dd59477	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	057616f4e36d42bd0cfe831cf7a0c3a8efc40f0fef9482405ab39099d4442188	990/25353	25353/990	.	4779d712bfaf67b1bd71d41e9a3452c0f6fc94c2a4d4d6ae39267742458e9169	dbc2968e00a0d91f52342902c1af46dc5aeee33b658d4b0585d0f980d83fbd72
553	1000	asm-v1-b8ee913142c250b8a1cc2386	GCF_001266095.1	3063	occ-v1-2cbc38503b603f52e9c11eec	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05781311657b8549544237bffee29ac6114e1ec15296c768a1eb9486e7f5be1d	990/25353	25353/990	.	6028af144ad122b958f93ed6f2d20a189462a3246734cdfcb16cd636f2a3493b	e96c59e9df642c10ad14e5c25e76251d460b0e708a0af5bea1a470e7a1724ebf
554	1000	asm-v1-28e9e6e568d00752bbb9c52d	GCF_003304615.1	10694	occ-v1-6f6723708bdc8e61ac946a50	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05790d695459b77113cff996352acb5f0b3760d162c27d4dd617bbf318b8b08d	990/25353	25353/990	.	6889e3a7feaf3b2717be40d17dd75735f002c411046066f33bf9ae3c2ff2d7f8	e2cedbc434fc3d795ee720976616a3626c6661e540943592742aacdd872611e2
555	1000	asm-v1-fedff167153675be8b2db49e	GCF_004959985.1	13303	occ-v1-a57e2107a480e201767b67f9	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0579366c2f1279000e064fece3d8af22d37b69eb61fda51417e3b5e33b531f32	990/25353	25353/990	.	755eb2c21eeaf8ff3a6047d675e5b898934235a458def1a8270a3817d1d35f1b	97a2c62ceca4820d34af56fb368899a49025c8248dc8b63717fc641fc965b1fb
556	1000	asm-v1-e696663ccf36195d7b93b7fd	GCF_003357785.1	11214	occ-v1-f5215ced413fdc3c1ab90603	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	057bce26072a3dfd16706e4d12bd8c47208ca7244937cb232859ea419340315e	990/25353	25353/990	.	db0fbb7c38c4f3a6ec011584f5e7c0c429dfa39b3ef90b454eba7bd96dbf4d95	750070d95a63ad08c4a23eb23681761d6a4608d953c8f4a1336c18b245d786cb
557	1000	asm-v1-e0fb6ad03fbd24e03a8622fb	GCF_003321715.1	10923	occ-v1-e87104ef15bf0f2156f37ec0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	057c925850a4bd21e3933f0be8e872fde6f6f0caaa0762fede99c3c21318495f	990/25353	25353/990	.	7d78b8f0a687b63c628e066c8ed20684284116606819b9a13d53b19316b8f473	30c16e60ba2aaf9403ea060ed2db647ac9463f9361973bc6096cb5e31b2e7064
558	1000	asm-v1-85a0e7f1a58a02f24db450e5	GCF_002511125.1	7653	occ-v1-0d8f8368ddcd41ecb491f59e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0580005063663350c60c914d9bde59ddaca67a4915c678651e760fe76f2d234c	990/25353	25353/990	.	6a230d64934c1721e0bf3e1ef97800875d12a134fc5c01c7b1df07c45b54f811	6fb3865c74e74afa36b9a2a4a4d3494c5ecab81d8da1e380c062bec9d1288cd9
559	1000	asm-v1-efd44ebd47d10b05457e13a0	GCF_001515725.1	3558	occ-v1-e4417db51863dfa52879f6b2	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0580c9c3154980aa029ad2e2579161b1cf92f2bcdc206383ba3608966ad89dad	990/25353	25353/990	.	c99814fdbf8b7ced6bdfeaeee7cc82be20e97e5ff103a8709a98ea7f0ca758e9	b918a02c027ff4056e1e4573e644d85e9979b48e17e4b739677cbcf933c43f4c
560	1000	asm-v1-c588a0cb1a1e23455b1309fa	GCF_001561835.1	3742	occ-v1-4b333013c1c89204217f9b5e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0584ff3514f0580c8b7782899706667432c17679e27b512fe8daaa962e59184f	990/25353	25353/990	.	bee0493d0850019d4ada198847b4a13c74e2166836ce9c83c475976dfe933cbb	b8d40b47035d11a7e15cd55cb582f46f60abdf9777617e58facdc0834ec9e923
561	1000	asm-v1-f996ab18c3d760822920531d	GCF_018682825.1	21470	occ-v1-7d5297a88234f86612352d4e	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	058960ba83306f4e3b430555b6b056e66bb63c3a9ad38dd316b7b1595ba28ee5	990/25353	25353/990	.	415b12b286544d3461474791b3e601298bc4b64a0257a4a1c7409acfb6c37d96	6a400eb0167e6073f2467d36055752ef714c33e8686ef6986d49cb3e2b150dfc
562	1000	asm-v1-fe822f93d658dbd383778df4	GCF_003017375.1	9737	occ-v1-8ac0e255f12af24a68a92aef	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0589622e41c35d63d2f2a4fd0442bcb60d4bb5e88d91357e6fba03e4f583e71b	990/25353	25353/990	.	a0147234d1103514c215ee25190efb57ace1cb2bcf7b1a7a681c905675535304	4adc2f859f52bc333eabd1901fb230edae413ba430e0825a8dbec299924407dc
563	1000	asm-v1-d4e83187b21c8461ea3beec5	GCF_004173925.1	12600	occ-v1-5bddac7949676de0c1dcddb6	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0589c928fb5816801f05a4376fe7e0e551edbd89273b10de3140cb1a138a866b	990/25353	25353/990	.	6acb34c91fe7f935e78520067dea5d3012dcb24b5463ce75de92b47da0eeaf25	f1ff246c305d46d7cafb99e93e5bd266c5da688f2d313b72caa0307cb2358f7f
564	1000	asm-v1-ba42f8b60b1a1051d497f923	GCF_005396585.1	14553	occ-v1-7af7ef20a1da2274a738cf96	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	058cca17493f77a1a71bbbbcf95bdd27df246e59d55a95cd4978c7d4ab4f1ad0	990/25353	25353/990	.	d949e237065d2abe0951163040ea86a9ed8cde204f1c480a6b1efa71e2a269b4	2d84bbbb01a77b022a04a0012a6a89367f2fb4ce2619f955d258d1fa415ccf3b
565	1000	asm-v1-71332e239016f50348051bda	GCF_003721895.1	11741	occ-v1-555a2e619aeaf624cc4add92	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	058d747b81297891fed17d10e92c585d7cfb1b19e47be6274a4a63e2c6de989a	990/25353	25353/990	.	208c1ee3104f6dd188ccbad08bf4e25b93f821ab5e6820a15c17de4ba6febc1a	2759481e0eb9b92fa56272342e1e59022ec3f8b8b1db8ab87cd8befc6c193782
566	1000	asm-v1-7632f5a7469e7de1f24fdc22	GCF_018972045.1	21659	occ-v1-21ef6489f915de89c7f46ec8	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	058f3cbba6dde1df1366c28c3f5f307c53346840b55197a0754b47d53d4edcb2	990/25353	25353/990	.	4dfde8ed55db2eccbafd042ad3987cb7e18c766221d31b102e8b3ff783f52868	758781ec26613445909340a0091e2e4112566ee163e91c039602e69a1e2520b8
567	1000	asm-v1-6534b105e61d47795f8e619c	GCF_009896495.1	16844	occ-v1-519fa0d0cc7dd89e5232f547	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	0597f81548ecfd29cd79127a6620b42b3d5a57565f964cfcf9d504b834c6acc5	990/25353	25353/990	.	0ccb11632f8c526b83c3544ff1112e0395ad9f3a444c58774b20d4fb9d8b44dd	30f0df33044478e9a1a160e4ba08be0bcfec8676086a8e4aa77e90e1ea27820c
568	1000	asm-v1-26b1407edab67b3b02fabd60	GCF_000351485.1	603	occ-v1-682c9c75f54c2b1c09a39b1c	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	059aecb9652d87772ed1437ca18c0ce8740b0e197b6f03a4fd27c01e466e2887	990/25353	25353/990	.	7ccb585542ef4f7703f2f28a09448b8295a7fed34eae2934ca147205242a6993	b3db0589c3bb3b5a76e13d59dc350c4d7a207ba3e097c96eac45b045feb5acfc
569	1000	asm-v1-23aa0f22f6f19cf7dc00121a	GCF_004960345.1	13322	occ-v1-59a54d2487a36a3e6cf5a0bb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	059cba64c5946371bd27efe0d3ec6b2ff148a296061a63bf7a595b5dd13183ea	990/25353	25353/990	.	e111a4eb6d92f7add55fe563c01b0d99517d2c0a22f0f04135f8f1b140edc44b	7bccf1d5db5d2128defdd1f172230ed98c6486ff70632f19e9c1cbd45bc39a90
570	1000	asm-v1-d13312dab5e9b79e108f4f52	GCF_006351305.1	15359	occ-v1-5ae9fd1e876f6dda8f543b98	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	059d36f59a04ee2af41702c2b2b7e68ad303025e1af1864dc932bc731e3fc034	990/25353	25353/990	.	d0ef1b0c1275b0749d4c6bbdbbf30af555483a42cb9ee13303bdb3ff8478f43d	66e5023c923ca5d9d32b2c7819eff25f51894430ed9331f1b199d9edd6c624e7
571	1000	asm-v1-40ed2ad53dc20a76b96e53ad	GCF_018444425.1	21398	occ-v1-d770adb80542bd6157d2da78	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	059f348f452745b77c895b6946f0fe51bad53e7d136d55ea5c6b6e84557f6dc2	990/25353	25353/990	.	d3471d0014387b0b65ce05d0860fa1900fae24e4e8dadaeb71f4aca162d9ed62	3c54710911c2ce807aadb166077460acd79e6cceb3a9eb448c9f7ec18db8a485
572	1000	asm-v1-1cd691874af3013c277b9e48	GCF_910592755.1	25938	occ-v1-c9fdb6d3c4f2a3f11712edc7	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05a16c2c0a57eaa5849a55bd318cfea09736adbc4b27656945e2481c5aec3d37	990/25353	25353/990	.	4507135d0d0a5a29802f75610c38d1b55657d7be487b118e6a54d84be9384df5	ad9e009bea9f7098063b815977e8b5ad76b45010b5cbc16b543caed2c63eb5c4
573	1000	asm-v1-0be8271bff27773870cdf485	GCF_003323015.1	10984	occ-v1-b64e4ef733d7643a65459bb0	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05a24850d66caa2b8e520bc45ad715e3adaa7307e2364c54cc7450cbeec60e54	990/25353	25353/990	.	1a81d21a8c15611ffdc54897e50dc4e9e3d4d26a989724abe3c517de2c71b7a8	c3bbf6ce0b0c2d8b119f32bdfe90def062e4bb1be0bd425ead24d9b1fe97bae7
574	1000	asm-v1-ca269a30b77636df74c4452c	GCF_006234155.1	15038	occ-v1-9dbf8795a5c7a7a339d8fd90	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05a97731ffec5867c87537aa66ba7a7b3d8ec42926b871efee2477896cccf178	990/25353	25353/990	.	54cd71973104fccb25957f791f77ae298aeda4cc2dd4b3eb31b1cc0c47f8ac3a	42a1e3c666730a494e526ab8f3d42ee850a3515b4ca8f4ce901c96bdb38c2b8a
575	1000	asm-v1-f98176558b2fb98abc688bed	GCF_001463405.1	3523	occ-v1-6d1b7c75da39dfb5cf6e3c63	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05aa15970aa2add7f5d4d0a7116534fcc9e9e1173f439822fe71af5bce735cf3	990/25353	25353/990	.	ed25012f50f40e10f5b6c4800de1b3dc46452dbbf458d59e2f8ba54369c2c211	b622f5ccd54b4d27b97e38c12bff9e21d49514bf41867cd9929c8ca2795c01e9
576	1000	asm-v1-75e05aad207d4007c2966be7	GCF_001874785.1	4502	occ-v1-48d79f6686c2ff1df67f9cb3	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05adeae2a642ce1c7906de8cf86b90f6ce98a8edeb082ebde41008ad9256bf4e	990/25353	25353/990	.	4517619243fbfab66a14e3990c678b0f96e2bdc64dfc7e26c93004df7de3d51a	a0e3c8eccec5251567db734c78b1ca24890645b42baa7735fb5129098d062d25
577	1000	asm-v1-ff52e2a714467d6534655611	GCF_009395265.1	16117	occ-v1-8579a4ebd579e0c01e625eeb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05ae16be689ab042d2d049ad623481317f21fea81dd366b7c4a27ae7987d89f6	990/25353	25353/990	.	9e21b167a84ba956499f54f2d7f6c1d5766e671353fe971f2e28e865d4577dcd	67de47739e2f838d7fa36f425bfadb06d734d56cc6707c9ea9ef5162bb581a92
578	1000	asm-v1-fa4fa2f80aa225c2ba6b6027	GCF_017594525.1	20941	occ-v1-cc9f3cf7124bd9da175f85ec	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05ae4d54b3e36e6ff5d3792601577561a395b220f045888d77260ca8c0ec28fa	990/25353	25353/990	.	13ec209c496a26a6228c134ed5f7b7195a6ce628c7099a6eb450e16e530517ea	b3ab0fde23474b69ff2c24409521bbf83c8eddb06c746e5eb584cd8ef016fb20
579	1000	asm-v1-d2611b404cb65a5e4a32c97f	GCF_004796615.1	13200	occ-v1-7ed9670cc268ee386442d775	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05ae7eb57a382afee71c555e349b5c184beeb3856f7c07bfbda14c32bdb2e9c1	990/25353	25353/990	.	e60cec8f1c4077b245e6acadde022290b9032c9d22e1bc8dfdfd177bf22abe7b	d6e62cb2c8e997328e922c48c8f61e7fb23c82bf61861968b6d39777c036f0e8
580	1000	asm-v1-8b2a4c83ca9084b442809770	GCF_900449035.1	24362	occ-v1-582fcb30ffedaa5dd1951acb	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05ae880a3c241416f835e7918d6c11b12ecca4e4296ebee11820c51a8f158226	990/25353	25353/990	.	80d9be5f8d105ad42223fb097eb2f36022b8c03b6a68e9a3cc0fc0b6ac8dd1ac	25d11b8a2f8fbe0b784650125d82568cd34d282ca83f8697056e96a2ddfbf6dd
581	1000	asm-v1-72bc320f08d8231419d1d791	GCF_002134685.1	5336	occ-v1-0f098fd281dee6ab6cd9c63a	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05af24d96f0890c563ad7286d3a0f820027a655200c3b39fbe24876bed9d6c84	990/25353	25353/990	.	49b431030fcf34ee0aa826afe40a5bc9eb0a6b9469c18ccd019145bf1f5bcd29	1192b8ffeca91a5ac964f9137610cf10d447b6dc8ed18324f4d5c1fde061730c
582	1000	asm-v1-fce052eb20e220707a8ad18a	GCF_000627925.1	1849	occ-v1-e94082c865e79a0ab5699475	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05afc4f1979ddcc11f15cec8be385b05628df2ec4965d1f96b578c37d38d5b1c	990/25353	25353/990	.	ce1cf1939c48b9bbfcfc96337b4e7a23b95d2dcad8a121b7a205044c6ba36449	3c0c09921295228d032733511203d2f9f62c23aa2d956977d82240f196b2d769
583	1000	asm-v1-6f302c002abfe7f460a6ec60	GCF_000446365.2	1016	occ-v1-b33dbb8c8b480370002a5330	EXACT_VERSION_RESOLVED	current	main_phage_blind_srs	.	05afe922c7968d0ff78ac2c1ab1eb2404e311eacf623e5ceed782700dcbf8905	990/25353	25353/990	.	57c7aa49cb8948ad88ccbf2ab362c6e40d261b37bbf7be041828844a1e2c81ca	e8d0e79649af21cf40afd51c8f71e83aa888c142235d924dbff8b920833d8b35
