prophage_id,ecor_strain,strain_index,assembly_accession,gca_accession,wgs_master,source_contig,contig_start,contig_end,length_bp,transposable,taxonomy,community,in_connected_component,cluster,genome,in_tree,tree_leaf_id,neighborhood_size,nearest_neighbor,nearest_neighbor_dist,contig_url,contig_fasta_url,assembly_url,neighborhood_png
GCF_003334705.1_prophage_2,ECOR-14,14,GCF_003334705.1,GCA_003334705.1,QOWZ00000000.1,NZ_QOWZ01000021.1,45608,87379,41772,0.0,Myoviridae,36583,0,,GCF_003334705.1,1,GCF_003334705.1_prophage_2,39,GCF_002190375.1_prophage_3,0.002714,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWZ01000021.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWZ01000021.1?report=fasta&from=45608&to=87379,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334705.1,ecor_neighborhoods/GCF_003334705.1_prophage_2.png
GCF_003334705.1_prophage_3,ECOR-14,14,GCF_003334705.1,GCA_003334705.1,QOWZ00000000.1,NZ_QOWZ01000008.1,40203,83249,43047,0.0,Siphoviridae,36584,0,,GCF_003334705.1,1,GCF_003334705.1_prophage_3,22,GCF_001576395.1_prophage_1,0.00012,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWZ01000008.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWZ01000008.1?report=fasta&from=40203&to=83249,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334705.1,ecor_neighborhoods/GCF_003334705.1_prophage_3.png
GCF_003334705.1_prophage_4,ECOR-14,14,GCF_003334705.1,GCA_003334705.1,QOWZ00000000.1,NZ_QOWZ01000009.1,23175,52334,29160,0.0,Myoviridae,36585,0,,GCF_003334705.1,1,GCF_003334705.1_prophage_4,9,GCF_002508195.1_prophage_3,0.000718,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWZ01000009.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWZ01000009.1?report=fasta&from=23175&to=52334,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334705.1,ecor_neighborhoods/GCF_003334705.1_prophage_4.png
GCF_003334715.1_prophage_1,ECOR-18,18,GCF_003334715.1,GCA_003334715.1,QOXD00000000.1,NZ_QOXD01000001.1,84798,120779,35982,0.0,Myoviridae,36586,0,,GCF_003334715.1,1,GCF_003334715.1_prophage_1,39,GCF_005395945.1_prophage_1,0.000906,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXD01000001.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXD01000001.1?report=fasta&from=84798&to=120779,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334715.1,ecor_neighborhoods/GCF_003334715.1_prophage_1.png
GCF_003334715.1_prophage_2,ECOR-18,18,GCF_003334715.1,GCA_003334715.1,QOXD00000000.1,NZ_QOXD01000041.1,3,12917,12915,0.0,Myoviridae,36587,0,,GCF_003334715.1,1,GCF_003334715.1_prophage_2,42,GCF_001616935.1_prophage_3,0.031172,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXD01000041.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXD01000041.1?report=fasta&from=3&to=12917,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334715.1,ecor_neighborhoods/GCF_003334715.1_prophage_2.png
GCF_003334735.1_prophage_1,ECOR-35,35,GCF_003334735.1,GCA_003334735.1,QOXU00000000.1,NZ_QOXU01000011.1,2868,37068,34201,0.0,Myoviridae,36588,0,,GCF_003334735.1,1,GCF_003334735.1_prophage_1,29,GCF_900499235.1_prophage_3,2.4e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXU01000011.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXU01000011.1?report=fasta&from=2868&to=37068,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334735.1,ecor_neighborhoods/GCF_003334735.1_prophage_1.png
GCF_003334735.1_prophage_2,ECOR-35,35,GCF_003334735.1,GCA_003334735.1,QOXU00000000.1,NZ_QOXU01000019.1,23031,56574,33544,0.0,Myoviridae,36589,0,,GCF_003334735.1,1,GCF_003334735.1_prophage_2,59,GCF_003334085.1_prophage_5,0.002079,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXU01000019.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXU01000019.1?report=fasta&from=23031&to=56574,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334735.1,ecor_neighborhoods/GCF_003334735.1_prophage_2.png
GCF_003334735.1_prophage_3,ECOR-35,35,GCF_003334735.1,GCA_003334735.1,QOXU00000000.1,NZ_QOXU01000058.1,16036,28611,12576,0.0,Unknown,36590,0,,GCF_003334735.1,1,GCF_003334735.1_prophage_3,5,GCF_002761695.1_prophage_3,0.00184,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXU01000058.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXU01000058.1?report=fasta&from=16036&to=28611,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334735.1,ecor_neighborhoods/GCF_003334735.1_prophage_3.png
GCF_003334735.1_prophage_4,ECOR-35,35,GCF_003334735.1,GCA_003334735.1,QOXU00000000.1,NZ_QOXU01000005.1,111932,148331,36400,0.0,Myoviridae,36591,0,,GCF_003334735.1,1,GCF_003334735.1_prophage_4,54,GCF_005384305.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXU01000005.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOXU01000005.1?report=fasta&from=111932&to=148331,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334735.1,ecor_neighborhoods/GCF_003334735.1_prophage_4.png
GCF_003334765.1_prophage_1,ECOR-8,8,GCF_003334765.1,GCA_003334765.1,QOWT00000000.1,NZ_QOWT01000022.1,1920,16824,14905,0.0,Myoviridae,36592,0,,GCF_003334765.1,1,GCF_003334765.1_prophage_1,18,GCF_002190275.1_prophage_2,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000022.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000022.1?report=fasta&from=1920&to=16824,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334765.1,ecor_neighborhoods/GCF_003334765.1_prophage_1.png
GCF_003334765.1_prophage_2,ECOR-8,8,GCF_003334765.1,GCA_003334765.1,QOWT00000000.1,NZ_QOWT01000026.1,51452,56822,5371,0.0,Unknown,36593,0,,GCF_003334765.1,1,GCF_003334765.1_prophage_2,50,GCF_002541105.1_prophage_2,0.00028,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000026.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000026.1?report=fasta&from=51452&to=56822,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334765.1,ecor_neighborhoods/GCF_003334765.1_prophage_2.png
GCF_003334765.1_prophage_3,ECOR-8,8,GCF_003334765.1,GCA_003334765.1,QOWT00000000.1,NZ_QOWT01000002.1,389015,404543,15529,0.0,Podoviridae,36594,0,,GCF_003334765.1,1,GCF_003334765.1_prophage_3,11,GCF_013073945.1_prophage_1,0.003696,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000002.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000002.1?report=fasta&from=389015&to=404543,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334765.1,ecor_neighborhoods/GCF_003334765.1_prophage_3.png
GCF_003334765.1_prophage_4,ECOR-8,8,GCF_003334765.1,GCA_003334765.1,QOWT00000000.1,NZ_QOWT01000031.1,1136,8092,6957,0.0,Unknown,36595,0,,GCF_003334765.1,1,GCF_003334765.1_prophage_4,42,GCF_003428045.1_prophage_4,0.009128,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000031.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000031.1?report=fasta&from=1136&to=8092,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334765.1,ecor_neighborhoods/GCF_003334765.1_prophage_4.png
GCF_003334765.1_prophage_5,ECOR-8,8,GCF_003334765.1,GCA_003334765.1,QOWT00000000.1,NZ_QOWT01000046.1,3657,22930,19274,0.0,Podoviridae,36596,0,,GCF_003334765.1,1,GCF_003334765.1_prophage_5,28,GCF_002231655.1_prophage_2,0.023004,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000046.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWT01000046.1?report=fasta&from=3657&to=22930,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334765.1,ecor_neighborhoods/GCF_003334765.1_prophage_5.png
GCF_003334775.1_prophage_1,ECOR-12,12,GCF_003334775.1,GCA_003334775.1,QOWX00000000.1,NZ_QOWX01000017.1,89876,99250,9375,0.0,Siphoviridae,36597,0,,GCF_003334775.1,1,GCF_003334775.1_prophage_1,27,GCF_002190355.1_prophage_4,0.000798,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000017.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000017.1?report=fasta&from=89876&to=99250,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334775.1,ecor_neighborhoods/GCF_003334775.1_prophage_1.png
GCF_003334775.1_prophage_2,ECOR-12,12,GCF_003334775.1,GCA_003334775.1,QOWX00000000.1,NZ_QOWX01000022.1,39176,67170,27995,0.0,Podoviridae,36598,0,,GCF_003334775.1,1,GCF_003334775.1_prophage_2,21,GCF_000407805.1_prophage_7,0.015134,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000022.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000022.1?report=fasta&from=39176&to=67170,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334775.1,ecor_neighborhoods/GCF_003334775.1_prophage_2.png
GCF_003334775.1_prophage_3,ECOR-12,12,GCF_003334775.1,GCA_003334775.1,QOWX00000000.1,NZ_QOWX01000027.1,977,38129,37153,0.0,Myoviridae,36599,0,,GCF_003334775.1,1,GCF_003334775.1_prophage_3,17,GCF_907175945.1_prophage_9,0.00219,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000027.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000027.1?report=fasta&from=977&to=38129,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334775.1,ecor_neighborhoods/GCF_003334775.1_prophage_3.png
GCF_003334775.1_prophage_4,ECOR-12,12,GCF_003334775.1,GCA_003334775.1,QOWX00000000.1,NZ_QOWX01000039.1,792,13106,12315,0.0,Siphoviridae,36600,0,,GCF_003334775.1,1,GCF_003334775.1_prophage_4,40,GCF_002233355.1_prophage_2,0.00012,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000039.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000039.1?report=fasta&from=792&to=13106,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334775.1,ecor_neighborhoods/GCF_003334775.1_prophage_4.png
GCF_003334775.1_prophage_5,ECOR-12,12,GCF_003334775.1,GCA_003334775.1,QOWX00000000.1,NZ_QOWX01000003.1,65,16104,16040,0.0,Myoviridae,36601,0,,GCF_003334775.1,1,GCF_003334775.1_prophage_5,11,GCF_002262865.1_prophage_1,0.016668,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000003.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000003.1?report=fasta&from=65&to=16104,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334775.1,ecor_neighborhoods/GCF_003334775.1_prophage_5.png
GCF_003334775.1_prophage_6,ECOR-12,12,GCF_003334775.1,GCA_003334775.1,QOWX00000000.1,NZ_QOWX01000041.1,3,17736,17734,0.0,Podoviridae,36602,0,,GCF_003334775.1,1,GCF_003334775.1_prophage_6,42,GCF_008041335.1_prophage_6,0.004548,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000041.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000041.1?report=fasta&from=3&to=17736,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334775.1,ecor_neighborhoods/GCF_003334775.1_prophage_6.png
GCF_003334775.1_prophage_7,ECOR-12,12,GCF_003334775.1,GCA_003334775.1,QOWX00000000.1,NZ_QOWX01000043.1,4220,8841,4622,0.0,Unknown,36603,0,,GCF_003334775.1,1,GCF_003334775.1_prophage_7,9,GCF_001286285.1_prophage_2,0.011466,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000043.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWX01000043.1?report=fasta&from=4220&to=8841,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334775.1,ecor_neighborhoods/GCF_003334775.1_prophage_7.png
GCF_003334785.1_prophage_1,ECOR-10,10,GCF_003334785.1,GCA_003334785.1,QOWV00000000.1,NZ_QOWV01000019.1,2248,10497,8250,0.0,Unknown,36604,0,,GCF_003334785.1,1,GCF_003334785.1_prophage_1,50,GCF_004378085.1_prophage_3,0.001194,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWV01000019.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWV01000019.1?report=fasta&from=2248&to=10497,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334785.1,ecor_neighborhoods/GCF_003334785.1_prophage_1.png
GCF_003334785.1_prophage_2,ECOR-10,10,GCF_003334785.1,GCA_003334785.1,QOWV00000000.1,NZ_QOWV01000001.1,107675,119882,12208,0.0,Myoviridae,36605,0,,GCF_003334785.1,1,GCF_003334785.1_prophage_2,38,GCF_002190295.1_prophage_1,0.0,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWV01000001.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWV01000001.1?report=fasta&from=107675&to=119882,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334785.1,ecor_neighborhoods/GCF_003334785.1_prophage_2.png
GCF_003334785.1_prophage_3,ECOR-10,10,GCF_003334785.1,GCA_003334785.1,QOWV00000000.1,NZ_QOWV01000002.1,544470,579325,34856,0.0,Myoviridae,36606,0,,GCF_003334785.1,1,GCF_003334785.1_prophage_3,30,GCF_002190955.1_prophage_2,0.007268,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWV01000002.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWV01000002.1?report=fasta&from=544470&to=579325,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334785.1,ecor_neighborhoods/GCF_003334785.1_prophage_3.png
GCF_003334815.1_prophage_1,ECOR-3,3,GCF_003334815.1,GCA_003334815.1,QOWO00000000.1,NZ_QOWO01000016.1,14191,53335,39145,0.0,Myoviridae,36607,0,,GCF_003334815.1,1,GCF_003334815.1_prophage_1,40,GCF_003334625.1_prophage_1,0.00294,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWO01000016.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWO01000016.1?report=fasta&from=14191&to=53335,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334815.1,ecor_neighborhoods/GCF_003334815.1_prophage_1.png
GCF_003334815.1_prophage_2,ECOR-3,3,GCF_003334815.1,GCA_003334815.1,QOWO00000000.1,NZ_QOWO01000041.1,2528,7156,4629,0.0,Podoviridae,36608,0,,GCF_003334815.1,1,GCF_003334815.1_prophage_2,36,GCF_005383745.1_prophage_6,0.028616,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWO01000041.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWO01000041.1?report=fasta&from=2528&to=7156,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334815.1,ecor_neighborhoods/GCF_003334815.1_prophage_2.png
GCF_003334815.1_prophage_3,ECOR-3,3,GCF_003334815.1,GCA_003334815.1,QOWO00000000.1,NZ_QOWO01000045.1,182,14966,14785,0.0,Unknown,36609,0,,GCF_003334815.1,1,GCF_003334815.1_prophage_3,2,GCF_020410665.1_prophage_5,0.058372,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWO01000045.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOWO01000045.1?report=fasta&from=182&to=14966,https://www.ncbi.nlm.nih.gov/assembly/GCF_003334815.1,ecor_neighborhoods/GCF_003334815.1_prophage_3.png
GCF_003335465.1_prophage_1,ECOR-59,59,GCF_003335465.1,GCA_003335465.1,QOZF00000000.1,NZ_QOZF01000022.1,17133,46611,29479,0.0,Myoviridae,36610,0,,GCF_003335465.1,1,GCF_003335465.1_prophage_1,38,GCF_004380475.1_prophage_2,4.8e-05,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZF01000022.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZF01000022.1?report=fasta&from=17133&to=46611,https://www.ncbi.nlm.nih.gov/assembly/GCF_003335465.1,ecor_neighborhoods/GCF_003335465.1_prophage_1.png
GCF_003335465.1_prophage_2,ECOR-59,59,GCF_003335465.1,GCA_003335465.1,QOZF00000000.1,NZ_QOZF01000049.1,56750,64578,7829,0.0,Myoviridae,36611,0,,GCF_003335465.1,1,GCF_003335465.1_prophage_2,6,GCF_017163395.1_prophage_2,0.015294,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZF01000049.1,https://www.ncbi.nlm.nih.gov/nuccore/NZ_QOZF01000049.1?report=fasta&from=56750&to=64578,https://www.ncbi.nlm.nih.gov/assembly/GCF_003335465.1,ecor_neighborhoods/GCF_003335465.1_prophage_2.png
