genome_key	origin	source_ns	accession	numeric	species	prophage_count	canonical_acc	plan	resolution_method	link_gz	bvbrc_contigs	notes
SRR26727970	export	ASSEMBLY	SRR26727970		Mycobacteroides abscessus ATCC 19977	3		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727971	export	ASSEMBLY	SRR26727971		Mycobacteroides abscessus ATCC 19977	3		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727972	export	ASSEMBLY	SRR26727972		Mycobacteroides abscessus ATCC 19977	5		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727973	export	ASSEMBLY	SRR26727973		Mycobacteroides abscessus ATCC 19977	3		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727974	export	ASSEMBLY	SRR26727974		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727975	export	ASSEMBLY	SRR26727975		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727976	export	ASSEMBLY	SRR26727976		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727977	export	ASSEMBLY	SRR26727977		Mycobacteroides abscessus ATCC 19977	4		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727978	export	ASSEMBLY	SRR26727978		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727979	export	ASSEMBLY	SRR26727979		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727980	export	ASSEMBLY	SRR26727980		Mycobacteroides abscessus subsp. massiliense CIP 108297	7		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727981	export	ASSEMBLY	SRR26727981		Mycobacteroides abscessus subsp. massiliense CIP 108297	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727982	export	ASSEMBLY	SRR26727982		Mycobacteroides abscessus ATCC 19977	0		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727983	export	ASSEMBLY	SRR26727983		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727984	export	ASSEMBLY	SRR26727984		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727985	export	ASSEMBLY	SRR26727985		Mycobacteroides abscessus ATCC 19977	10		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727986	export	ASSEMBLY	SRR26727986		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727987	export	ASSEMBLY	SRR26727987		Mycobacteroides abscessus ATCC 19977	4		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727988	export	ASSEMBLY	SRR26727988		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727989	export	ASSEMBLY	SRR26727989		Mycobacteroides abscessus subsp. massiliense CIP 108297	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727990	export	ASSEMBLY	SRR26727990		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727991	export	ASSEMBLY	SRR26727991		Mycobacteroides abscessus ATCC 19977	5		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727992	export	ASSEMBLY	SRR26727992		Mycobacteroides abscessus ATCC 19977	0		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727993	export	ASSEMBLY	SRR26727993		Mycobacteroides abscessus subsp. massiliense CIP 108297	3		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727994	export	ASSEMBLY	SRR26727994		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727995	export	ASSEMBLY	SRR26727995		Mycobacteroides abscessus ATCC 19977	5		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727996	export	ASSEMBLY	SRR26727996		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727998	export	ASSEMBLY	SRR26727998		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26727999	export	ASSEMBLY	SRR26727999		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728000	export	ASSEMBLY	SRR26728000		Mycobacteroides abscessus ATCC 19977	6		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728001	export	ASSEMBLY	SRR26728001		Mycobacteroides abscessus ATCC 19977	5		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728002	export	ASSEMBLY	SRR26728002		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728003	export	ASSEMBLY	SRR26728003		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728004	export	ASSEMBLY	SRR26728004		Mycobacteroides abscessus ATCC 19977	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728005	export	ASSEMBLY	SRR26728005		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728006	export	ASSEMBLY	SRR26728006		Mycobacteroides abscessus ATCC 19977	4		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728007	export	ASSEMBLY	SRR26728007		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728008	export	ASSEMBLY	SRR26728008		Mycobacteroides abscessus subsp. bolletii BD	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728009	export	ASSEMBLY	SRR26728009		Mycobacteroides abscessus subsp. bolletii BD	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728010	export	ASSEMBLY	SRR26728010		Mycobacteroides abscessus subsp. massiliense CIP 108297	5		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728011	export	ASSEMBLY	SRR26728011		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728012	export	ASSEMBLY	SRR26728012		Mycobacteroides abscessus ATCC 19977	3		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728013	export	ASSEMBLY	SRR26728013		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728014	export	ASSEMBLY	SRR26728014		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728015	export	ASSEMBLY	SRR26728015		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728016	export	ASSEMBLY	SRR26728016		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728017	export	ASSEMBLY	SRR26728017		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728018	export	ASSEMBLY	SRR26728018		Mycobacteroides abscessus ATCC 19977	3		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728019	export	ASSEMBLY	SRR26728019		Mycobacteroides abscessus subsp. massiliense CIP 108297	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728020	export	ASSEMBLY	SRR26728020		Mycobacteroides abscessus subsp. massiliense CIP 108297	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728021	export	ASSEMBLY	SRR26728021		Mycobacteroides abscessus subsp. massiliense CIP 108297	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728022	export	ASSEMBLY	SRR26728022		Mycobacteroides abscessus subsp. massiliense CIP 108297	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728023	export	ASSEMBLY	SRR26728023		Mycobacteroides abscessus ATCC 19977	2		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728024	export	ASSEMBLY	SRR26728024		Mycobacteroides abscessus subsp. massiliense CIP 108297	5		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728025	export	ASSEMBLY	SRR26728025		Mycobacteroides abscessus ATCC 19977	3		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728026	export	ASSEMBLY	SRR26728026		Mycobacteroides abscessus subsp. massiliense CIP 108297	3		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
SRR26728027	export	ASSEMBLY	SRR26728027		Mycobacteroides abscessus subsp. massiliense CIP 108297	1		blocked_run	run_collaborator_pending			collaborator run assembly not delivered locally (ntm/v2/run_assemblies/REQUEST.md PENDING); ENA substitute assemblies are content-mismatched
